,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,630395342.89,484478749.99,620848067.11,579280390.96,686220549.56,931015984.94
收到的税费返还,0,0,0,0,0,0
收到的其他与经营活动有关的现金,8177186.52,7247167.65,7910826.49,18855195.33,76886436.97,51681191.31
经营活动现金流入小计,638572529.41,491725917.64,628758893.60,598135586.29,763106986.53,982697176.25
购买商品、接受劳务支付的现金,130208657.97,107663255.55,230665716.52,199632849.21,368594101.37,751243060.51
支付给职工以及为职工支付的现金,191759440.47,164491945.68,207731958.10,262966997.51,262487586.26,265165624.65
支付的各项税费,106025211.45,95747004.71,105917815.26,112658910.24,108424040.54,94868854.27
支付的其他与经营活动有关的现金,24182423.22,21514638.99,29930896.02,30615449.32,39240404.15,29761691.21
经营活动现金流出小计,452175733.11,389416844.93,574246385.90,605874206.28,778746132.32,1141039230.64
经营活动产生的现金流量净额,186396796.30,102309072.71,54512507.70,-7738619.99,-15639145.79,-158342054.39
收回投资所收到的现金,0,0,0,1760000000.00,2255000000.00,1405000000.00
取得投资收益所收到的现金,0,0,0,16130739.56,20456136.90,12905636.98
处置固定资产、无形资产和其他长期资产所收回的现金净额,56550.00,182755.00,395600.00,431307.00,150000.00,4706617.35
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,1926064.26,2053118.10,321141.74,1097340.29,1439587.18,1987146.60
投资活动现金流入小计,1982614.26,2235873.10,716741.74,1777659386.85,2277045724.08,1424599400.93
购建固定资产、无形资产和其他长期资产所支付的现金,62875851.59,44411284.97,53926625.86,127684217.52,288381520.41,131939291.00
投资所支付的现金,0,0,0,1825000000.00,2225000000.00,1705000000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,62875851.59,44411284.97,53926625.86,1952684217.52,2513381520.41,1836939291.00
投资活动产生的现金流量净额,-60893237.33,-42175411.87,-53209884.12,-175024830.67,-236335796.33,-412339890.07
吸收投资收到的现金,0,0,0,796027200.00,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,583329548.67,586800000.00,543000000.00,439000000.00,658900000.00,881448202.69
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0
筹资活动现金流入小计,583329548.67,586800000.00,543000000.00,1235027200.00,658900000.00,881448202.69
偿还债务支付的现金,663329548.67,562900000.00,561900000.00,444000000.00,418000000.00,613042820.00
分配股利、利润或偿付利息所支付的现金,53902369.88,24363997.63,19175484.31,17552561.12,62724778.80,60655120.72
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,480000.00,138528.00,62500.00,14540000.00,117700.00,341999.96
筹资活动现金流出小计,717711918.55,587402525.63,581137984.31,476092561.12,480842478.80,674039940.68
筹资活动产生的现金流量净额,-134382369.88,-602525.63,-38137984.31,758934638.88,178057521.20,207408262.01
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,-8878810.91,59531135.21,-36835360.73,576171188.22,-73917420.92,-363273682.45
加:期初现金及现金等价物余额,14365655.90,5486844.99,65017980.20,28182619.47,604353807.69,530436386.77
六、期末现金及现金等价物余额,5486844.99,65017980.20,28182619.47,604353807.69,530436386.77,167162704.32
净利润,88308867.40,77173154.12,148365732.52,127231039.92,78269408.92,24517695.64
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,5822941.60,-2614572.80,6607396.67,21200117.88,39487526.85,26061880.17
固定资产折旧、油气资产折耗、生产性物资折旧,64566079.59,87336856.95,97169459.30,137634342.91,143440851.41,162353938.01
无形资产摊销,2233514.16,2264562.88,2623840.85,3217361.53,6083938.82,7832308.02
长期待摊费用摊销,668771.03,718047.12,6109543.95,12862407.44,20496444.06,14513540.79
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,159649.80,99579.38,13849.29,210232.67,-224103.60,-635778.18
固定资产报废损失,0,0,0,0,18111.99,-2494.25
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,44098755.75,29765296.06,22345370.89,20708146.16,23024244.70,34904617.17
投资损失,0,0,0,-16130739.56,-20456136.90,-12905636.98
递延所得税资产减少,-3464392.25,649683.22,-2559627.27,-1663019.36,-4208307.70,-1418196.92
递延所得税负债增加,0,0,0,0,0,0
存货的减少,-2282284.02,65066177.78,-130800360.91,-36106586.52,7045690.71,-37835331.72
经营性应收项目的减少,-48286839.71,-144235161.45,-218250319.85,-239024872.68,-378221954.36,-774163749.73
经营性应付项目的增加,34571732.95,-13914550.55,122887622.26,-37877050.38,69605139.31,398435153.59
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,186396796.30,102309072.71,54512507.70,-7738619.99,-15639145.79,-158342054.39
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,5486844.99,65017980.20,28182619.47,604353807.69,530436386.77,167162704.32
现金的期初余额,14365655.90,5486844.99,65017980.20,28182619.47,604353807.69,530436386.77
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-8878810.91,59531135.21,-36835360.73,576171188.22,-73917420.92,-363273682.45
