,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,640467429.59,401790562.43,0,817388778.33,0,416213169.80,0,745489528.64,0,763865489.25,858193757.46,0,
收到的税费返还,8039202.29,4996956.94,0,6895150.60,0,3002423.07,0,18393047.77,0,6775526.93,3545267.45,0,
收到的其他与经营活动有关的现金,4014314.26,3124910.78,0,630459.58,0,501279.60,0,320000.00,0,465066.00,131000.00,0,
经营活动现金流入小计,652520946.14,409912430.15,0,824914388.51,0,419716872.47,0,764202576.41,0,771106082.18,861870024.91,0,
购买商品、接受劳务支付的现金,510897435.95,331400067.00,0,600539359.82,0,304223878.14,0,722175942.56,0,395535100.93,345556933.59,0,
支付给职工以及为职工支付的现金,46636038.03,32983183.50,0,60987195.70,0,32918948.25,0,61840005.89,0,52545439.95,38184840.80,0,
支付的各项税费,65289486.31,25416802.19,0,46421325.68,0,22154546.94,0,40511979.28,0,40164704.00,85929904.71,0,
支付的其他与经营活动有关的现金,66221567.27,38624391.48,0,72878844.77,0,35532879.53,0,85719642.49,0,78194589.83,94655792.34,0,
经营活动现金流出小计,689044527.56,428424444.17,0,780826725.97,0,394830252.86,0,910247570.22,0,566439834.71,564327471.44,0,
经营活动产生的现金流量净额,-36523581.42,-18512014.02,-27404600.00,44087662.54,96349400.00,24886619.61,3003300.00,-146044993.81,-130827400.00,204666247.47,297542553.47,0,
收回投资所收到的现金,175300000.00,162300000.00,0,80500000.00,0,10000000.00,0,305000000.00,0,526500000.00,531000000.00,0,
取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,248195.52,0,808681.90,0,264344.79,0,852735.88,0,234800.60,7785712.13,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,857713.43,697201.14,0,1194884.78,0,452635.01,0,4399136.20,0,4727381.94,1505891.41,0,
投资活动现金流入小计,176157713.43,163245396.66,0,82503566.68,0,10716979.80,0,310251872.08,0,531462182.54,540291603.54,0,
购建固定资产、无形资产和其他长期资产所支付的现金,18569350.70,13762098.47,0,16234574.48,0,4494943.58,0,45206005.33,0,32896961.02,22604991.14,0,
投资所支付的现金,215700000.00,162300000.00,0,80500000.00,0,10000000.00,0,130000000.00,0,631500000.00,601000000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,147202931.30,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,234269350.70,176062098.47,0,96734574.48,0,14494943.58,0,175206005.33,0,689468353.06,770807922.44,0,
投资活动产生的现金流量净额,-58111637.27,-12816701.81,-41278100.00,-14231007.80,-61964700.00,-3777963.78,-10555300.00,135045866.75,99997800.00,-158006170.52,-230516318.90,0,
吸收投资收到的现金,87756679.17,0,0,0,0,0,0,0,0,0,329708455.81,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,91508043.15,54822269.28,0,109568101.93,0,36509665.82,0,126456949.72,0,35022391.10,94108998.46,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,7339750.00,1630250.00,0,
筹资活动现金流入小计,179264722.32,54822269.28,0,109568101.93,0,36509665.82,0,126456949.72,0,42362141.10,425447704.27,0,
偿还债务支付的现金,43699718.10,30035360.16,0,80651159.20,0,50110628.42,0,109734674.79,0,71357716.59,294141030.52,0,
分配股利、利润或偿付利息所支付的现金,2969567.68,40058.47,0,17509284.57,0,17416035.07,0,38245687.74,0,72102187.87,86349885.37,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,
筹资活动现金流出小计,46669285.78,30075418.63,0,98160443.77,0,67526663.49,0,147980362.53,0,143459904.46,380490915.89,0,
筹资活动产生的现金流量净额,132595436.54,24746850.65,20294600.00,11407658.16,-34110900.00,-31016997.67,-5467800.00,-21523412.81,-14971800.00,-101097763.36,44956788.38,0,
四、汇率变动对现金及现金等价物的影响,-381439.96,95725.21,97100.00,133034.69,527200.00,134641.38,-48600.00,776317.06,1080700.00,-371604.71,279125.03,0,
五、现金及现金等价物净增加额,37578777.89,-6486139.97,-48291000.00,41397347.59,801100.00,-9773700.46,-13068400.00,-31746222.81,-44720700.00,-54809291.12,112262147.98,0,
加:期初现金及现金等价物余额,135835007.43,135835007.43,0,94437659.84,0,94437659.84,0,126183882.65,0,180993173.77,68731025.79,0,
六、期末现金及现金等价物余额,173413785.32,129348867.46,0,135835007.43,0,84663959.38,0,94437659.84,0,126183882.65,180993173.77,0,
净利润,0,46039125.11,0,78267990.56,0,41228867.22,0,24375928.78,0,51613490.57,122725603.06,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,659897.95,0,894625.48,0,625297.86,0,8165329.97,0,1160728.54,4222524.69,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,12023527.95,0,22245621.83,0,10836001.09,0,19934713.19,0,11394434.32,9792318.50,0,
无形资产摊销,0,840993.39,0,1617615.96,0,804158.29,0,1759694.32,0,1323152.28,1035409.74,0,
长期待摊费用摊销,0,18167.22,0,0,0,0,0,0,0,0,34846.28,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,32946.25,0,-359281.65,0,-142213.19,0,-11309.99,0,-197901.13,-422188.60,0,
固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,-438479.24,0,-59979.32,0,-441252.43,0,-4738863.66,0,-2760827.87,25135540.84,0,
投资损失,0,0,0,0,0,0,0,0,0,0,0,0,
