,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,287621977.44,361918070.55,395510817.60,205885845.83,0,157170237.63,145063512.86,83823107.62,134662989.78,0,
交易性金融资产,184000000.00,166000000.00,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,153775250.57,133093359.21,132824034.76,141251408.22,0,142361517.51,152366157.98,160911352.19,125330453.43,0,
应收票据,11783961.89,8592282.63,14926072.09,17003024.67,0,13696409.99,40948199.84,10888544.86,3691287.22,0,
应收账款,141991288.68,124501076.58,117897962.67,124248383.55,0,128665107.52,111417958.14,150022807.33,121639166.21,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,
预付款项,7004307.70,8905891.97,8400443.11,11843002.87,0,7648112.86,3802166.54,595217.53,1552260.49,0,
其他应收款(合计),10891416.64,11525647.24,18148081.27,15391084.31,0,17243000.62,17152173.30,8626043.64,9218640.01,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,11525647.24,0,15391084.31,0,17243000.62,17152173.30,8626043.64,9218640.01,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,93447974.47,92861320.22,84160681.15,70595923.70,0,63871452.12,55280356.17,41419567.89,31040463.25,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,653767.59,472456.11,145416775.00,232594.59,0,215744.82,185397.78,0,0,0,
流动资产合计,737394694.41,774776745.30,784460832.89,445199859.52,0,388510065.56,373849764.63,295375288.87,301804806.96,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),49268340.02,43029946.90,43576471.68,37211322.27,0,18134293.02,7525520.57,1725722.34,1457000.00,0,
在建工程,0,43029946.90,0,37211322.27,0,18134293.02,7525520.57,1725722.34,1457000.00,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),59870490.40,58272223.65,56148744.71,59008634.08,0,62661185.28,66566334.13,72876735.44,84347839.25,0,
固定资产净额,0,58272223.65,0,59008634.08,0,62661185.28,66566334.13,72876735.44,84347839.25,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,178560681.72,184191161.46,190594974.54,196406083.62,0,208674678.63,220131907.52,245025292.74,108196869.06,0,
开发支出,60643601.62,34112106.08,26997920.51,22362453.00,0,12279941.30,11019502.11,8291424.08,134997494.39,0,
商誉,0,0,0,0,0,0,0,0,0,0,
长期待摊费用,792035.88,924394.59,1082876.37,1140291.33,0,812108.50,295499.95,450107.68,1330043.92,0,
递延所得税资产,23576382.36,23404003.46,23354372.05,23406828.51,0,22766489.38,24241042.75,7932601.00,6736426.11,0,
其他非流动资产,19639867.42,12999559.80,8236085.16,5089588.66,0,4709966.09,4136783.12,5444353.23,3710555.10,0,
非流动资产合计,392351399.42,356933395.94,349991445.02,344625201.47,0,330038662.20,333916590.15,341746236.51,340776227.83,0,
资产总计,1129746093.83,1131710141.24,1134452277.91,789825060.99,751413600.00,718548727.76,707766400.00,637121525.38,642581034.79,0,
短期借款,18336655.50,60083375.00,60091712.50,60091712.50,0,70106997.92,70000000.00,80000000.00,85000000.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,14525313.38,19008208.71,30375545.45,20253207.12,0,12035266.69,10089282.91,3206839.68,3885286.56,0,
应付票据,0,0,0,0,0,0,0,0,0,0,
应付账款,14525313.38,19008208.71,30375545.45,20253207.12,0,12035266.69,10089282.91,3206839.68,3885286.56,0,
预收款项,0,0,0,6600135.51,0,3449379.88,2309210.18,510069.28,756251.75,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,28817089.79,23978161.56,22630290.58,34580557.11,0,22508140.14,28461254.01,23861626.43,25587642.55,0,
应交税费,7450116.75,7794919.44,21074412.44,24517203.15,0,6160577.74,12578373.62,6158221.48,8569163.65,0,
其他应付款(合计),20493975.88,10968532.57,3880201.25,4682009.49,0,5352115.18,6599611.36,4832615.44,5130224.88,0,
应付利息,0,0,0,0,0,0,106997.92,121618.75,115395.83,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,10968532.57,0,4682009.49,0,5352115.18,6492613.44,4710996.69,5014829.05,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
