,20200930,20200630,20200331,20191231,20181231,20171231,19700101,
货币资金,542969347.76,440774821.62,0,418321378.92,67566184.99,62214719.95,0,
交易性金融资产,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,
应收票据及应收账款,35755804.68,6124399.12,0,10217604.01,24463722.25,3228129.86,0,
应收票据,0,0,0,0,0,0,0,
应收账款,35755804.68,6124399.12,0,10217604.01,24463722.25,3228129.86,0,
应收款项融资,0,0,0,0,0,0,0,
预付款项,978485.16,1114351.67,0,1244701.47,9626374.38,1294762.98,0,
其他应收款(合计),2114156.74,2130893.93,0,2035631.38,2839876.70,10335672.39,0,
应收利息,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,
其他应收款,2114156.74,2130893.93,0,2035631.38,2839876.70,10335672.39,0,
买入返售金融资产,0,0,0,0,0,0,0,
存货,160945343.12,213727934.34,0,152096395.06,84852490.01,23411350.64,0,
划分为持有待售的资产,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,
其他流动资产,7941930.55,13270836.74,0,12393075.00,5820868.54,1438755.83,0,
流动资产合计,750705068.01,677143237.42,0,596308785.84,195169516.87,101923391.65,0,
发放贷款及垫款,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,
在建工程(合计),0,0,0,0,0,0,0,
在建工程,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,
固定资产及清理(合计),12416844.02,9922681.81,0,7302555.71,4405302.99,1138290.67,0,
固定资产净额,12416844.02,9922681.81,0,7302555.71,4405302.99,1138290.67,0,
固定资产清理,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,
无形资产,26139138.14,27720121.88,0,25149785.94,14325027.85,5871888.40,0,
开发支出,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,
长期待摊费用,927119.28,1096534.09,0,793554.99,1700914.61,0,0,
递延所得税资产,0,0,0,0,0,0,0,
其他非流动资产,175840.00,355000.00,0,1305169.00,144800.00,0,0,
非流动资产合计,39658941.44,39094337.78,0,34551065.64,20576045.45,7010179.07,0,
资产总计,790364009.45,716237575.20,640650100.00,630859851.48,215745562.32,108933570.72,0,
短期借款,1945441.27,0,0,0,0,0,0,
交易性金融负债,0,0,0,0,0,0,0,
应付票据及应付账款,113417723.02,120466701.71,0,80423917.99,87468071.07,29350285.85,0,
应付票据,0,0,0,0,0,0,0,
应付账款,113417723.02,120466701.71,0,80423917.99,87468071.07,29350285.85,0,
预收款项,0,0,0,5736614.13,402205.83,623698.95,0,
应付手续费及佣金,0,0,0,0,0,0,0,
应付职工薪酬,17272004.27,11165551.29,0,16739803.86,9967608.02,5394871.89,0,
应交税费,1248242.65,1454489.69,0,1854541.91,287420.99,238025.02,0,
其他应付款(合计),2742234.70,2853948.37,0,2344626.67,972357.61,20160975.71,0,
应付利息,0,0,0,0,87563.18,667420.47,0,
应付股利,0,0,0,0,0,0,0,
其他应付款,2742234.70,2853948.37,0,2344626.67,884794.43,19493555.24,0,
预提费用,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,
其他流动负债,143818.61,33260.76,0,0,0,0,0,
流动负债合计,138198100.57,136620075.74,0,107099504.56,99097663.52,55767857.42,0,
长期借款,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,0,0,
长期递延收益,1093396.04,1191000.00,0,1707000.00,2575000.00,0,0,
其他非流动负债,0,0,0,0,0,0,0,
非流动负债合计,1093396.04,1191000.00,0,1707000.00,2575000.00,0.00,0,
负债合计,139291496.61,137811075.74,0,108806504.56,101672663.52,55767857.42,0,
实收资本(或股本),90000000.00,90000000.00,0,90000000.00,8750000.00,7698500.00,0,
资本公积,416141305.67,411416441.34,0,403989410.03,299701600.39,241222733.09,0,
减：库存股,0,0,0,0,0,0,0,
其他综合收益,-292074.52,-87362.75,0,-158010.98,-152813.75,240806.97,0,
专项储备,0,0,0,0,0,0,0,
盈余公积,2919645.66,2919645.66,0,2919645.66,0,0,0,
一般风险准备,0,0,0,0,0,0,0,
未分配利润,142303636.03,74177775.21,0,25302302.21,-194225887.84,-195996326.76,0,
归属于母公司股东权益合计,651072512.84,578426499.46,0,522053346.92,114072898.80,53165713.30,0,
少数股东权益,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计,651072512.84,578426499.46,523184900.00,522053346.92,114072898.80,53165713.30,0,
负债和所有者权益(或股东权益)总计,790364009.45,716237575.20,523184900.00,630859851.48,215745562.32,108933570.72,0,
