,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,641892870.83,768131977.12,1095498603.72,1629331614.81,3250237662.57,3513212482.78
收到的税费返还,0,1220444.83,1434359.57,1396034.11,3208988.92,10526447.83
收到的其他与经营活动有关的现金,11393990.53,33746260.38,30220444.69,40152628.49,45136913.99,60691402.96
经营活动现金流入小计,653286861.36,803098682.33,1127153407.98,1670880277.41,3298583565.48,3584430333.57
购买商品、接受劳务支付的现金,286418916.32,324277369.19,656095148.74,1114398424.01,1934410460.52,1997166619.25
支付给职工以及为职工支付的现金,76503972.39,106016237.77,165539580.12,272457133.21,340702600.61,356142127.70
支付的各项税费,87468479.77,81225403.50,126684740.85,140855886.87,221316819.10,236456865.12
支付的其他与经营活动有关的现金,86384678.19,114031584.97,176380232.40,271565346.85,383350453.53,393494000.67
经营活动现金流出小计,536776046.67,625550595.43,1124699702.11,1799276790.94,2879780333.76,2983259612.74
经营活动产生的现金流量净额,116510814.69,177548086.90,2453705.87,-128396513.53,418803231.72,601170720.83
收回投资所收到的现金,70524034.97,181433815.20,1048929464.83,1036000000.00,1007641763.00,161000000.00
取得投资收益所收到的现金,0,3274246.58,19141950.88,9487918.74,7656110.57,24859467.95
处置固定资产、无形资产和其他长期资产所收回的现金净额,12036667.84,5452784.58,103218.77,25321202.89,11105315.04,11121103.03
处置子公司及其他营业单位收到的现金净额,0,0,0,5300000.00,6250000.00,17018377.06
收到的其他与投资活动有关的现金,11658500.00,22831634.10,10076523.31,16434196.89,29552271.06,43898465.00
投资活动现金流入小计,94219202.81,212992480.46,1078251157.79,1092543318.52,1062205459.67,257897413.04
购建固定资产、无形资产和其他长期资产所支付的现金,73634542.82,92274502.36,292590164.21,412189681.12,446217543.99,363203049.03
投资所支付的现金,111957850.17,468620000.00,1369061829.65,1067956000.00,843310900.00,164600000.00
取得子公司及其他营业单位支付的现金净额,0,21739329.47,117103115.17,4970368.61,178635600.00,0
支付的其他与投资活动有关的现金,0,37299165.30,17370018.87,373389.00,45180366.21,18646336.50
投资活动现金流出小计,185592392.99,619932997.13,1796125127.90,1485489438.73,1513344410.20,546449385.53
投资活动产生的现金流量净额,-91373190.18,-406940516.67,-717873970.11,-392946120.21,-451138950.53,-288551972.49
吸收投资收到的现金,0,729957229.00,142188240.00,100876434.70,1313637.00,5689118.01
其中：子公司吸收少数股东投资收到的现金,0,0,40482650.00,95537554.70,1313637.00,5689118.01
取得借款收到的现金,145391694.08,14719421.29,420000000.00,1245000000.00,1656490000.00,2083000000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,23238054.68,21837045.77,772916399.93,40243538.45
筹资活动现金流入小计,145391694.08,744676650.29,585426294.68,1367713480.47,2430720036.93,2128932656.46
偿还债务支付的现金,122622100.88,115489014.49,60000000.00,630000000.00,1388800000.00,1869880000.00
分配股利、利润或偿付利息所支付的现金,35774557.51,2549756.05,45325551.58,49230746.46,116398013.62,128628768.04
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,1200000.00,14230000.00,7622783.18,35583804.83,858853491.54,421178356.01
筹资活动现金流出小计,159596658.39,132268770.54,112948334.76,714814551.29,2364051505.16,2419687124.05
筹资活动产生的现金流量净额,-14204964.31,612407879.75,472477959.92,652898929.18,66668531.77,-290754467.59
四、汇率变动对现金及现金等价物的影响,16291.69,1054115.64,3807206.55,-4097763.97,2341724.34,-798254.49
五、现金及现金等价物净增加额,10948951.89,384069565.62,-239135097.77,127458531.47,36674537.30,21066026.26
加:期初现金及现金等价物余额,92943644.07,103892595.96,487962161.58,248827063.81,378844875.63,415519412.93
六、期末现金及现金等价物余额,103892595.96,487962161.58,248827063.81,376285595.28,415519412.93,436585439.19
净利润,136789978.22,159462161.51,188100716.12,225091551.34,252959348.24,-576626718.42
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,2661454.56,3000582.32,8740585.19,54511176.14,37628258.69,852101084.37
固定资产折旧、油气资产折耗、生产性物资折旧,29655492.44,41454484.61,60969508.54,88825158.92,122011385.50,134859049.92
无形资产摊销,872816.27,986198.78,6582057.33,20286076.37,28313564.34,26624724.23
长期待摊费用摊销,544159.44,688092.82,2089338.53,7528270.43,16988091.08,34079919.23
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-1277695.15,-238451.82,-9955.46,9714.37,-1213933.82,2284784.78
固定资产报废损失,0,0,0,7933.59,0,81730.21
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,5824222.70,2171290.68,10097021.44,29840430.95,84256884.05,81401606.23
投资损失,0,-3274246.58,-17109151.23,-39324449.39,-10476205.89,-31216244.69
递延所得税资产减少,-1192814.57,-2615087.83,-6116172.42,-6433993.15,-5818622.22,-20636781.58
递延所得税负债增加,0,-3701.00,-572656.00,-1038123.61,22005553.32,9032466.08
存货的减少,-24862689.96,-37252465.68,-136234383.80,-109245838.03,53862890.94,-44559036.59
经营性应收项目的减少,-48202449.18,-33244942.54,-177678037.41,-506018599.15,-265508465.62,125270375.00
经营性应付项目的增加,10797239.92,33702884.13,63120433.35,95013103.03,85824595.75,14364557.14
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,4901100.00,12711287.50,474401.69,12551074.66,-2030112.64,-5890795.08
经营活动产生现金流量净额,116510814.69,177548086.90,2453705.87,-128396513.53,418803231.72,601170720.83
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,103892595.96,487962161.58,248827063.81,376285595.28,415519412.93,436585439.19
现金的期初余额,92943644.07,103892595.96,487962161.58,248827063.81,378844875.63,415519412.93
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,10948951.89,384069565.62,-239135097.77,127458531.47,36674537.30,21066026.26
