,20200930,20200630,20191231,20181231,20171231,20161231,19700101,
货币资金,0,202844124.41,179135841.16,118238393.00,83818198.76,63031583.29,0,
交易性金融资产,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,
应收票据及应收账款,0,247143610.93,205440623.29,151688292.44,107088259.35,110243851.75,0,
应收票据,0,0,0,0,0,0,0,
应收账款,0,247143610.93,205440623.29,151688292.44,107088259.35,0,0,
应收款项融资,0,0,0,0,0,0,0,
预付款项,0,4308697.08,3810346.33,2678192.67,1537395.73,5108858.39,0,
其他应收款(合计),0,10701462.82,10490038.03,7937359.64,10243183.68,18949097.24,0,
应收利息,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,
其他应收款,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,
存货,0,2713684.86,3051679.69,2323863.35,2334644.88,2496966.30,0,
划分为持有待售的资产,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,
其他流动资产,0,2532880.64,2499247.27,5785290.56,1349252.60,1696766.39,0,
流动资产合计,0,470958733.80,404427775.77,288651391.66,206370935.00,201527123.36,0,
发放贷款及垫款,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,
长期股权投资,0,10148975.53,9603397.71,3856128.41,1758034.65,0,0,
投资性房地产,0,56830653.61,58070356.09,60549761.05,63029166.01,65508574.20,0,
在建工程(合计),0,0,0,0,0,0,0,
在建工程,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,
固定资产及清理(合计),0,7562468.16,7813887.14,7852453.70,6452345.64,5648024.37,0,
固定资产净额,0,7562468.16,7813887.14,7852453.70,6452345.64,0,0,
固定资产清理,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,
无形资产,0,254797.42,100184.37,0,0,0,0,
开发支出,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,
长期待摊费用,0,1781173.29,1919247.38,2765394.92,3591224.97,860365.43,0,
递延所得税资产,0,3262714.75,2676887.01,1984693.68,1342435.30,1450577.01,0,
其他非流动资产,0,0,0,0,0,1814353.06,0,
非流动资产合计,0,79840782.76,80183959.70,77008431.76,76173206.57,75281894.07,0,
资产总计,591412000.00,550799516.56,484611700.00,365659823.42,282544141.57,276809017.43,0,
短期借款,0,0,0,0,0,20000000.00,0,
交易性金融负债,0,0,0,0,0,0,0,
应付票据及应付账款,0,60553904.24,57228409.38,46490259.40,29533314.31,36289304.73,0,
应付票据,0,0,0,0,0,0,0,
应付账款,0,60553904.24,57228409.38,46490259.40,29533314.31,0,0,
预收款项,0,0,10162124.65,6525680.49,1191801.36,581021.70,0,
应付手续费及佣金,0,0,0,0,0,0,0,
应付职工薪酬,0,90672416.46,90119403.39,70367635.27,53308221.81,37876701.48,0,
应交税费,0,24482806.14,19546666.99,17143220.91,17490342.83,16582145.56,0,
其他应付款(合计),0,44030297.12,33565049.43,29389922.45,50625934.56,60580149.28,0,
应付利息,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,
其他应付款,0,0,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,1037735.85,1037735.85,1037735.85,0,0,0,
其他流动负债,0,424281.96,0,0,0,0,0,
流动负债合计,0,228272807.85,211659389.69,170954454.37,152149614.87,171909322.75,0,
长期借款,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,0,0,
长期递延收益,0,0,0,0,0,0,0,
其他非流动负债,0,7437106.92,5597484.27,3805031.45,0,0,0,
非流动负债合计,0,7437106.92,5597484.27,3805031.45,0.00,0.00,0,
负债合计,245986700.00,235709914.77,217256900.00,174759485.82,152149614.87,171909322.75,0,
实收资本(或股本),0,75000000.00,75000000.00,75000000.00,15384615.00,15384615.00,0,
资本公积,0,52054206.41,52054206.41,45141153.29,13374532.52,24310879.85,0,
减：库存股,0,0,0,0,0,0,0,
其他综合收益,0,27883.71,13675.95,5501.16,2772.81,0,0,
专项储备,0,0,0,0,0,0,0,
盈余公积,0,8872253.15,8872253.15,4112504.83,7305380.35,4283169.35,0,
一般风险准备,0,0,0,0,0,0,0,
未分配利润,0,162658188.54,118586894.40,58017949.19,89910380.54,58396814.34,0,
归属于母公司股东权益合计,327341700.00,298612531.81,254527000.00,182277108.47,125977681.22,102375478.54,0,
少数股东权益,0,16477069.98,12827831.60,8623229.13,4416845.48,2524216.14,0,
所有者权益(或股东权益)合计,345425200.00,315089601.79,267354900.00,190900337.60,130394526.70,104899694.68,0,
负债和所有者权益(或股东权益)总计,591411900.00,550799516.56,484611735.47,365659823.42,282544141.57,276809017.43,0,
