,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,1868886721.15,1607864538.84,1512632536.36,1464551955.93,11805188255.44,11916379745.43
收到的税费返还,0,0,0,0,0,0
收到的其他与经营活动有关的现金,110662951.46,142735102.28,64396418.54,71072147.71,27602938079.99,28761486800.34
经营活动现金流入小计,1979549672.61,1750599641.12,1577028954.90,1535624103.64,39408126335.43,40677866545.77
购买商品、接受劳务支付的现金,1282818542.88,1194703376.03,1014433482.69,904905110.90,3343468896.97,3157734116.88
支付给职工以及为职工支付的现金,167089082.57,155416421.04,123877073.97,87766741.59,5458850417.54,5923400783.92
支付的各项税费,147123832.70,190448579.69,107688614.36,123131822.05,757147461.07,732509147.71
支付的其他与经营活动有关的现金,412248066.13,235383701.34,198529328.34,419269838.20,29043573007.09,29679327554.01
经营活动现金流出小计,2009279524.28,1775952078.10,1444528499.36,1535073512.74,38603039782.67,39492971602.52
经营活动产生的现金流量净额,-29729851.67,-25352436.98,132500455.54,550590.90,805086552.76,1184894943.25
收回投资所收到的现金,0,1901734555.75,7872550887.32,8986770658.59,7593730000.00,9103320162.76
取得投资收益所收到的现金,0,9105284.59,104659410.42,36763221.89,44452332.62,116203715.81
处置固定资产、无形资产和其他长期资产所收回的现金净额,485903.55,1524114.00,4464494.66,5879387.00,10591871.05,1652881.58
处置子公司及其他营业单位收到的现金净额,391256291.13,0,7036986.54,400000.00,166.45,0
收到的其他与投资活动有关的现金,1800407.67,0,0,544225212.23,0,5955100.00
投资活动现金流入小计,393542602.35,1912363954.34,7988711778.94,9574038479.71,7648774370.12,9227131860.15
购建固定资产、无形资产和其他长期资产所支付的现金,77710111.61,35480440.03,250472438.10,281423058.68,685891201.92,536152474.52
投资所支付的现金,61502932.93,2611861271.81,8494158826.83,8282082176.82,8171729695.56,9081734486.22
取得子公司及其他营业单位支付的现金净额,0,0,0,0,881167044.52,257735569.59
支付的其他与投资活动有关的现金,69307367.00,0,1780119.38,11048896.58,931774.48,17235158.14
投资活动现金流出小计,208520411.54,2647341711.84,8746411384.31,8574554132.08,9739719716.48,9892857688.47
投资活动产生的现金流量净额,185022190.81,-734977757.50,-757699605.37,999484347.63,-2090945346.36,-665725828.32
吸收投资收到的现金,0,2326000000.00,0,0,1668899991.70,400000.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,8900000.00,400000.00
取得借款收到的现金,525000000.00,535605636.17,1328335426.66,1041414700.00,1225170000.00,3092730909.80
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,202200000.00,215502180.85,140172730.26,660535121.65,554976002.23,1043186516.66
筹资活动现金流入小计,727200000.00,3077107817.02,1468508156.92,1701949821.65,3449045993.93,4136317426.46
偿还债务支付的现金,426800000.00,1431050000.00,407024624.50,973335426.66,1251584700.00,3309449999.98
分配股利、利润或偿付利息所支付的现金,176086871.15,67102931.13,52471190.46,100039794.09,267791078.13,417877487.95
其中：子公司支付给少数股东的股利、利润,43456756.70,4463643.34,0,0,89023840.00,27380007.75
支付其他与筹资活动有关的现金,335279273.80,185390693.46,482757619.00,550348151.54,272540708.59,811096113.02
筹资活动现金流出小计,938166144.95,1683543624.59,942253433.96,1623723372.29,1791916486.72,4538423600.95
筹资活动产生的现金流量净额,-210966144.95,1393564192.43,526254722.96,78226449.36,1657129507.21,-402106174.49
四、汇率变动对现金及现金等价物的影响,0,0,0,0,92604.15,18813.60
五、现金及现金等价物净增加额,-55673805.81,633233997.95,-98944426.87,1078261387.89,371363317.76,117081754.04
加:期初现金及现金等价物余额,241759937.67,186086131.86,819320129.81,720375702.94,1798637090.83,2170000408.59
六、期末现金及现金等价物余额,186086131.86,819320129.81,720375702.94,1798637090.83,2170000408.59,2287082162.63
净利润,89442446.34,20223164.48,87688182.04,75766342.93,695882653.28,855228103.96
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,2811332.34,-682280.12,3822690.09,1082946.84,44531001.34,-392655.13
固定资产折旧、油气资产折耗、生产性物资折旧,20842764.02,33639217.42,22712623.91,18916961.44,84767367.41,165574196.69
无形资产摊销,565577.73,569233.22,2979775.90,27062131.53,45939837.00,60026842.45
长期待摊费用摊销,12012053.85,9678657.24,10404042.30,17517185.64,482232329.91,515897434.65
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,103471.12,-117446.57,1665337.82,-6566186.57,628326.59,23734.45
固定资产报废损失,0,0,0,0,1460896.18,667951.30
公允价值变动损失,-15580929.19,-6042800.00,-11270297.37,32117023.99,37226840.47,-73619067.00
