,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,20150630,20141231,20131231,20121231,19700101,
销售商品、提供劳务收到的现金,325329765.23,224595669.27,74573603.93,336373667.34,227036959.23,157501475.95,67938991.03,207938186.38,192774354.70,154094523.24,51156100.11,132962860.38,147025276.31,63936114.87,0,
收到的税费返还,0,0,0,0,0,0,0,996615.18,422421.68,242724.36,0,1466032.99,0,103379.91,0,
收到的其他与经营活动有关的现金,34397572.02,29591086.13,3873260.74,12722939.61,10084075.34,8139126.44,1122043.62,7382926.65,7545604.37,13292403.66,10571019.45,25890106.86,27204590.09,8943298.06,0,
经营活动现金流入小计,359727337.25,254186755.40,78446864.67,349096606.95,237121034.57,165640602.39,69061034.65,216317728.21,200742380.75,167629651.26,61727119.56,160319000.23,174229866.40,72982792.84,0,
购买商品、接受劳务支付的现金,176872879.47,103474922.68,16325911.22,139937878.38,86119621.79,54695456.91,23847933.64,72466917.63,64691755.14,49065086.21,14512342.32,76196230.99,89426240.49,43623755.29,0,
支付给职工以及为职工支付的现金,27931356.89,19581079.87,11018070.18,28392341.96,18926797.47,14096064.63,7882736.61,22025071.09,19933924.45,19670583.42,11321276.78,15949342.17,10185990.43,6629522.19,0,
支付的各项税费,25099150.71,12969448.70,4943329.06,28330075.60,22151380.14,12528368.64,4792148.60,28875225.13,31339843.30,21892959.11,11660309.59,19040206.71,11334493.13,9418254.89,0,
支付的其他与经营活动有关的现金,28309004.86,18586820.28,8340425.01,49631337.91,22888971.58,13888731.22,2221255.83,21312035.18,21601684.19,25554735.59,23329419.03,39669801.10,41993465.38,20057463.74,0,
经营活动现金流出小计,258212391.93,154612271.53,40627735.47,246291633.85,150086770.98,95208621.40,38744074.68,144679249.03,137567207.08,116183364.33,60823347.72,150855580.97,152940189.43,79728996.11,0,
经营活动产生的现金流量净额,101514945.32,99574483.87,37819129.20,102804973.10,87034263.59,70431980.99,30316959.97,71638479.18,63175173.67,51446286.93,903771.84,9463419.26,21289676.97,-6746203.27,0,
收回投资所收到的现金,0,0,0,0,0,0,0,750000.00,0,0,0,0,0,0,0,
