,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,2455367506.27,2405682270.38,3180107773.64,3818928236.51,4113756521.72,3682281652.22
收到的税费返还,333202.02,1306514.63,609417.43,23255.26,138943587.83,9364298.79
收到的其他与经营活动有关的现金,1711286991.55,123981411.73,32627184.54,295649643.84,431800250.17,318734232.29
经营活动现金流入小计,4166987699.84,2530970196.74,3213344375.61,4114601135.61,4684500359.72,4010380183.30
购买商品、接受劳务支付的现金,1119887002.32,1117841837.26,1560659976.32,1957391842.70,2072835550.96,1580857097.28
支付给职工以及为职工支付的现金,960486975.48,1072986251.89,1219419037.05,1588252631.24,1961470780.19,1973073182.22
支付的各项税费,133139140.01,142410011.69,208208330.65,320618433.60,208348744.50,181773703.00
支付的其他与经营活动有关的现金,662592842.09,168987399.67,463104442.27,547301812.54,575991598.20,307157267.10
经营活动现金流出小计,2876105959.90,2502225500.51,3451391786.29,4413564720.08,4818646673.85,4042861249.60
经营活动产生的现金流量净额,1290881739.94,28744696.23,-238047410.68,-298963584.47,-134146314.13,-32481066.30
收回投资所收到的现金,203660086.82,2344527708.00,1894839381.13,4000000.00,226530102.54,971172808.25
取得投资收益所收到的现金,306599580.71,351646695.33,216517160.06,159681587.46,96154464.18,124230939.65
处置固定资产、无形资产和其他长期资产所收回的现金净额,3273401.63,20608078.32,1225152.51,64935471.43,272540.87,4128542.78
处置子公司及其他营业单位收到的现金净额,700147451.27,543580746.00,0,357213163.48,2135947206.67,3938103.89
收到的其他与投资活动有关的现金,13688615.69,69977164.33,24495576.87,137308294.97,14507047.04,37723009.79
投资活动现金流入小计,1227369136.12,3330340391.98,2137077270.57,723138517.34,2473411361.30,1141193404.36
购建固定资产、无形资产和其他长期资产所支付的现金,122190619.17,141812566.02,218552890.94,1046061941.45,1297768106.62,122984699.35
投资所支付的现金,3004800000.00,298804975.65,4771989972.00,413102565.91,430627787.54,202073320.12
取得子公司及其他营业单位支付的现金净额,61300132.62,150361400.00,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,3188290751.79,590978941.67,4990542862.94,1459164507.36,1728395894.16,325058019.47
投资活动产生的现金流量净额,-1960921615.67,2739361450.31,-2853465592.37,-736025990.02,745015467.14,816135384.89
吸收投资收到的现金,55000000.00,18000000.00,35806100.00,907795900.00,2000000.00,0
其中：子公司吸收少数股东投资收到的现金,0,18000000.00,8934000.00,907795900.00,2000000.00,0
取得借款收到的现金,4989440000.00,1519000000.00,6464944000.00,5812189537.88,3756455427.00,1163188400.00
发行债券收到的现金,0,0,0,0,994000000.00,0
收到其他与筹资活动有关的现金,525369.32,13911000.00,14029411.92,0,0,0
筹资活动现金流入小计,5044965369.32,1550911000.00,6514779511.92,6719985437.88,4752455427.00,1163188400.00
偿还债务支付的现金,3645855000.00,3556415000.00,2979000000.00,5553437296.00,5322469619.73,1843389230.27
分配股利、利润或偿付利息所支付的现金,497555510.03,562415119.28,379712906.35,424582869.51,702277386.25,303640460.65
其中：子公司支付给少数股东的股利、利润,66739533.80,6545000.00,0,0,61029150.00,11250000.00
支付其他与筹资活动有关的现金,194364569.43,2227961.50,13463690.26,9177492.02,22029284.68,1191381.96
筹资活动现金流出小计,4337775079.46,4121058080.78,3372176596.61,5987197657.53,6046776290.66,2148221072.88
筹资活动产生的现金流量净额,707190289.86,-2570147080.78,3142602915.31,732787780.35,-1294320863.66,-985032672.88
四、汇率变动对现金及现金等价物的影响,10750.80,930636.32,2788107.55,-3974897.38,1979618.21,348043.13
五、现金及现金等价物净增加额,37161164.93,198889702.08,53878019.81,-306176691.52,-681472092.44,-201030311.16
加:期初现金及现金等价物余额,1195728845.88,1290609689.23,1494378391.79,1548256411.60,1242079720.08,560607627.64
六、期末现金及现金等价物余额,1232890010.81,1489499391.31,1548256411.60,1242079720.08,560607627.64,359577316.48
净利润,195003290.70,352054708.36,228295752.69,300707972.29,1919249960.57,-39125744.21
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,19789127.43,9030837.01,43772517.58,72173171.15,96844886.19,103926.73
固定资产折旧、油气资产折耗、生产性物资折旧,146227124.73,51046911.53,60821000.92,60311607.76,69535748.86,54569242.11
无形资产摊销,5052505.04,1304360.00,1658680.02,10156200.85,93300767.56,118641266.93
长期待摊费用摊销,7260089.66,8399813.50,13461544.58,15172631.84,33464580.24,33714943.74
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-93532.64,1832117.98,12712521.45,-466499.89,-111431.94,-1026181.02
固定资产报废损失,0,5275.38,72606.06,636497.65,261604.71,407996.33
公允价值变动损失,0,0,0,0,0,-72858779.67
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,374948808.74,184725924.38,163163741.00,245407533.06,345765174.02,242368772.75
投资损失,-610990952.04,-536442955.35,-289539668.39,-575653094.27,-2968640461.02,-418318981.77
递延所得税资产减少,3120525.19,-9060931.06,-9398051.24,-10315193.41,-34007976.07,-14859473.09
递延所得税负债增加,23290824.52,20797518.00,-28232180.53,-9943136.35,113183077.83,20096792.37
存货的减少,-117772486.88,-208815585.39,-323666159.23,-514498100.93,-483297592.25,-200792541.83
经营性应收项目的减少,-305315336.86,-135920309.80,-537238614.30,-23526163.30,-427898088.80,-259977773.29
经营性应付项目的增加,1550361752.35,289787011.69,426068898.71,130872989.08,1108203435.97,452610748.24
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,1290881739.94,28744696.23,-238047410.68,-298963584.47,-134146314.13,-32481066.30
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,1232890010.81,1489499391.31,1548256411.60,1242079720.08,560607627.64,359577316.48
现金的期初余额,1195728845.88,1290609689.23,1494378391.79,1548256411.60,1242079720.08,560607627.64
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,37161164.93,198889702.08,53878019.81,-306176691.52,-681472092.44,-201030311.16
