,20141231,20141231,20151231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,1260794561.93,1260794561.93,1493925926.67,1493925926.67,2036657807.87,2817961431.08,3336091044.45,3989532785.14
收到的税费返还,7641322.37,7641322.37,1720846.67,1720846.67,3456358.89,2967367.78,2302536.28,3304106.75
收到的其他与经营活动有关的现金,143729738.71,143729738.71,91450641.29,91450641.29,192939575.08,90197844.18,227297921.23,505994898.40
经营活动现金流入小计,1412165623.01,1412165623.01,1587097414.63,1587097414.63,2233053741.84,2911126643.04,3565691501.96,4498831790.29
购买商品、接受劳务支付的现金,845801407.88,845801407.88,879607023.68,879607023.68,1313695251.52,1692841878.64,2137379229.54,2271347265.91
支付给职工以及为职工支付的现金,198815257.13,198815257.13,216848707.26,216848707.26,243554529.03,292970539.67,359024042.55,438971057.11
支付的各项税费,114734299.31,114734299.31,199172816.27,199172816.27,228796689.52,279835631.60,267021673.43,195445428.44
支付的其他与经营活动有关的现金,150576056.76,150576056.76,142166783.53,142166783.53,218188034.12,275261148.85,526914255.08,672181397.53
经营活动现金流出小计,1309927021.08,1309927021.08,1437795330.74,1437795330.74,2004234504.19,2540909198.76,3290339200.60,3577945148.99
经营活动产生的现金流量净额,102238601.93,102238601.93,149302083.89,149302083.89,228819237.65,370217444.28,275352301.36,920886641.30
收回投资所收到的现金,83500000.00,83500000.00,19000000.00,19000000.00,47100000.00,15395592.21,37000000.00,543886293.10
取得投资收益所收到的现金,320213.70,320213.70,1572630.14,1572630.14,799789.00,1054750.45,0,4830802.96
处置固定资产、无形资产和其他长期资产所收回的现金净额,8698846.99,8698846.99,1494417.64,1494417.64,3690756.05,5010806.64,4450314.73,3981333.15
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0
投资活动现金流入小计,92519060.69,92519060.69,22067047.78,22067047.78,51590545.05,21461149.30,41450314.73,552698429.21
购建固定资产、无形资产和其他长期资产所支付的现金,87451907.14,87451907.14,52711115.10,52711115.10,99849777.50,198392716.68,201866163.40,731996069.23
投资所支付的现金,92300000.00,92300000.00,52620000.00,52620000.00,501000.00,7000000.00,269000000.00,300000000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0
投资活动现金流出小计,179751907.14,179751907.14,105331115.10,105331115.10,100350777.50,205392716.68,470866163.40,1031996069.23
投资活动产生的现金流量净额,-87232846.45,-87232846.45,-83264067.32,-83264067.32,-48760232.45,-183931567.38,-429415848.67,-479297640.02
吸收投资收到的现金,11000000.00,11000000.00,63340000.00,63340000.00,0,1124061141.96,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0
取得借款收到的现金,662800927.06,662800927.06,362601366.13,362601366.13,278625630.95,125700000.00,300000000.00,150000000.00
发行债券收到的现金,0,0,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0
筹资活动现金流入小计,673800927.06,673800927.06,425941366.13,425941366.13,278625630.95,1249761141.96,300000000.00,150000000.00
偿还债务支付的现金,582713622.42,582713622.42,424583920.13,424583920.13,350581375.71,215700000.00,121700000.00,345000000.00
分配股利、利润或偿付利息所支付的现金,43703118.75,43703118.75,38814103.35,38814103.35,15097277.97,13088886.71,42270795.55,102612745.73
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0
支付其他与筹资活动有关的现金,4507453.95,4507453.95,10493837.60,10493837.60,0,0,0,0
筹资活动现金流出小计,630924195.12,630924195.12,473891861.08,473891861.08,365678653.68,228788886.71,163970795.55,447612745.73
筹资活动产生的现金流量净额,42876731.94,42876731.94,-47950494.95,-47950494.95,-87053022.73,1020972255.25,136029204.45,-297612745.73
四、汇率变动对现金及现金等价物的影响,71212.02,71212.02,236682.31,236682.31,213094.61,-162770.48,9578.81,81511.78
五、现金及现金等价物净增加额,57953699.44,57953699.44,18324203.93,18324203.93,93219077.08,1207095361.67,-18024764.05,144057767.33
加:期初现金及现金等价物余额,105553705.40,105553705.40,163507404.84,163507404.84,181831608.77,275050685.85,1482146047.52,1464121283.47
六、期末现金及现金等价物余额,163507404.84,163507404.84,181831608.77,181831608.77,275050685.85,1482146047.52,1464121283.47,1608179050.80
净利润,76950488.23,76950500.00,115743537.02,115743500.00,232997881.77,301721014.54,362384057.61,432749191.18
少数股东权益,0,0,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0,0,0
资产减值准备,2658349.77,2658300.00,-3342785.20,-3342800.00,9909647.21,22130116.46,33586328.18,4332631.06
固定资产折旧、油气资产折耗、生产性物资折旧,57886874.01,66506100.00,58517952.31,63885200.00,59568580.94,66472469.50,62739648.19,68030434.22
无形资产摊销,7687292.96,0,4804697.07,0,4895693.81,4189189.58,4673520.81,6834193.81
长期待摊费用摊销,931949.05,0,562551.28,0,411063.45,380248.24,2802183.22,15871183.80
待摊费用的减少,0,0,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,2219289.19,0,1333230.78,0,1040739.19,6253609.36,1982303.29,3472654.25
固定资产报废损失,0,0,0,0,0,0,0,83341.07
公允价值变动损失,0,0,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0,0,0
预计负债,0,0,0,0,0,0,0,0
财务费用,33733612.73,33733600.00,23524483.81,23524500.00,14884183.36,13251657.19,11663536.74,19869558.23
投资损失,-320213.70,0,-1572630.14,0,-799429.49,-1054750.45,0,9731204.19
递延所得税资产减少,1623933.22,0,413106.61,0,-2891804.32,-4057068.36,-7083759.93,-3845565.97
递延所得税负债增加,448649.30,0,77987.78,0,-157160.40,-45784.05,-45784.08,-45766.02
存货的减少,-68026613.97,-68026600.00,-17926585.32,-17926600.00,45887056.19,-46855919.46,-178183839.37,-197636162.18
经营性应收项目的减少,-91826138.36,-91826100.00,-76838232.68,-76838200.00,-238420165.70,-144890479.02,-306343969.80,-91604704.08
经营性应付项目的增加,78271129.50,78271100.00,19438770.57,19438800.00,101492951.64,152723140.75,293414178.81,648708450.49
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0
其他,0,3971700.00,24566000.00,24817700.00,0,0,-6236102.31,4335997.25
