,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,286526814.74,183876389.95,79719677.27,237868292.28,0,99267273.40,60080982.61,263414804.33,0,135204552.03,116567421.97,0,
收到的税费返还,9628552.01,6385808.80,1637135.69,7181666.63,0,3809053.14,971712.23,7133244.63,0,3670388.80,3289741.74,0,
收到的其他与经营活动有关的现金,11742523.46,8814235.04,1429884.50,8017401.53,0,3125476.44,2262034.61,4244433.27,0,1039028.14,545421.29,0,
经营活动现金流入小计,307897890.21,199076433.79,82786697.46,253067360.44,0,106201802.98,63314729.45,274792482.23,0,139913968.97,120402585.00,0,
购买商品、接受劳务支付的现金,85009221.30,55771956.23,20272369.94,62647500.90,0,18489016.94,9486112.69,61730927.68,0,52584348.65,29600723.46,0,
支付给职工以及为职工支付的现金,64979027.58,50005709.08,35928849.27,70526277.41,0,44869540.86,29670083.38,51586410.74,0,37422095.96,32043337.37,0,
支付的各项税费,42568619.69,25297680.04,10073015.32,37085450.65,0,14218758.92,5678575.35,42424931.16,0,24884135.38,14683885.81,0,
支付的其他与经营活动有关的现金,21105229.20,15465126.62,7075361.12,23157251.58,0,9345759.61,4216362.87,17271018.53,0,14388688.28,7792744.13,0,
经营活动现金流出小计,213662097.77,146540471.97,73349595.65,193416480.54,0,86923076.33,49051134.29,173013288.11,0,129279268.27,84120690.77,0,
经营活动产生的现金流量净额,94235792.44,52535961.82,9437101.81,59650879.90,9989100.00,19278726.65,14263595.16,101779194.12,56767200.00,10634700.70,36281894.23,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,0,0,192500.00,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,675.00,675.00,0,0,0,0,0,8401.49,0,0,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,1567677692.23,375194876.26,0,60116027.41,0,60116027.41,30058493.16,20091095.89,0,70431506.88,334849.19,0,
投资活动现金流入小计,1567678367.23,375195551.26,192500.00,60116027.41,0,60116027.41,30058493.16,20099497.38,0,70431506.88,334849.19,0,
购建固定资产、无形资产和其他长期资产所支付的现金,9339043.42,2683365.06,596696.45,27930239.91,0,1614924.81,912650.67,24910545.09,0,3534961.50,901651.82,0,
投资所支付的现金,5000000.00,0,0,3000000.00,0,0,0,0,0,0,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,2666000000.00,1672000000.00,1301170876.71,60000000.00,0,60000000.00,30000000.00,20000000.00,0,50000000.00,0,0,
投资活动现金流出小计,2680339043.42,1674683365.06,1301767573.16,90930239.91,0,61614924.81,30912650.67,44910545.09,0,53534961.50,901651.82,0,
投资活动产生的现金流量净额,-1112660676.19,-1299487813.80,-1301575073.16,-30814212.50,0,-1498897.40,-854157.51,-24811047.71,0,16896545.38,-566802.63,0,
吸收投资收到的现金,1528613803.64,1528613803.64,1528613803.64,110705700.00,0,110705700.00,110705700.00,0,0,0,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,5172178.52,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,1528613803.64,1528613803.64,1528613803.64,115877878.52,0,110705700.00,110705700.00,0.00,0,0.00,0.00,0,
偿还债务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,
分配股利、利润或偿付利息所支付的现金,36711111.60,36711111.60,0,20000000.00,0,20000000.00,0,30831200.00,0,15000000.00,8673062.64,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,19844437.22,19844437.22,19466372.62,9503178.52,0,0,0,0,0,99435.69,0,0,
筹资活动现金流出小计,56555548.82,56555548.82,19466372.62,29503178.52,0,20000000.00,0.00,30831200.00,0,15099435.69,8673062.64,0,
筹资活动产生的现金流量净额,1472058254.82,1472058254.82,1509147431.02,86374700.00,0,90705700.00,110705700.00,-30831200.00,0,-15099435.69,-8673062.64,0,
四、汇率变动对现金及现金等价物的影响,-1626228.69,834141.41,951619.23,310080.63,0,-94479.88,-698666.84,1768839.24,0,-1525205.85,919388.61,0,
五、现金及现金等价物净增加额,452007142.38,225940544.25,217961078.90,115521448.03,9989100.00,108391049.37,123416470.81,47905785.65,56767200.00,10906604.54,27961417.57,0,
加:期初现金及现金等价物余额,227500230.77,227500230.77,227500230.77,111978782.74,0,111978782.74,111978782.74,64072997.09,0,53166392.55,25204974.98,0,
六、期末现金及现金等价物余额,679507373.15,453440775.02,445461309.67,227500230.77,0,220369832.11,235395253.55,111978782.74,0,64072997.09,53166392.55,0,
净利润,0,89403345.48,0,101987135.51,0,37983850.93,23235299.56,90729261.19,0,52811448.78,41208214.57,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,134428.72,0,324053.01,0,2657418.20,1617264.80,730234.35,0,685542.48,1961412.80,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,1361289.51,0,2395449.06,0,1161177.92,573021.87,1947185.26,0,1459631.64,1192420.16,0,
无形资产摊销,0,93762.43,0,404647.13,0,140917.36,34064.05,121774.02,0,101201.17,72324.78,0,
长期待摊费用摊销,0,668573.88,0,1228475.99,0,590474.74,279601.20,725555.91,0,20163.00,33623.36,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,-7.11,0,0,0,0,0,-6862.38,0,0,0,0,
固定资产报废损失,0,0.00,0,0,0,0,0,322.30,0,33910.56,104747.54,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,-3502671.51,0,-331923.22,0,83558.58,693206.19,-1768839.24,0,1525205.85,-919388.61,0,
投资损失,0,-14720235.35,0,-116027.41,0,-116027.41,-58493.16,-91095.89,0,-431506.88,-334849.19,0,
递延所得税资产减少,0,-829071.79,0,-697712.02,0,-421442.24,-261298.47,-112309.41,0,-145317.08,-294421.93,0,
递延所得税负债增加,0,0.00,0,0,0,0,0,0,0,0,0,0,
存货的减少,0,-8348228.29,0,-9218621.74,0,3872325.08,3275988.81,-12483337.20,0,-15036906.17,-2051251.27,0,
经营性应收项目的减少,0,-17515151.51,0,-55394656.05,0,-11786450.30,-1431415.91,4852273.80,0,-38767590.61,-6571840.92,0,
经营性应付项目的增加,0,-2129489.52,0,14987608.19,0,-14887076.21,-13693643.78,17135031.41,0,8378917.96,1880902.94,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,6202223.13,0,0,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,52535961.82,0,59650879.90,0,19278726.65,14263595.16,101779194.12,0,10634700.70,36281894.23,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,453440775.02,0,227500230.77,0,220369832.11,235395253.55,111978782.74,0,64072997.09,53166392.55,0,
现金的期初余额,0,227500230.77,0,111978782.74,0,111978782.74,111978782.74,64072997.09,0,53166392.55,25204974.98,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,225940544.25,0,115521448.03,0,108391049.37,123416470.81,47905785.65,0,10906604.54,27961417.57,0,
