,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,340755527.95,200678356.96,100651865.11,507708662.87,381919625.98,236339120.94,77704719.47,399311501.26,144802927.59,367250495.82,198011286.20,137264499.11,0,
收到的税费返还,11013250.15,5985248.78,3019102.28,16080494.88,15178443.31,7550396.37,115847.76,9205515.97,5274345.77,13215957.56,589902.55,0,0,
收到的其他与经营活动有关的现金,13184214.35,7286698.61,3232335.05,8794481.52,4893991.38,3355397.75,2100223.71,2239440.94,5042160.47,3617944.13,3514199.19,1009893.48,0,
经营活动现金流入小计,364952992.45,213950304.35,106903302.44,532583639.27,401992060.67,247244915.06,79920790.94,410756458.17,155119433.83,384084397.51,202115387.94,138274392.59,0,
购买商品、接受劳务支付的现金,252563287.80,174071247.51,113061439.47,267794321.39,212783933.30,101932036.96,67614860.12,207769038.10,85795266.19,235256975.97,102969821.23,82981371.77,0,
支付给职工以及为职工支付的现金,75335979.23,50512463.85,26037257.38,92277629.43,69271327.42,47313347.51,25873284.86,74480752.26,38835932.32,56511378.93,41448014.46,32733753.35,0,
支付的各项税费,30956144.18,17776107.65,7283376.11,55368286.01,48941809.90,28760995.25,17523203.52,31744540.58,18118447.84,26863752.67,14034697.78,12094637.50,0,
支付的其他与经营活动有关的现金,41216924.81,28872967.21,13808832.39,42429947.43,27932964.53,12358835.07,7774730.96,34962886.41,16871745.96,31111124.23,13733846.63,12986049.13,0,
经营活动现金流出小计,400072336.02,271232786.22,160190905.35,457870184.26,358930035.15,190365214.79,118786079.46,348957217.35,159621392.31,349743231.80,172186380.10,140795811.75,0,
经营活动产生的现金流量净额,-35119343.57,-57282481.87,-53287602.91,74713455.01,43062025.52,56879700.27,-38865288.52,61799240.82,-4501958.48,34341165.71,29929007.84,-2521419.16,0,
收回投资所收到的现金,60339250.00,0,0,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,172500.00,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,8000.00,0,0,26548.67,0,0,0,0,0,97842.96,195880.00,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流入小计,60519750.00,0.00,0.00,26548.67,0.00,0.00,0.00,0.00,0.00,97842.96,195880.00,0.00,0,
购建固定资产、无形资产和其他长期资产所支付的现金,65242666.31,3771565.21,401152.00,3801642.79,2956541.13,2459208.99,1014133.00,22726380.07,20356828.36,3937017.02,6955122.90,3258610.48,0,
投资所支付的现金,60339250.00,0,0,0,0,0,0,0,50000.00,0,0,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,125581916.31,3771565.21,401152.00,3801642.79,2956541.13,2459208.99,1014133.00,22726380.07,20406828.36,3937017.02,6955122.90,3258610.48,0,
投资活动产生的现金流量净额,-65062166.31,-3771565.21,-401152.00,-3775094.12,-2956541.13,-2459208.99,-1014133.00,-22726380.07,-20406828.36,-3839174.06,-6759242.90,-3258610.48,0,
吸收投资收到的现金,0,0,0,388056811.51,0,0,0,1500000.00,1462500.00,50600000.00,5800000.00,7000000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,1500000.00,1462500.00,1600000.00,400000.00,0,0,
取得借款收到的现金,10000000.00,5000000.00,3000000.00,5500000.00,5500000.00,0,0,9836000.00,5000000.00,0,7000000.00,100000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,500000.00,1200000.00,0,0,
筹资活动现金流入小计,10000000.00,5000000.00,3000000.00,393556811.51,5500000.00,0.00,0.00,11336000.00,6462500.00,51100000.00,14000000.00,7100000.00,0,
偿还债务支付的现金,5420000.00,1230000.00,420000.00,3740000.00,3320000.00,540000.00,314411.26,7016000.00,0,2000000.00,5100000.00,0,0,
分配股利、利润或偿付利息所支付的现金,38746730.35,36822303.87,48769.72,179088.72,116500.17,152924.41,0,214367.92,75554.67,10292784.15,139692.99,359880.21,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,-35121107.36,-67697464.63,-66782816.11,40768661.28,54736044.13,39780041.32,3460244.80,53643399.51,18743588.56,13706740.55,24558455.37,2000000.00,0,
筹资活动现金流出小计,9045622.99,-29645160.76,-66314046.39,44687750.00,58172544.30,40472965.73,3774656.06,60873767.43,18819143.23,25999524.70,29798148.36,2359880.21,0,
筹资活动产生的现金流量净额,954377.01,34645160.76,69314046.39,348869061.51,-52672544.30,-40472965.73,-3774656.06,-49537767.43,-12356643.23,25100475.30,-15798148.36,4740119.79,0,
四、汇率变动对现金及现金等价物的影响,-310571.98,45361.67,42826.27,-283153.97,67858.73,48145.24,-12054.98,12921.75,7172.95,0,0,0,0,
五、现金及现金等价物净增加额,-99537704.85,-26363524.65,15668117.75,419524268.43,-12499201.18,13995670.79,-43666132.56,-10451984.93,-37258257.12,55602466.95,7371616.58,-1039909.85,0,
加:期初现金及现金等价物余额,491219385.74,491219385.74,491219385.74,71695117.31,71695117.31,71695117.31,71695117.31,82147102.24,82147102.24,26544635.29,19173018.71,20212928.56,0,
六、期末现金及现金等价物余额,391681680.89,464855861.09,506887503.49,491219385.74,59195916.13,85690788.10,28028984.75,71695117.31,44888845.12,82147102.24,26544635.29,19173018.71,0,
净利润,0,32921637.14,0,93751724.93,72321715.91,50168342.29,0,76722500.00,27940100.00,49274400.00,22322100.00,27894300.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,1204710.73,0,9404328.84,2138469.62,1413072.95,0,6868200.00,2594900.00,3184000.00,5325600.00,2186100.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,3640349.56,0,4118260.07,2947736.64,1928616.18,0,7087200.00,2774600.00,2121500.00,1871700.00,1128300.00,0,
无形资产摊销,0,289691.51,0,531709.14,387995.97,256255.98,0,394200.00,121200.00,347900.00,349700.00,228900.00,0,
长期待摊费用摊销,0,1347806.96,0,2479588.52,1806239.03,1132889.56,0,1790600.00,881600.00,1750700.00,797100.00,1094900.00,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,0,0,-13673.77,0,0,0,0,0,-29400.00,0,0,0,
固定资产报废损失,0,0,0,104.68,104.68,104.68,0,19700.00,14900.00,9400.00,22300.00,25300.00,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,163328.04,0,462242.69,48641.44,104779.17,0,262500.00,72700.00,73800.00,290000.00,359900.00,0,
投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延所得税资产减少,0,-520813.05,0,-943604.91,-1076587.00,-1403724.53,0,-977900.00,-218200.00,-726300.00,-725800.00,-394400.00,0,
递延所得税负债增加,0,0,0,-2458.83,-2458.83,-2458.83,0,-7100.00,-9600.00,9600.00,0,0,0,
存货的减少,0,-14373892.90,0,-24188244.15,-32130045.90,-2415739.59,0,-46296600.00,-13922700.00,-80876000.00,-48443800.00,-1151000.00,0,
经营性应收项目的减少,0,-32923903.40,0,-42486538.45,-37906447.27,-34518939.14,0,-84508800.00,-33990900.00,-8977600.00,-52981800.00,-5212400.00,0,
经营性应付项目的增加,0,-52185055.86,0,25292697.45,27991863.57,34635478.09,0,94137400.00,7015800.00,63732200.00,97823400.00,-28681300.00,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,3153659.40,0,6307318.80,1730489.10,153659.40,0,6307300.00,2223500.00,4447000.00,3278600.00,0,0,
经营活动产生现金流量净额,0,-57282481.87,0,74713455.01,43062025.52,56879700.27,0,61799200.00,-4502000.00,34341200.00,29929000.00,-2521400.00,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,464855861.09,0,491219385.74,59195916.13,85690788.10,0,0,0,0,0,0,0,
现金的期初余额,0,491219385.74,0,71695117.31,71695117.31,71695117.31,0,0,0,0,0,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,-26363524.65,0,419524268.43,-12499201.18,13995670.79,0,0,0,0,0,0,0,
