,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
一、营业总收入,282334678.15,203705595.24,54459474.68,488980035.20,345777634.26,243832915.87,61425829.96,431524210.23,171550590.04,294106483.42,228138777.76,181428172.84,0,
营业收入,282334678.15,203705595.24,54459474.68,488980035.20,345777634.26,243832915.87,61425829.96,431524210.23,171550590.04,294106483.42,228138777.76,181428172.84,0,
二、营业总成本,242928747.59,175244388.88,55244589.40,392330452.08,274959848.49,191438684.81,59411551.05,351486835.01,143833645.86,250239174.64,202990345.93,149674700.02,0,
营业成本,165792683.37,115837244.52,31361593.98,261670960.75,188112816.99,135911499.57,34191134.87,230749380.13,94851800.59,161272638.93,136760040.26,100307000.01,0,
营业税金及附加,2410485.93,1895092.52,589544.99,3895594.42,3308322.58,1815136.56,725927.69,3491813.90,1637128.89,2242929.79,1687064.52,582717.99,0,
销售费用,23680527.53,25375681.41,9115389.35,52131877.78,35889734.71,22522220.46,10120098.98,44419708.71,19092326.68,36880109.53,27268023.35,21589439.72,0,
管理费用,26923794.52,18125403.03,8191605.44,41431093.55,25450709.81,16967145.32,7345579.82,37539376.08,14104992.18,27503765.37,17410586.83,14571889.43,0,
财务费用,-3132523.22,-2061300.48,-968589.92,-1875554.06,-1382980.07,-757726.15,-292469.39,-377534.54,-164454.88,122690.87,297513.93,349136.62,0,
研发费用,27253779.46,16072267.88,6955045.56,35076479.64,23581244.47,14980409.05,7321279.08,28795914.49,11716956.33,19033023.24,14241562.90,10088459.51,0,
资产减值损失,0,0,0,0,0,0,0,6868176.24,2594896.07,3184016.91,5325554.14,2186056.74,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资收益,162735.84,0,0,0.00,0,0,0,0,0,0,0,0,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0.00,0,0,0,0,0,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,59366854.57,37215222.71,6062996.70,108030482.55,83548745.18,57388917.71,5738183.86,88528099.93,33102902.11,57436070.34,25148431.83,31753472.82,0,
加:营业外收入,1380367.57,1366252.87,3928.08,282958.38,72038.56,66110.33,51788.44,10329.40,7269.63,1336646.95,1092002.70,721279.05,0,
减：营业外支出,109.55,0,0,3281.28,281.28,281.28,1550.40,26094.06,15123.38,261624.82,146766.36,183318.00,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,14938.73,9374.90,25268.28,25336.40,0,
四、利润总额,60747112.59,38581475.58,6066924.78,108310159.65,83620502.46,57454746.76,5788421.90,88512335.27,33095048.36,58511092.47,26093668.17,32291433.87,0,
减：所得税费用,8731140.91,5659838.44,1046717.30,14558434.72,11298786.55,7286404.47,545923.01,11789880.52,5154940.13,9236706.29,3771590.30,4397130.46,0,
五、净利润,52015971.68,32921637.14,5020207.48,93751724.93,72321715.91,50168342.29,5242498.89,76722454.75,27940108.23,49274386.18,22322077.87,27894303.41,0,
归属于母公司所有者的净利润,53528667.09,34030505.41,5534151.66,92617202.05,72038301.92,50525807.86,5028581.47,73332093.14,27309240.93,48657551.93,22123394.76,27894303.41,0,
少数股东损益,-1512695.41,-1108868.27,-513944.18,1134522.88,283413.99,-357465.57,213917.42,3390361.61,630867.30,616834.25,198683.11,0,0,
基本每股收益(元/股),0.690000,0.440000,0.070000,1.590000,1.240000,0.870000,0.090000,1.260000,0.470000,0.860000,0.490000,0,0,
稀释每股收益(元/股),0.690000,0.440000,0.070000,1.590000,1.240000,0.870000,0.090000,1.260000,0.470000,0.860000,0.490000,0,0,
七、其他综合收益,0,0,0,0.00,0,0,0,0,0,0,0,0,0,
八、综合收益总额,52015971.68,32921637.14,5020207.48,93751724.93,72321715.91,50168342.29,5242498.89,76722454.75,27940108.23,49274386.18,22322077.87,27894303.41,0,
归属于母公司所有者的综合收益总额,53528667.09,34030505.41,5534151.66,92617202.05,72038301.92,50525807.86,5028581.48,73332093.14,27309240.93,48657551.93,22123394.76,27894303.41,0,
归属于少数股东的综合收益总额,-1512695.41,-1108868.27,-513944.18,1134522.88,283413.99,-357465.57,213917.41,3390361.61,630867.30,616834.25,198683.11,0,0,
