,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,4204532076.21,4322564972.84,5298109840.95,6522070722.78,7811175963.70,8813177206.31
收到的税费返还,81473899.32,46764141.15,64794370.90,72275755.87,91084105.86,58134833.00
收到的其他与经营活动有关的现金,67917791.84,32010681.56,27863938.63,46223749.44,74767008.35,95904821.51
经营活动现金流入小计,4353923767.37,4401339795.55,5390768150.48,6640570228.09,7977027077.91,8967216860.82
购买商品、接受劳务支付的现金,2546207210.28,2711048436.66,3269178609.77,3876049010.29,4884151718.77,5513149707.03
支付给职工以及为职工支付的现金,397874010.62,436263309.07,576841518.85,705015313.05,866685858.37,956959029.35
支付的各项税费,255793605.88,231018115.15,257280855.05,334675059.35,354529415.91,378009069.75
支付的其他与经营活动有关的现金,454757090.16,452473658.52,507182391.29,602982682.48,727798419.15,823117860.14
经营活动现金流出小计,3654631916.94,3830803519.40,4610483374.96,5518722065.17,6833165412.20,7671235666.27
经营活动产生的现金流量净额,699291850.43,570536276.15,780284775.52,1121848162.92,1143861665.71,1295981194.55
收回投资所收到的现金,0,0,0,0,0,0
取得投资收益所收到的现金,0,0,0,4595281.60,0,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,125600.00,263937.75,507150.00,609681.24,731846.54,11806032.41
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,14746619.00,32776993.00,23540000.00,14860000.00,0,0
投资活动现金流入小计,14872219.00,33040930.75,24047150.00,20064962.84,731846.54,11806032.41
购建固定资产、无形资产和其他长期资产所支付的现金,415224141.34,276391232.76,797375913.36,926704259.82,1012454698.97,826992531.89
投资所支付的现金,0,0,0,0,0,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,415224141.34,276391232.76,797375913.36,926704259.82,1012454698.97,826992531.89
投资活动产生的现金流量净额,-400351922.34,-243350302.01,-773328763.36,-906639296.98,-1011722852.43,-815186499.48
吸收投资收到的现金,0,0,0,0,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,4344085340.58,3094132294.26,3914010445.74,3900517763.72,3281560622.06,3797134790.54
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,100315987.17,398711632.24,51000000.00,0,0,192720000.00
筹资活动现金流入小计,4444401327.75,3492843926.50,3965010445.74,3900517763.72,3281560622.06,3989854790.54
