,20141231,20141231,20151231,20151231,20161231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,171475428.26,171475428.26,167927113.78,167927113.78,212242005.84,212242005.84,325395764.94,540003019.82,489917748.91
收到的税费返还,0,0,0,0,95924.89,95924.89,1913715.50,743.04,827973.37
收到的其他与经营活动有关的现金,1941716.20,1941716.20,3095667.65,3095667.65,8577176.37,8577176.37,6161839.56,20801874.72,21959277.93
经营活动现金流入小计,173417144.46,173417144.46,171022781.43,171022781.43,220915107.10,220915107.10,333471320.00,560805637.58,512705000.21
购买商品、接受劳务支付的现金,110405622.81,110405622.81,90406233.79,90406233.79,88113716.65,88113716.65,262141607.32,441954132.67,424897416.08
支付给职工以及为职工支付的现金,41733887.31,41733887.31,46555655.98,46555655.98,52899232.94,52899232.94,58618754.04,79211180.17,77178390.42
支付的各项税费,5587527.31,5587527.31,14841412.67,14841412.67,21916701.09,21916701.09,14251371.47,7754963.92,15776730.85
支付的其他与经营活动有关的现金,11900997.47,11900997.47,14536023.51,14536023.51,10345051.96,10345051.96,16937125.70,28935004.69,31452967.16
经营活动现金流出小计,169628034.90,169628034.90,166339325.95,166339325.95,173274702.64,173274702.64,351948858.53,557855281.45,549305504.51
经营活动产生的现金流量净额,3789109.56,3789109.56,4683455.48,4683455.48,47640404.46,47640404.46,-18477538.53,2950356.13,-36600504.30
收回投资所收到的现金,10310842.46,10310842.46,0,0,0,0,0,0,10000.00
取得投资收益所收到的现金,0,0,0,0,0,0,0,0,297699.32
处置固定资产、无形资产和其他长期资产所收回的现金净额,223595.67,223595.67,10170.94,10170.94,0,0,120800.00,3313759.12,2364439.04
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0
收到的其他与投资活动有关的现金,10000000.00,10000000.00,0,0,0,0,0,0,0
投资活动现金流入小计,20534438.13,20534438.13,10170.94,10170.94,0.00,0.00,120800.00,3313759.12,2672138.36
购建固定资产、无形资产和其他长期资产所支付的现金,22317479.03,22317479.03,12000450.42,12000450.42,20039671.64,20039671.64,64209890.74,79631563.47,30206499.38
投资所支付的现金,0,0,0,0,0,0,0,0,810000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0
支付的其他与投资活动有关的现金,10500000.00,10500000.00,0,0,0,0,0,0,0
投资活动现金流出小计,32817479.03,32817479.03,12000450.42,12000450.42,20039671.64,20039671.64,64209890.74,79631563.47,31016499.38
投资活动产生的现金流量净额,-12283040.90,-12283040.90,-11990279.48,-11990279.48,-20039671.64,-20039671.64,-64089090.74,-76317804.35,-28344361.02
吸收投资收到的现金,0,0,0,0,0,0,183890386.79,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0
取得借款收到的现金,0,0,15000000.00,15000000.00,8000000.00,8000000.00,39000000.00,110000000.00,288152954.80
发行债券收到的现金,0,0,0,0,0,0,0,0,0
收到其他与筹资活动有关的现金,15879837.38,15879837.38,13876754.02,13876754.02,40500000.00,40500000.00,11002969.09,0,10989688.78
筹资活动现金流入小计,15879837.38,15879837.38,28876754.02,28876754.02,48500000.00,48500000.00,233893355.88,110000000.00,299142643.58
偿还债务支付的现金,0,0,0,0,5040000.00,5040000.00,42960000.00,19000000.00,185000000.00
分配股利、利润或偿付利息所支付的现金,0,0,0,0,833797.90,833797.90,966813.22,4429996.88,7833224.24
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0
支付其他与筹资活动有关的现金,21038581.97,21038581.97,19555799.24,19555799.24,47182894.31,47182894.31,58294935.12,33642069.73,20436565.83
筹资活动现金流出小计,21038581.97,21038581.97,19555799.24,19555799.24,53056692.21,53056692.21,102221748.34,57072066.61,213269790.07
筹资活动产生的现金流量净额,-5158744.59,-5158744.59,9320954.78,9320954.78,-4556692.21,-4556692.21,131671607.54,52927933.39,85872853.51
四、汇率变动对现金及现金等价物的影响,615.61,615.61,-5357.19,-5357.19,152538.45,152538.45,-140475.96,30353.50,217521.25
五、现金及现金等价物净增加额,-13652060.32,-13652060.32,2008773.59,2008773.59,23196579.06,23196579.06,48964502.31,-20409161.33,21145509.44
加:期初现金及现金等价物余额,19974204.98,19974204.98,6322144.66,6322144.66,8330918.25,8330918.25,31527497.31,80491999.62,60082838.29
六、期末现金及现金等价物余额,6322144.66,6322144.66,8330918.25,8330918.25,31527497.31,31527497.31,80491999.62,60082838.29,81228347.73
净利润,25016900.00,25016873.65,27561794.61,27561800.00,38157705.77,38157700.00,58395541.54,53284229.37,36586223.60
少数股东权益,0,0,0,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0,0,0,0
资产减值准备,6180000.00,6180046.58,7846644.96,7846600.00,4277879.89,4277900.00,6158915.48,16801749.75,17306967.02
固定资产折旧、油气资产折耗、生产性物资折旧,9372400.00,9372439.89,11289530.42,11289500.00,13185345.30,13185300.00,17270344.31,24954464.60,29183369.71
无形资产摊销,93000.00,93037.92,30113.19,30100.00,31499.88,31500.00,31499.88,128907.66,172493.13
长期待摊费用摊销,1633600.00,1633617.14,1687236.03,1687200.00,443328.23,443300.00,2734946.80,6070697.97,9715745.91
待摊费用的减少,0,0,0,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-17600.00,-17592.72,507324.41,507300.00,0,0,18506.10,-513164.81,139090.76
固定资产报废损失,0,0,0,0,0,0,157352.39,8370.42,3788.69
公允价值变动损失,0,0,0,0,0,0,0,1359943.87,0
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0
预计负债,0,0,0,0,0,0,0,0,0
财务费用,2869900.00,2869935.61,1429863.07,1429900.00,2098273.90,2098300.00,4041952.54,5799902.35,8456156.70
投资损失,817700.00,817692.63,0,0,896590.33,896600.00,0,-169131.51,-39179.37
递延所得税资产减少,-719200.00,-719184.50,-464118.71,-464100.00,312909.57,312900.00,-26016.11,-1367723.19,-363466.64
递延所得税负债增加,0,0,0,0,0,0,0,0,0
存货的减少,-49775800.00,-49775790.59,-20497043.11,-20497000.00,2137136.98,2137100.00,-13168681.46,-80233042.51,-25254532.23
经营性应收项目的减少,-19629500.00,-19629536.74,-21474706.77,-21474700.00,-55419251.42,-55419300.00,-71234097.73,-58413602.17,-124008860.02
经营性应付项目的增加,27945400.00,27945427.09,-3296717.78,-3296700.00,41473477.75,41473500.00,-23798145.90,35238754.33,15747237.82
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0
其他,2100.00,2143.60,63535.16,63500.00,45508.28,45500.00,-5175.05,0,-4245539.38
经营活动产生现金流量净额,3789100.00,3789109.56,4683455.48,4683500.00,47640404.46,47640400.00,-18477538.53,2950356.13,-36600504.30
债务转为资本,0,0,0,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0
融资租入固定资产,10964500.00,10964523.65,0,0,10197025.00,10197000.00,0,0,0
现金的期末余额,6322100.00,6322144.66,8330918.25,8330900.00,31527497.31,31527500.00,80491999.62,60082838.29,81228347.73
现金的期初余额,19974200.00,19974204.98,6322144.66,6322100.00,8330918.25,8330900.00,31527497.31,80491999.62,60082838.29
现金等价物的期末余额,0,0,0,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0,0,0,0
现金及现金等价物的净增加额,-13652100.00,-13652060.32,2008773.59,2008800.00,23196579.06,23196600.00,48964502.31,-20409161.33,21145509.44
