,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,341142079.68,209545698.49,135302444.92,528575887.83,339205607.52,225484548.21,144211534.35,497422921.22,165684974.54,481898431.82,383212676.64,355034029.99,0,
收到的税费返还,0,0,0,0,0,0,0,0,0,27845.25,141333.52,37275.22,0,
收到的其他与经营活动有关的现金,36948206.17,29466250.78,10351731.11,55549731.78,33933780.53,21675269.93,12953048.72,56646368.05,34609165.62,40605533.53,28407946.52,94879176.43,0,
经营活动现金流入小计,378090285.85,239011949.27,145654176.03,584125619.61,373139388.05,247159818.14,157164583.07,554069289.27,200294140.16,522531810.60,411761956.68,449950481.64,0,
购买商品、接受劳务支付的现金,171148765.07,108255870.79,76669642.25,235387900.92,165532563.77,116442138.58,74044360.02,202779282.01,89426543.49,188809789.73,145075627.59,95805445.12,0,
支付给职工以及为职工支付的现金,158786510.47,121251581.83,91260964.62,180883578.60,146855126.79,119633513.67,92960604.50,165326685.04,110243052.20,142796043.94,127881036.96,113742946.85,0,
支付的各项税费,26253860.27,18937324.44,15536335.18,37365334.86,29102764.73,21782510.80,17196389.13,41217260.29,26310699.35,37420646.42,33896326.50,29849448.25,0,
支付的其他与经营活动有关的现金,65470262.41,49266960.30,22541399.84,78574579.09,54093093.21,35344627.00,25061628.53,82685438.28,46823481.41,66726113.30,54168198.39,97051941.79,0,
经营活动现金流出小计,421659398.22,297711737.36,206008341.89,532211393.47,395583548.50,293202790.05,209262982.18,492008665.62,272803776.45,435752593.39,361021189.44,336449782.01,0,
经营活动产生的现金流量净额,-43569112.37,-58699788.09,-60354165.86,51914226.14,-22444160.45,-46042971.91,-52098399.11,62060623.65,-72509636.29,86779217.21,50740767.24,113500699.63,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,159039.90,880000.00,0,0,
取得投资收益所收到的现金,1563494.50,86630.13,0,0,0,0,0,0,0,176333.34,2705477.70,6026525.12,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,44036.25,4036.25,0,19937.00,19917.58,11737.00,1000.00,75550.00,1000.00,4100.00,10737658.68,100.00,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,170000000.00,30000000.00,0,0,0,0,0,0,0,50000000.00,25000000.00,241500000.00,0,
投资活动现金流入小计,171607530.75,30090666.38,0.00,19937.00,19917.58,11737.00,1000.00,75550.00,1000.00,50339473.24,39323136.38,247526625.12,0,
购建固定资产、无形资产和其他长期资产所支付的现金,17494383.41,7668142.92,2747239.94,18904854.31,15170017.69,11182627.92,2077659.93,18579208.41,9479988.13,20502721.66,7504102.00,4530236.30,0,
投资所支付的现金,0,0,0,0,0,0,0,0,0,0,150000.00,540890.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,500000000.00,270000000.00,0,0,0,0,0,0,0,50000000.00,0,189200000.00,0,
投资活动现金流出小计,517494383.41,277668142.92,2747239.94,18904854.31,15170017.69,11182627.92,2077659.93,18579208.41,9479988.13,70502721.66,7654102.00,194271126.30,0,
投资活动产生的现金流量净额,-345886852.66,-247577476.54,-2747239.94,-18884917.31,-15150100.11,-11170890.92,-2076659.93,-18503658.41,-9478988.13,-20163248.42,31669034.38,53255498.82,0,
吸收投资收到的现金,402586100.00,402586100.00,402586100.00,0,0,0,0,600000.00,0,0,2500000.00,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,0,0,0,0,0,0,0,20000000.00,20000000.00,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,18833351.30,18789101.30,18829101.30,0,0,0,0,0,0,0,0,14000000.00,0,
筹资活动现金流入小计,421419451.30,421375201.30,421415201.30,0.00,0.00,0.00,0.00,600000.00,0.00,20000000.00,22500000.00,14000000.00,0,
偿还债务支付的现金,16500000.00,16500000.00,16500000.00,6000000.00,4500000.00,3000000.00,1500000.00,48750000.00,45750000.00,55000000.00,15000000.00,100000000.00,0,
分配股利、利润或偿付利息所支付的现金,570683.33,570683.33,570683.33,21693997.08,21282341.06,21038361.89,1775395.22,18297209.03,4988353.08,9550008.70,27979946.17,10998497.81,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,13876564.67,13836564.67,0,200000.00,200000.00,0,0,0,0,0,0,62092277.37,0,
筹资活动现金流出小计,30947248.00,30907248.00,17070683.33,27893997.08,25982341.06,24038361.89,3275395.22,67047209.03,50738353.08,64550008.70,42979946.17,173090775.18,0,
筹资活动产生的现金流量净额,390472203.30,390467953.30,404344517.97,-27893997.08,-25982341.06,-24038361.89,-3275395.22,-66447209.03,-50738353.08,-44550008.70,-20479946.17,-159090775.18,0,
四、汇率变动对现金及现金等价物的影响,-677.66,1519.59,1666.15,5037.05,9348.05,513.49,5799.53,14743.05,3696.23,-18054.86,19866.44,16775.13,0,
五、现金及现金等价物净增加额,1015560.61,84192208.26,341244778.32,5140348.80,-63567253.57,-81251711.23,-57444654.73,-22875500.74,-132723281.27,22047905.23,61949721.89,7682198.40,0,
加:期初现金及现金等价物余额,163203391.93,163203391.93,163203391.93,158063043.13,158063043.13,158063043.13,158063043.13,180938543.87,180938543.87,158890638.64,96940916.75,89258718.35,0,
六、期末现金及现金等价物余额,164218952.54,247395600.19,504448170.25,163203391.93,94495789.56,76811331.90,100618388.40,158063043.13,48215262.60,180938543.87,158890638.64,96940916.75,0,
净利润,0,29306987.08,0,87933271.84,0,34844885.92,0,81132700.00,29984100.00,66427500.00,65282100.00,61959100.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,5213822.39,0,4311270.96,0,7080357.73,0,16885800.00,9801600.00,10363000.00,7478400.00,16377100.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,8529209.92,0,15846063.60,0,7703574.55,0,15310800.00,7413500.00,14329500.00,14252900.00,14047400.00,0,
无形资产摊销,0,617985.34,0,1289459.22,0,635118.36,0,868600.00,365000.00,593100.00,549900.00,606900.00,0,
长期待摊费用摊销,0,932819.21,0,1002616.66,0,379256.08,0,563300.00,273600.00,178500.00,0,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,464.35,0,4703.37,0,-856.07,0,-12700.00,1700.00,10000.00,-9763300.00,0,0,
固定资产报废损失,0,0,0,281941.78,0,0,0,141600.00,0,212900.00,145500.00,42500.00,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,144459.57,0,991296.29,0,530932.35,0,1927200.00,1322700.00,4502700.00,5975200.00,4196800.00,0,
投资损失,0,-81726.54,0,0,0,0,0,-560100.00,62500.00,-189200.00,186900.00,-308200.00,0,
递延所得税资产减少,0,-1125431.96,0,1388426.31,0,-1434495.05,0,-2597300.00,-1587600.00,-1816300.00,-448300.00,-2336900.00,0,
递延所得税负债增加,0,0.00,0,0,0,0,0,0,0,0,0,0,0,
存货的减少,0,-57117548.90,0,-79711862.18,0,-31965636.56,0,-80955000.00,-65307400.00,-108424400.00,-60446200.00,-37964200.00,0,
经营性应收项目的减少,0,-38240327.37,0,-55838029.36,0,-4374401.06,0,-60354100.00,-40258800.00,-41100500.00,-17245800.00,-65659100.00,0,
经营性应付项目的增加,0,-6880501.18,0,63149678.42,0,-59441708.16,0,89709800.00,-14580500.00,141692400.00,44773400.00,102539300.00,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,-58699788.09,0,51914226.14,0,-46042971.91,0,62060600.00,-72509600.00,86779200.00,50740800.00,93500700.00,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,
