,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,348753879.47,227279375.62,98347324.15,551322223.80,403466414.90,271819110.97,0,511592481.29,371220819.13,0,426772371.65,361726522.38,0,
收到的税费返还,6093474.18,0,0,7386040.83,0,0,0,5724793.56,0,0,0,3929715.32,0,
收到的其他与经营活动有关的现金,16868955.75,7687466.37,4752775.75,11647255.75,9307139.90,6999865.64,0,6601309.41,7018887.23,0,2675307.37,7155292.49,0,
经营活动现金流入小计,371716309.40,234966841.99,103100099.90,570355520.38,412773554.80,278818976.61,0,523918584.26,378239706.36,0,429447679.02,372811530.19,0,
购买商品、接受劳务支付的现金,74781127.66,49262589.55,21292589.46,126997124.38,117497115.71,94808883.71,0,153896016.21,101990404.63,0,130651094.20,108393306.96,0,
支付给职工以及为职工支付的现金,91693635.73,65738047.56,41660488.49,117083037.80,91702289.10,64751281.74,0,99081235.25,67199224.70,0,73359393.63,61442770.43,0,
支付的各项税费,43868763.32,27226605.26,15259717.77,56403249.01,38905113.43,30559813.29,0,59213180.85,51262904.67,0,52366828.48,46833381.56,0,
支付的其他与经营活动有关的现金,97158476.23,52395456.32,26938452.21,132266968.13,114393834.49,63934567.22,0,114165939.56,107690749.03,0,102747508.28,113897757.25,0,
经营活动现金流出小计,307502002.94,194622698.69,105151247.93,432750379.32,362498352.73,254054545.96,0,426356371.87,328143283.03,0,359124824.59,330567216.20,0,
经营活动产生的现金流量净额,64214306.46,40344143.30,-2051148.03,137605141.06,50275202.07,24764430.65,-3780700.00,97562212.39,50096423.33,3374800.00,70322854.43,42244313.99,0,
收回投资所收到的现金,460000000.00,240000000.00,0,235000000.00,50000000.00,50000000.00,0,785000000.00,685000000.00,0,320254869.94,11297714.35,0,
取得投资收益所收到的现金,4270787.67,2260787.67,0,1948496.43,505555.56,476939.21,0,7521194.10,6986164.38,0,953248.04,70989.09,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,3540.00,3540.00,0,5120.00,1760.00,1760.00,0,15516.99,4944.83,0,132500.00,91000.00,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,1418215.79,0,0,0,0,0,
投资活动现金流入小计,464274327.67,242264327.67,0.00,236953616.43,50507315.56,50478699.21,0,793954926.88,691991109.21,0,321340617.98,11459703.44,0,
购建固定资产、无形资产和其他长期资产所支付的现金,74265851.74,47563792.68,12195657.01,180044655.39,104141659.09,55473637.14,0,98874520.80,70295389.93,0,76254510.56,44323349.07,0,
投资所支付的现金,658953400.00,460000000.00,240000000.00,235000000.00,100000000.00,100000000.00,0,525000000.00,525000000.00,0,580000000.00,10000000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,7481400.00,7481400.00,0,1000010.00,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,733219251.74,507563792.68,252195657.01,415044655.39,204141659.09,155473637.14,0,631355920.80,602776789.93,0,657254520.56,54323349.07,0,
投资活动产生的现金流量净额,-268944924.07,-265299465.01,-252195657.01,-178091038.96,-153634343.53,-104994937.93,-78811700.00,162599006.08,89214319.28,-15212400.00,-335913902.58,-42863645.63,0,
吸收投资收到的现金,0,0,0,319820000.00,0,0,0,7417612.16,7417612.16,0,338458100.00,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,0.00,0.00,0.00,319820000.00,0.00,0.00,0,7417612.16,7417612.16,0,338458100.00,0.00,0,
偿还债务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
分配股利、利润或偿付利息所支付的现金,41000000.00,0,0,0,0,0,0,0,0,0,9000000.00,16000000.00,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,40839.56,0,0,15469400.00,0,0,0,0,0,0,0,0,0,
筹资活动现金流出小计,41040839.56,0.00,0.00,15469400.00,0.00,0.00,0,0.00,0.00,0,9000000.00,16000000.00,0,
筹资活动产生的现金流量净额,-41040839.56,0.00,0.00,304350600.00,0.00,0.00,0,7417612.16,7417612.16,0,329458100.00,-16000000.00,0,
四、汇率变动对现金及现金等价物的影响,-586553.36,-220511.25,31645.16,-491619.45,-604630.09,-312101.36,-202900.00,-50012.46,191327.23,360400.00,-126119.43,-454490.25,0,
五、现金及现金等价物净增加额,-246358010.53,-225175832.96,-254215159.88,263373082.65,-103963771.55,-80542608.64,-82795400.00,267528818.17,146919682.00,-11477300.00,63740932.42,-17073821.89,0,
加:期初现金及现金等价物余额,638380397.83,638380397.83,638380397.83,375007315.18,375007315.18,375007315.18,0,107478497.01,107478497.01,0,43737564.59,60811386.48,0,
六、期末现金及现金等价物余额,392022387.30,413204564.87,384165237.95,638380397.83,271043543.63,294464706.54,0,375007315.18,254398179.01,0,107478497.01,43737564.59,0,
净利润,0,31360544.71,0,90037845.34,0,47512487.05,0,89190374.01,0,0,66145812.21,28650459.97,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,587522.95,0,1104282.88,0,341370.11,0,3274450.03,0,0,697184.33,1655073.19,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,10083743.58,0,17111181.95,0,7942037.40,0,10710209.32,0,0,6828428.15,5039339.45,0,
无形资产摊销,0,8122437.06,0,10938877.44,0,5133547.94,0,10014569.29,0,0,10844971.40,10855802.61,0,
长期待摊费用摊销,0,3130106.83,0,6532646.85,0,3255860.80,0,5689932.50,0,0,5334661.20,1535461.91,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,-52962.00,0,0,0,933.40,0,155237.19,0,0,44998.91,151910.62,0,
固定资产报废损失,0,0,0,8127.95,0,0,0,0,0,0,0,0,0,
公允价值变动损失,0,-1664779.88,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,252807.27,0,485342.89,0,351597.88,0,314661.09,0,0,126119.43,454490.25,0,
投资损失,0,-2132818.55,0,-1948496.43,0,-476939.21,0,-7521194.10,0,0,-953248.04,-70989.09,0,
递延所得税资产减少,0,160181.79,0,-24708.90,0,657386.53,0,-682327.92,0,0,-310124.16,-238726.20,0,
递延所得税负债增加,0,1216122.89,0,6297671.93,0,1662283.26,0,4738200.05,0,0,395746.67,108007.97,0,
存货的减少,0,4292652.88,0,-13930978.30,0,-16850698.89,0,-21610243.04,0,0,-12722723.87,-4004678.85,0,
经营性应收项目的减少,0,-2533541.78,0,5971805.27,0,-872470.82,0,3267630.05,0,0,-22376861.44,-15053219.21,0,
经营性应付项目的增加,0,-12909471.87,0,15021542.19,0,-24045811.23,0,20713.92,0,0,16020050.94,12575394.35,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,0,0,247838.70,585987.02,0,
经营活动产生现金流量净额,0,40344143.30,0,137605141.06,0,24764430.65,0,97562212.39,0,0,70322854.43,42244313.99,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,413204564.87,0,638380397.83,0,294464706.54,0,375007315.18,0,0,107478497.01,43737564.59,0,
现金的期初余额,0,638380397.83,0,375007315.18,0,375007315.18,0,107478497.01,0,0,43737564.59,60811386.48,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,-225175832.96,0,263373082.65,0,-80542608.64,0,267528818.17,0,0,63740932.42,-17073821.89,0,
