,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,607171620.18,597979490.94,697667396.46,1350848797.58,1968258256.55,2551823650.21
收到的税费返还,6282865.74,2184734.81,534597.96,1114771.48,1428951.49,1946285.43
收到的其他与经营活动有关的现金,8258828.01,8296475.53,9468502.86,58875516.13,19622205.95,55402304.16
经营活动现金流入小计,621713313.93,608460701.28,707670497.28,1410839085.19,1989309413.99,2609172239.80
购买商品、接受劳务支付的现金,385727019.45,330633112.53,356337263.46,955913113.33,1574638624.09,2125544487.35
支付给职工以及为职工支付的现金,166277766.48,176008865.03,193622242.10,253255902.64,260497451.54,262184828.56
支付的各项税费,50794393.75,56872683.37,76716729.30,150837511.20,133983900.18,127295035.04
支付的其他与经营活动有关的现金,31857951.42,26729735.78,34375451.81,57222986.13,71587886.63,76646608.68
经营活动现金流出小计,634657131.10,590244396.71,661051686.67,1417229513.30,2040707862.44,2591670959.63
经营活动产生的现金流量净额,-12943817.17,18216304.57,46618810.61,-6390428.11,-51398448.45,17501280.17
收回投资所收到的现金,0,158660357.74,232345587.45,138788816.74,62677154.25,122312975.97
取得投资收益所收到的现金,16483287.98,11246538.23,2709683.67,9543312.15,9240694.07,48170750.11
处置固定资产、无形资产和其他长期资产所收回的现金净额,91484.61,154623.00,10721439.85,1799370.77,3386627.24,73195980.74
处置子公司及其他营业单位收到的现金净额,0,0,0,0,79376137.98,7332989.19
收到的其他与投资活动有关的现金,12237487.67,0,90101699.36,35961223.00,150000000.00,10400000.00
投资活动现金流入小计,28812260.26,170061518.97,335878410.33,186092722.66,304680613.54,261412696.01
购建固定资产、无形资产和其他长期资产所支付的现金,103573006.89,22317960.88,18092765.74,46212299.40,78600221.36,29374389.30
投资所支付的现金,0,146543505.64,89719915.05,53150913.15,122781072.92,141402162.68
取得子公司及其他营业单位支付的现金净额,0,0,0,201552000.00,0,0
支付的其他与投资活动有关的现金,0,0,8000000.00,9355593.00,42729696.14,0
投资活动现金流出小计,103573006.89,168861466.52,115812680.79,310270805.55,244110990.42,170776551.98
投资活动产生的现金流量净额,-74760746.63,1200052.45,220065729.54,-124178082.89,60569623.12,90636144.03
吸收投资收到的现金,0,0,0,244030000.00,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,2480000.00,0,0
取得借款收到的现金,279000000.00,405500000.00,361100000.00,288500000.00,540140000.00,696750000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,50236018.00,37547258.34,29046812.00,26360310.00,59029602.44,61665183.33
筹资活动现金流入小计,329236018.00,443047258.34,390146812.00,558890310.00,599169602.44,758415183.33
偿还债务支付的现金,184000000.00,365500000.00,464600000.00,384000000.00,295200000.00,669440000.00
分配股利、利润或偿付利息所支付的现金,96722598.97,67505309.53,37695944.93,85913406.27,98071696.67,97046215.68
其中：子公司支付给少数股东的股利、利润,27852067.87,31592874.95,14757178.42,19545261.16,30210042.96,31138707.34
支付其他与筹资活动有关的现金,42293209.43,38491507.07,38406301.45,28997956.37,110279312.53,164080065.49
筹资活动现金流出小计,323015808.40,471496816.60,540702246.38,498911362.64,503551009.20,930566281.17
筹资活动产生的现金流量净额,6220209.60,-28449558.26,-150555434.38,59978947.36,95618593.24,-172151097.84
四、汇率变动对现金及现金等价物的影响,-10138.01,926319.85,535805.41,-766642.03,-236128.52,330158.27
五、现金及现金等价物净增加额,-81494492.21,-8106881.39,116664911.18,-71356205.67,104553639.39,-63683515.37
加:期初现金及现金等价物余额,280833547.91,199339055.70,191232174.31,307897085.49,236540879.82,341094519.21
六、期末现金及现金等价物余额,199339055.70,191232174.31,307897085.49,236540879.82,341094519.21,277411003.84
净利润,-42692945.36,20654072.79,135883566.72,226986082.99,287117797.97,548609883.34
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,75535961.20,13843779.36,5364982.58,13076440.61,14439779.90,72371078.82
