,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,413829624.68,250785755.26,259982658.70,408683971.42,1771039131.37,1153995920.91
收到的税费返还,927632.41,27313.56,2904400.00,0.00,2074308.87,253997.75
收到的其他与经营活动有关的现金,53831999.08,37737777.62,36498309.08,55638892.37,78565867.37,60275418.54
经营活动现金流入小计,468589256.17,288550846.44,299385367.78,464322863.79,1851679307.61,1214525337.20
购买商品、接受劳务支付的现金,168761027.05,113979860.83,113184150.78,232245802.65,515145407.43,531951045.66
支付给职工以及为职工支付的现金,70159976.23,48689188.61,55293496.19,62526779.05,121824941.20,132988307.13
支付的各项税费,35987226.26,22331688.08,42143286.76,23303013.32,60304705.96,54088823.90
支付的其他与经营活动有关的现金,135830695.94,100686383.34,89410644.33,151717815.57,845454249.39,762540043.41
经营活动现金流出小计,410738925.48,285687120.86,300031578.06,469793410.59,1542729303.98,1481568220.10
经营活动产生的现金流量净额,57850330.69,2863725.58,-646210.28,-5470546.80,308950003.63,-267042882.90
收回投资所收到的现金,1162184749.92,4994012344.39,3317470843.13,3964311988.50,1527828455.30,2649345916.03
取得投资收益所收到的现金,0.00,0.00,52867713.06,72155520.93,19724625.30,21936330.30
处置固定资产、无形资产和其他长期资产所收回的现金净额,1104221.78,4700000.00,36116730.25,25832000.00,2935645.31,9762994.09
处置子公司及其他营业单位收到的现金净额,0,163066103.69,0.00,0.00,0.00,0.00
收到的其他与投资活动有关的现金,4500000.00,0.00,0.00,0.00,0.00,50000000.00
投资活动现金流入小计,1167788971.70,5161778448.08,3406455286.44,4062299509.43,1550488725.91,2731045240.42
购建固定资产、无形资产和其他长期资产所支付的现金,74309247.96,133830840.98,70096767.02,5488596.19,40267415.54,65592685.82
投资所支付的现金,1137035821.38,5107626877.84,4032750456.73,3572259686.44,1107864761.86,2704890052.22
取得子公司及其他营业单位支付的现金净额,0,0.00,359972.58,231304532.10,0.00,0.00
支付的其他与投资活动有关的现金,0,3000000.00,0,0.00,50000000.00,0.00
投资活动现金流出小计,1211345069.34,5244457718.82,4103207196.33,3809052814.73,1198132177.40,2770482738.04
投资活动产生的现金流量净额,-43556097.64,-82679270.74,-696751909.89,253246694.70,352356548.51,-39437497.62
吸收投资收到的现金,0,119934000.00,326776000.00,18038096.29,10456880.74,4900000.00
其中：子公司吸收少数股东投资收到的现金,0,0.00,0.00,0.00,0.00,4900000.00
取得借款收到的现金,20000000.00,25000000.00,53650554.82,66481627.61,452971471.84,1207900000.00
