,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,783236434.51,508841223.16,219200943.26,1059773083.91,757261214.62,513767876.00,267378309.76,1277064625.64,687650829.44,1421899820.71,1141127475.53,1249062518.91,0,
收到的税费返还,2408591.83,2408591.83,1486180.23,0,0,0,0,0,0,2204577.65,815339.61,1444950.47,0,
收到的其他与经营活动有关的现金,10505764.75,7419843.61,5152891.48,9574075.82,33313083.51,6060088.92,2892032.76,5386618.44,1881906.61,13609589.90,21790735.87,36167805.66,0,
经营活动现金流入小计,796150791.09,518669658.60,225840014.97,1069347159.73,790574298.13,519827964.92,270270342.52,1282451244.08,689532736.05,1437713988.26,1163733551.01,1286675275.04,0,
购买商品、接受劳务支付的现金,697989818.83,471987139.59,170301034.48,823163024.82,584537318.45,370743020.37,187568107.33,920485712.58,584118277.58,1200905404.96,971254011.48,1132712015.60,0,
支付给职工以及为职工支付的现金,60042411.11,43097706.23,27390490.49,76980677.76,59825155.10,42775812.90,26353792.92,79680179.89,44961176.38,70343819.22,62998422.89,62233796.93,0,
支付的各项税费,23826001.84,11348632.95,6706506.24,51115285.54,37637279.35,22601420.65,15222861.62,104135406.46,51315822.62,53186457.94,49219923.06,34758342.12,0,
支付的其他与经营活动有关的现金,33216419.66,24359474.11,12580418.63,25118223.21,39736662.97,11196428.66,10384644.30,31019648.17,13924929.05,27884884.61,30615518.76,42041286.34,0,
经营活动现金流出小计,815074651.44,550792952.88,216978449.84,976377211.33,721736415.87,447316682.58,239529406.17,1135320947.10,694320205.63,1352320566.73,1114087876.19,1271745440.99,0,
经营活动产生的现金流量净额,-18923860.35,-32123294.28,8861565.13,92969948.40,68837882.26,72511282.34,30740936.35,147130296.98,-4787469.58,85393421.53,49645674.82,14929834.05,0,
收回投资所收到的现金,1212483420.00,797483420.00,297326470.00,1354981110.00,744000000.00,369000000.00,168000000.00,1654585000.00,768585000.00,1304050000.00,1259900000.00,1440000000.00,0,
取得投资收益所收到的现金,5849553.30,4695186.18,347093.01,1371301.83,3623735.84,686613.70,264493.19,5627604.07,4274517.78,7211879.33,4417469.56,5293161.48,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,4681496.00,4681496.00,4629496.00,80000.00,98590308.25,78730055.75,42162983.00,42850.00,3161000.00,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,28798000.00,0,0,0,57923043.27,6733043.27,50363200.00,1000000.00,21735500.00,0,
投资活动现金流入小计,1218332973.30,802178606.18,297673563.01,1389831907.83,752305231.84,374316109.70,168344493.19,1816725955.59,858322616.80,1403788062.33,1265360319.56,1470189661.48,0,
购建固定资产、无形资产和其他长期资产所支付的现金,13665080.97,5812224.28,3213730.50,11766587.21,10976784.11,5587443.71,2714034.06,25048248.75,9046657.20,18445219.96,4959009.59,15633612.85,0,
投资所支付的现金,1773583420.01,1367483420.00,297326470.00,1354981110.00,744000000.00,369000000.00,168000000.00,1621000000.00,735000000.00,1270050000.00,1245000000.00,1408900000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,4740000.00,7150000.00,350000.00,0,
投资活动现金流出小计,1787248500.98,1373295644.28,300540200.50,1366747697.21,754976784.11,374587443.71,170714034.06,1646048248.75,744046657.20,1293235219.96,1257109009.59,1424883612.85,0,
投资活动产生的现金流量净额,-568915527.68,-571117038.10,-2866637.49,23084210.62,-2671552.27,-271334.01,-2369540.87,170677706.84,114275959.60,110552842.37,8251309.97,45306048.63,0,
吸收投资收到的现金,513966037.74,513966037.74,513966037.74,0,0,0,0,0,0,0,0,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,0,40000000.00,35000000.00,20000000.00,0,134000000.00,59000000.00,238000000.00,345000000.00,370000000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,513966037.74,513966037.74,513966037.74,40000000.00,35000000.00,20000000.00,0.00,134000000.00,59000000.00,238000000.00,345000000.00,370000000.00,0,
偿还债务支付的现金,40000000.00,40000000.00,40000000.00,120000000.00,105418445.84,65000000.00,23000000.00,213000000.00,79000000.00,364000000.00,388500000.00,422700000.00,0,
分配股利、利润或偿付利息所支付的现金,40338524.70,338524.70,338464.70,3601948.11,7686187.51,2303929.19,1346107.52,59623295.74,56129657.43,13499988.11,16155666.91,23753631.79,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,13789081.14,13789081.14,13731480.99,10500000.00,0,0,0,0,0,16000000.00,0,0,0,
筹资活动现金流出小计,94127605.84,54127605.84,54069945.69,134101948.11,113104633.35,67303929.19,24346107.52,272623295.74,135129657.43,393499988.11,404655666.91,446453631.79,0,
筹资活动产生的现金流量净额,419838431.90,459838431.90,459896092.05,-94101948.11,-78104633.35,-47303929.19,-24346107.52,-138623295.74,-76129657.43,-155499988.11,-59655666.91,-76453631.79,0,
四、汇率变动对现金及现金等价物的影响,-758244.19,515475.11,767550.32,459692.85,865871.94,-228397.65,-526073.19,-238590.33,-164770.12,-341179.31,794788.88,1524558.40,0,
五、现金及现金等价物净增加额,-168759200.32,-142886425.37,466658570.01,22411903.76,-11072431.42,24707621.49,3499214.77,178946117.75,33194062.47,40105096.48,-963893.24,-14693190.71,0,
加:期初现金及现金等价物余额,280883616.54,280883616.54,280883616.54,258471712.78,258471712.78,258471712.78,258471712.78,79525595.03,79525595.03,39420498.55,40384391.79,55077582.50,0,
六、期末现金及现金等价物余额,112124416.22,137997191.17,747542186.55,280883616.54,247399281.36,283179334.27,261970927.55,258471712.78,112719657.50,79525595.03,39420498.55,40384391.79,0,
净利润,0,67560261.97,0,142533492.22,0,79137700.00,0,197552400.00,0,166763100.00,55345800.00,0,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,0,0,-2411052.79,0,-1202500.00,0,-7013700.00,0,-14340800.00,7658400.00,0,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,21971423.14,0,41656350.14,0,20482100.00,0,39201300.00,0,39171700.00,41495700.00,0,0,
无形资产摊销,0,1142020.07,0,2413183.18,0,1159700.00,0,2524100.00,0,2910600.00,2745800.00,0,0,
长期待摊费用摊销,0,78304.80,0,156609.60,0,78300.00,0,156600.00,0,142200.00,208100.00,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,0,0,-453283.19,0,-448500.00,0,-19452800.00,0,-82245400.00,25000.00,0,0,
固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,726172.24,0,2960153.71,0,2396800.00,0,7882000.00,0,14024200.00,15933300.00,0,0,
投资损失,0,-4695186.18,0,-1371301.83,0,-686600.00,0,-451300.00,0,-5030100.00,-5706200.00,0,0,
