,20200930,20200630,20191231,20190930,20190630,20181231,20171231,19700101,
销售商品、提供劳务收到的现金,0,115200740.84,243931772.46,0,0,177551017.82,132449936.58,0,
收到的税费返还,0,0,98022.38,0,0,1405250.41,1046232.50,0,
收到的其他与经营活动有关的现金,0,3930616.11,20478012.54,0,0,13609772.33,3772962.71,0,
经营活动现金流入小计,0,119131356.95,264507807.38,0,0,192566040.56,137269131.79,0,
购买商品、接受劳务支付的现金,0,57031545.50,100581460.43,0,0,90265316.02,63962488.89,0,
支付给职工以及为职工支付的现金,0,36266798.70,56671647.01,0,0,53941412.48,41979494.95,0,
支付的各项税费,0,9969135.14,22002893.88,0,0,12395880.36,10209809.34,0,
支付的其他与经营活动有关的现金,0,3699429.04,7511263.29,0,0,6740784.03,6549896.90,0,
经营活动现金流出小计,0,106966908.38,186767264.61,0,0,163343392.89,122701690.08,0,
经营活动产生的现金流量净额,3117200.00,12164448.57,77740542.77,21243900.00,7278200.00,29222647.67,14567441.71,0,
收回投资所收到的现金,0,94750000.00,54700000.00,0,0,44172496.70,26100000.00,0,
取得投资收益所收到的现金,0,240990.80,109932.49,0,0,310377.55,1458305.23,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,4137.93,30000.00,0,0,0,274950.01,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,
投资活动现金流入小计,0,94995128.73,54839932.49,0,0,44482874.25,27833255.24,0,
购建固定资产、无形资产和其他长期资产所支付的现金,0,42202806.18,50600735.23,0,0,74329537.21,40155490.30,0,
投资所支付的现金,0,94750000.00,54700000.00,0,0,0,70272496.70,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,
投资活动现金流出小计,0,136952806.18,105300735.23,0,0,74329537.21,110427987.00,0,
投资活动产生的现金流量净额,0,-41957677.45,-50460802.74,0,0,-29846662.96,-82594731.76,0,
吸收投资收到的现金,0,0,30009579.30,0,0,11000000.00,66910000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,20000000.00,0,0,14000000.00,3000000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,500000.00,0,0,0,16569000.00,0,
筹资活动现金流入小计,0,0.00,50509579.30,0,0,25000000.00,86479000.00,0,
偿还债务支付的现金,0,5030356.26,20650000.00,0,0,3700000.00,150000.00,0,
分配股利、利润或偿付利息所支付的现金,0,453010.33,11590540.66,0,0,20607453.64,47705.00,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,0,0,0,0,0,700000.00,43216414.74,0,
筹资活动现金流出小计,0,5483366.59,32240540.66,0,0,25007453.64,43414119.74,0,
筹资活动产生的现金流量净额,0,-5483366.59,18269038.64,0,0,-7453.64,43064880.26,0,
四、汇率变动对现金及现金等价物的影响,0,-112937.46,-8485.57,0,0,420775.13,234632.11,0,
五、现金及现金等价物净增加额,3117200.00,-35389532.93,45540293.10,21243900.00,7278200.00,-210693.80,-24727777.68,0,
加:期初现金及现金等价物余额,0,47191798.33,1651505.23,0,0,1862199.03,26589976.71,0,
六、期末现金及现金等价物余额,0,11802265.40,47191798.33,0,0,1651505.23,1862199.03,0,
净利润,0,35393900.00,53938100.00,0,0,45725000.00,30132100.00,0,
少数股东权益,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,
资产减值准备,0,323100.00,1044200.00,0,0,2755700.00,317700.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,7042800.00,12438200.00,0,0,8826200.00,5704200.00,0,
无形资产摊销,0,256100.00,491000.00,0,0,223900.00,46500.00,0,
长期待摊费用摊销,0,42600.00,85200.00,0,0,210900.00,87200.00,0,
待摊费用的减少,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,-4100.00,-20700.00,0,0,0,32400.00,0,
固定资产报废损失,0,10900.00,46800.00,0,0,58800.00,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,
财务费用,0,473100.00,1590500.00,0,0,631100.00,47700.00,0,
投资损失,0,-241000.00,-109900.00,0,0,-310400.00,-1458300.00,0,
递延所得税资产减少,0,-96700.00,9200.00,0,0,-863500.00,-39800.00,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,
存货的减少,0,-22114500.00,-8739000.00,0,0,-24799900.00,-10281400.00,0,
经营性应收项目的减少,0,-61563100.00,12417500.00,0,0,-56740800.00,-18742300.00,0,
经营性应付项目的增加,0,51690700.00,4861300.00,0,0,53505600.00,8721400.00,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,12164400.00,77740500.00,0,0,29222600.00,14567400.00,0,
债务转为资本,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,
现金的期末余额,0,0,0,0,0,0,0,0,
现金的期初余额,0,0,0,0,0,0,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,0,0,0,0,0,0,0,
