,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,183216871.90,277759231.11,297932926.71,675426462.36,673514989.82,515667208.05
收到的税费返还,498651.29,115225.90,525825.72,17503745.77,73922433.13,16721103.50
收到的其他与经营活动有关的现金,6151937.30,4988502.89,10113195.02,6516503.57,19795969.72,29371983.23
经营活动现金流入小计,189867460.49,282862959.90,308571947.45,699446711.70,767233392.67,561760294.78
购买商品、接受劳务支付的现金,181590939.25,229939989.94,224946375.38,581031326.53,517218008.77,312830688.69
支付给职工以及为职工支付的现金,20508290.79,30281161.35,39823306.75,69185365.24,104862087.75,126413563.00
支付的各项税费,2872913.07,10664599.10,14263295.99,33350844.40,25575402.00,30147651.48
支付的其他与经营活动有关的现金,12140470.37,14931957.70,25577010.74,58802377.55,59119863.90,74043480.19
经营活动现金流出小计,217112613.48,285817708.09,304609988.86,742369913.72,706775362.41,543435383.36
经营活动产生的现金流量净额,-27245152.99,-2954748.19,3961958.59,-42923202.03,60458030.26,18324911.42
收回投资所收到的现金,0,13000000.00,0,143514500.00,132000000.00,298110000.00
取得投资收益所收到的现金,266777.14,286783.56,0,452275.68,717552.85,287914.65
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,185963.30,12896.55,99135.60
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,5500000.00,0,0
投资活动现金流入小计,266777.14,13286783.56,0.00,149652738.98,132730449.40,298497050.25
购建固定资产、无形资产和其他长期资产所支付的现金,5679651.14,3442709.00,14617332.74,49889480.63,39013483.76,61230393.33
投资所支付的现金,4937056.00,13000000.00,0,143514500.00,132000000.00,686030000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,5500000.00,0,2500000.00
投资活动现金流出小计,10616707.14,16442709.00,14617332.74,198903980.63,171013483.76,749760393.33
投资活动产生的现金流量净额,-10349930.00,-3155925.44,-14617332.74,-49251241.65,-38283034.36,-451263343.08
吸收投资收到的现金,15000000.00,50000000.00,0,105000000.00,181505600.00,931594899.76
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,60996395.00,53255387.00,23000000.00,45000000.00,85000000.00,50000000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,5940429.19,7796389.80,6326746.13,502015.80,0,0
筹资活动现金流入小计,81936824.19,111051776.80,29326746.13,150502015.80,266505600.00,981594899.76
偿还债务支付的现金,35987768.34,75889013.66,10000000.00,23000000.00,45000000.00,85000000.00
分配股利、利润或偿付利息所支付的现金,823675.46,5686351.24,781026.65,2098269.55,19453757.31,2630904.21
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,5282900.31,5571757.43,5000000.00,0,188679.25,21949585.61
筹资活动现金流出小计,42094344.11,87147122.33,15781026.65,25098269.55,64642436.56,109580489.82
筹资活动产生的现金流量净额,39842480.08,23904654.47,13545719.48,125403746.25,201863163.44,872014409.94
四、汇率变动对现金及现金等价物的影响,130232.64,302698.86,-396699.80,-2346293.78,1419582.02,3413557.12
五、现金及现金等价物净增加额,2377629.73,18096679.70,2493645.53,30883008.80,225457741.36,442489535.40
加:期初现金及现金等价物余额,11243747.39,13621377.12,31718056.82,34211702.35,65094711.15,290552452.51
六、期末现金及现金等价物余额,13621377.12,31718056.82,34211702.35,65094711.15,290552452.51,733041987.91
净利润,1859800.00,18382800.00,6180731.17,87669062.49,93361000.00,64650514.65
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,8400.00,3399400.00,7800297.28,12931164.47,23183000.00,13594547.86
固定资产折旧、油气资产折耗、生产性物资折旧,1662000.00,1803500.00,2309991.82,3801030.88,6957300.00,8459643.79
