,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,7463464767.86,8574347715.90,9783907544.23,11290556799.89,12187982063.25,12497692335.45
收到的税费返还,35908763.70,66000993.72,63102769.26,60347721.39,114519374.54,83656897.47
收到的其他与经营活动有关的现金,189603431.60,235760747.29,263652557.65,484129089.25,750346979.59,589691410.68
经营活动现金流入小计,7688976963.16,8876109456.91,10110662871.14,11835033610.53,13052848417.38,13171040643.60
购买商品、接受劳务支付的现金,2262286004.69,2545321764.60,2639082844.87,3121914087.64,3275013638.98,3313867532.16
支付给职工以及为职工支付的现金,596679910.65,711286941.35,791826167.75,893374990.05,1131992589.55,1298528450.17
支付的各项税费,971985663.73,1095501735.19,1245525650.45,1550617006.51,2111940083.23,1365543740.51
支付的其他与经营活动有关的现金,2878569157.22,3259416181.97,3789670940.83,4398751428.84,4708366306.56,4880653233.65
经营活动现金流出小计,6709520736.29,7611526623.11,8466105603.90,9964657513.04,11227312618.32,10858592956.49
经营活动产生的现金流量净额,979456226.87,1264582833.80,1644557267.24,1870376097.49,1825535799.06,2312447687.11
收回投资所收到的现金,10181993.32,0,121422488.83,1067187484.55,133100525.00,190897512.40
取得投资收益所收到的现金,8015021.17,11017797.70,50306709.71,42387738.82,7384160.68,44784241.23
处置固定资产、无形资产和其他长期资产所收回的现金净额,3288810.10,7020929.22,5044143.54,2924801.51,842265.09,1984205.80
处置子公司及其他营业单位收到的现金净额,0,0,77999265.69,4479932115.41,24749467.35,0
收到的其他与投资活动有关的现金,14752504.04,25060023.82,15584740.06,0,2432130.86,1988574446.59
投资活动现金流入小计,36238328.63,43098750.74,270357347.83,5592432140.29,168508548.98,2226240406.02
购建固定资产、无形资产和其他长期资产所支付的现金,816973697.46,594327536.44,499987729.18,480677158.33,655015722.43,703198326.05
投资所支付的现金,268254995.09,230831500.00,1497412704.51,388717615.54,350081112.47,159820301.78
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,8255955.14,22188421.04,0,1211700.00,2073123923.20,52762101.46
投资活动现金流出小计,1093484647.69,847347457.48,1997400433.69,870606473.87,3078220758.10,915780729.29
投资活动产生的现金流量净额,-1057246319.06,-804248706.74,-1727043085.86,4721825666.42,-2909712209.12,1310459676.73
吸收投资收到的现金,0,442918333.00,1422060566.76,15000000.00,2018053529.13,17202474.00
其中：子公司吸收少数股东投资收到的现金,0,262833157.00,1420300366.76,15000000.00,343675558.00,17202474.00
取得借款收到的现金,964948392.37,1536000000.00,870000000.00,482220000.00,2800000000.00,2458807912.60
发行债券收到的现金,900000000.00,1300000000.00,1645800000.00,896400000.00,0,0
收到其他与筹资活动有关的现金,0,0,739415.12,24632001.74,2030314.24,2926091.34
筹资活动现金流入小计,1864948392.37,3278918333.00,3938599981.88,1418252001.74,4820083843.37,2478936477.94
偿还债务支付的现金,1185116538.73,2689588927.45,2820000000.00,1150633793.40,2191455500.00,3499491000.00
分配股利、利润或偿付利息所支付的现金,296639542.88,363476916.98,466478958.00,535266265.44,1213846162.39,1037866066.22
其中：子公司支付给少数股东的股利、利润,94949631.00,38965966.20,147466107.70,166451643.05,767316788.00,662500893.15
支付其他与筹资活动有关的现金,1950056.23,7123734.62,8909865.72,67983997.32,10093363.85,1595841.78
筹资活动现金流出小计,1483706137.84,3060189579.05,3295388823.72,1753884056.16,3415395026.24,4538952908.00
筹资活动产生的现金流量净额,381242254.53,218728753.95,643211158.16,-335632054.42,1404688817.13,-2060016430.06
四、汇率变动对现金及现金等价物的影响,-182693.27,7519307.77,32852247.39,-77911204.76,73122969.07,17220734.94
五、现金及现金等价物净增加额,303269469.07,686582188.78,593577586.93,6178658504.73,393635376.14,1580111668.72
加:期初现金及现金等价物余额,1204470431.44,1507739900.51,2194322089.29,2787899676.22,8966558180.95,9360193557.09
六、期末现金及现金等价物余额,1507739900.51,2194322089.29,2787899676.22,8966558180.95,9360193557.09,10940305225.81
净利润,683803341.20,821793174.90,974407881.96,4672730855.73,1459599572.98,1850018010.56
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,56805198.65,110474413.75,131026701.60,133364358.91,75582946.66,57141343.92
固定资产折旧、油气资产折耗、生产性物资折旧,385559973.49,447461060.48,493755619.98,484358713.00,482541325.65,481657350.72
无形资产摊销,34300216.90,42807381.93,45750760.24,37521429.48,32099399.02,40872069.81
长期待摊费用摊销,29675618.41,28177188.33,17259046.45,21348696.01,55043768.43,39303329.47
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,763884.38,4090005.21,-6270356.68,-225272922.66,-284302.51,-1492371.91
固定资产报废损失,1817457.18,1030168.70,581405.01,2159247.41,23338007.30,-3020064.64
公允价值变动损失,4939260.57,182343.23,930399.32,25709320.92,-26111335.10,-2261372.52
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,130019534.28,128931219.20,152802225.59,141343698.11,94859556.41,8964243.35
投资损失,-33785492.14,-48306138.32,-134446275.38,-4333563435.42,64920950.11,1735475.04
递延所得税资产减少,-12821071.55,-70034918.52,-41811896.43,13633165.27,-49524267.47,-51769595.37
递延所得税负债增加,10022736.91,7958982.21,9170744.75,11871913.99,40827932.43,22971159.20
存货的减少,-251866715.28,-282379413.56,-188980106.37,22353257.19,-171150198.69,-173944562.66
经营性应收项目的减少,-224747277.95,-418837875.96,-434204428.22,-723721673.95,319868060.80,-177176480.81
经营性应付项目的增加,166346282.21,411712284.76,684154038.31,1487415680.24,-574473041.92,196670205.47
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,-1376720.39,79522957.46,-59568492.89,99123793.26,-1602575.04,18147224.52
经营活动产生现金流量净额,979456226.87,1264582833.80,1644557267.24,1870376097.49,1825535799.06,2312447687.11
债务转为资本,0,0,0,0,0,0.00
一年内到期的可转换公司债券,0,0,0,0,0,0.00
融资租入固定资产,0,0,0,0,0,0.00
现金的期末余额,1507739900.51,2194322089.29,2787899676.22,8966558180.95,9360193557.09,10940305225.81
现金的期初余额,1204470431.44,1507739900.51,2194322089.29,2787899676.22,8966558180.95,9360193557.09
现金等价物的期末余额,0,0.00,0.00,0.00,0.00,0.00
现金等价物的期初余额,0,0.00,0.00,0.00,0.00,0.00
现金及现金等价物的净增加额,303269469.07,686582188.78,593577586.93,6178658504.73,393635376.14,1580111668.72
