,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,378538331.52,790413046.89,629625780.37,673797875.91,826051980.47,633855952.38
收到的税费返还,0,0,0,0,0,0
收到的其他与经营活动有关的现金,14155395.43,31587368.75,5614359.50,24749724.78,53035354.56,34119656.56
经营活动现金流入小计,392693726.95,822000415.64,635240139.87,698547600.69,879087335.03,667975608.94
购买商品、接受劳务支付的现金,228342471.16,358135192.12,238110554.17,284365310.62,474066733.01,267865031.81
支付给职工以及为职工支付的现金,73139144.48,88748390.18,98111943.83,100797852.73,120398722.70,114942468.91
支付的各项税费,65785746.89,115717796.18,106593255.86,84376210.57,95425255.36,64659600.61
支付的其他与经营活动有关的现金,38634910.25,81581345.42,110648570.44,108043019.78,108175630.35,95860104.42
经营活动现金流出小计,405902272.78,644182723.90,553464324.30,577582393.70,798066341.42,543327205.75
经营活动产生的现金流量净额,-13208545.83,177817691.74,81775815.57,120965206.99,81020993.61,124648403.19
收回投资所收到的现金,0,0,0,0,0,6000000.00
取得投资收益所收到的现金,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,6343.58,0,0,88109.00,243300.00,422744.46
处置子公司及其他营业单位收到的现金净额,0,0,0,0,1900000.00,5512628.45
收到的其他与投资活动有关的现金,7821425.64,0,0,0,0,0
投资活动现金流入小计,7827769.22,0.00,0.00,88109.00,2143300.00,11935372.91
购建固定资产、无形资产和其他长期资产所支付的现金,19164921.32,24724951.21,23309572.27,10902316.39,12243342.37,26276984.49
投资所支付的现金,0,0,0,0,6026302.78,9750000.00
取得子公司及其他营业单位支付的现金净额,126683703.06,0,0,0,0,1789842.88
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,145848624.38,24724951.21,23309572.27,10902316.39,18269645.15,37816827.37
投资活动产生的现金流量净额,-138020855.16,-24724951.21,-23309572.27,-10814207.39,-16126345.15,-25881454.46
吸收投资收到的现金,0,0,92000.00,2940000.00,6110000.00,1225000.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,6110000.00,1225000.00
取得借款收到的现金,10224117.09,81927093.16,183465782.08,102731630.21,60498007.66,48000000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,43900191.00,7111108.00,1309459.71,2894806.90,824999.16,995835.26
筹资活动现金流入小计,54124308.09,89038201.16,184867241.79,108566437.11,67433006.82,50220835.26
偿还债务支付的现金,80000000.00,112000000.00,170302833.59,86125648.61,112937130.21,113238206.47
分配股利、利润或偿付利息所支付的现金,45184695.40,54789762.81,49787579.11,24030480.94,33961180.91,19284071.71
其中：子公司支付给少数股东的股利、利润,0,0,0,0,15000000.00,13500000.00
支付其他与筹资活动有关的现金,200000.00,2546791.94,2762466.85,2695313.87,20521520.05,294889.98
筹资活动现金流出小计,125384695.40,169336554.75,222852879.55,112851443.42,167419831.17,132817168.16
筹资活动产生的现金流量净额,-71260387.31,-80298353.59,-37985637.76,-4285006.31,-99986824.35,-82596332.90
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,-222489788.30,72794386.94,20480605.54,105865993.29,-35092175.89,16170615.83
加:期初现金及现金等价物余额,327462994.69,104973206.39,177767593.33,198248198.87,304114192.16,269022016.27
六、期末现金及现金等价物余额,104973206.39,177767593.33,198248198.87,304114192.16,269022016.27,285192632.10
净利润,143720149.75,178122742.53,91629627.52,101019439.31,62159787.42,27966885.83
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,10846124.76,8859524.46,15448372.45,10814446.16,29442857.60,22600254.11
固定资产折旧、油气资产折耗、生产性物资折旧,43423501.05,46902106.68,38720525.48,35969199.39,34929212.63,36370501.00
无形资产摊销,1805975.42,4739273.00,4526084.15,4433841.79,5638156.28,7720820.09
长期待摊费用摊销,231509.44,1522671.08,1618346.44,2511623.10,4563577.45,9120584.84
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,37198.47,99012.51,37377.80,-186573.47,0,1282630.20
固定资产报废损失,0,0,0,0,96650.07,-22373.97
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,10177745.32,14465042.05,7832504.75,9334916.03,6225609.27,3980085.41
投资损失,0,40587.25,0,0,0,26034.18
递延所得税资产减少,-4151147.26,-3007767.09,438462.86,703503.68,-3168936.55,-8510040.89
递延所得税负债增加,-1059576.38,-735110.81,-986895.46,-1170824.34,-552698.96,-1539039.49
存货的减少,-16439932.86,23270343.26,-2088921.23,-24164399.46,-2663031.09,14572996.95
经营性应收项目的减少,-223255271.80,-22472869.58,-22177789.88,-24035790.16,-14528811.04,60405925.05
经营性应付项目的增加,14844978.26,-80920424.71,-49927904.96,5735824.96,-41121379.47,-49326860.12
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,6610200.00,6932561.11,-3293974.35,0,0,0
经营活动产生现金流量净额,-13208545.83,177817691.74,81775815.57,120965206.99,81020993.61,124648403.19
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,104973206.39,177767593.33,198248198.87,304114192.16,269022016.27,285192632.10
现金的期初余额,327462994.69,104973206.39,177767593.33,198248198.87,304114192.16,269022016.27
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-222489788.30,72794386.94,20480605.54,105865993.29,-35092175.89,16170615.83
