,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,512692182.79,449547187.20,2343950335.19,2820488784.61,4324670632.20,3126811206.60
收到的税费返还,6875000.00,7204000.00,61694135.45,283541107.83,93315517.76,135609221.46
收到的其他与经营活动有关的现金,12063077.12,22824784.16,107467753.28,522168666.00,845971738.68,177826568.57
经营活动现金流入小计,531630259.91,479575971.36,2513112223.92,3626198558.44,5263957888.64,3440246996.63
购买商品、接受劳务支付的现金,342964384.30,311441658.61,258094582.18,413282473.07,1875021854.81,207755481.04
支付给职工以及为职工支付的现金,56022437.20,59398102.83,532831959.66,679644451.28,1044933821.12,930891635.42
支付的各项税费,21146551.73,26375258.20,326375914.29,379745591.04,348122728.69,260196561.10
支付的其他与经营活动有关的现金,37269890.60,60443006.47,258211019.28,659914475.07,2009393534.61,536330703.37
经营活动现金流出小计,457403263.83,457658026.11,1375513475.41,2132586990.46,5277471939.23,1935174380.93
经营活动产生的现金流量净额,74226996.08,21917945.25,1137598748.51,1493611567.98,-13514050.59,1505072615.70
收回投资所收到的现金,0,0,98800000.00,461480000.00,184083716.23,2049193740.51
取得投资收益所收到的现金,0,0,725917.91,7914873.03,18667218.91,72598450.10
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,395000.00,22997200.24,9287867.01,3672472.87,2773309.36
处置子公司及其他营业单位收到的现金净额,0,0,0.00,0,0,287640000.00
收到的其他与投资活动有关的现金,0,0,0,27120000.00,273132.68,0
投资活动现金流入小计,0.00,395000.00,122523118.15,505802740.04,206696540.69,2412205499.97
购建固定资产、无形资产和其他长期资产所支付的现金,21489793.84,7641110.45,151004790.62,178303082.11,104446226.41,107777819.60
投资所支付的现金,0,0,91172600.00,1077502936.50,1701348981.44,3056982382.44
取得子公司及其他营业单位支付的现金净额,0,0,0,372988833.00,237752187.47,0
支付的其他与投资活动有关的现金,0,0,27188000.00,46000.00,278634416.48,0
投资活动现金流出小计,21489793.84,7641110.45,269365390.62,1628840851.61,2322181811.80,3164760202.04
投资活动产生的现金流量净额,-21489793.84,-7246110.45,-146842272.47,-1123038111.57,-2115485271.11,-752554702.07
吸收投资收到的现金,0,0,4909999967.00,0,300000000.00,2450000.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,2450000.00
取得借款收到的现金,50000000.00,0,0,0,0,387812064.56
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,1218299000.00,0,0
筹资活动现金流入小计,50000000.00,0.00,4909999967.00,1218299000.00,300000000.00,390262064.56
偿还债务支付的现金,100000000.00,0,1578700.00,763665.00,151389600.00,533048.35
分配股利、利润或偿付利息所支付的现金,8605000.03,0,86143228.38,392897310.49,454035894.52,361367548.14
其中：子公司支付给少数股东的股利、利润,0,0,86034898.85,53651170.09,48569788.89,21231151.70
支付其他与筹资活动有关的现金,0,0,41320217.52,1500000.00,181681391.20,1634564320.45
筹资活动现金流出小计,108605000.03,0.00,129042145.90,395160975.49,787106885.72,1996464916.94
筹资活动产生的现金流量净额,-58605000.03,0.00,4780957821.10,823138024.51,-487106885.72,-1606202852.38
四、汇率变动对现金及现金等价物的影响,0,0,2147983.59,-3636888.04,22140469.26,2991976.67
五、现金及现金等价物净增加额,-5867797.79,14671834.80,5773862280.73,1190074592.88,-2593965738.16,-850692962.08
加:期初现金及现金等价物余额,83444949.00,77577151.21,571856677.46,6345718958.19,7535793551.07,4941827812.91
六、期末现金及现金等价物余额,77577151.21,92248986.01,6345718958.19,7535793551.07,4941827812.91,4091134850.83
净利润,10581485.70,-32537790.79,1127334057.15,1370594850.77,1161028235.16,854229539.69
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,-772642.95,17831700.67,10182692.13,22013850.26,117408551.93,93425082.02
固定资产折旧、油气资产折耗、生产性物资折旧,45368044.99,49703011.76,53741890.80,64111843.47,79857449.16,65528832.11
无形资产摊销,42027.94,323086.59,25257089.45,20951455.01,27143569.85,29787904.59
长期待摊费用摊销,111408.80,302902.70,307532.59,551847.94,1235349.27,3027935.23
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-7757.05,1705327.01,2439994.62,-339992.04,-141752.41,-262582.18
固定资产报废损失,311.00,0,0,2899814.38,1644892.10,3371737.59
公允价值变动损失,0,0,0,1584048.99,9347866.67,41902555.58
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,2655000.03,0,-677074.14,9714461.31,21751832.36,26605788.98
投资损失,0,0,2172588.39,-74123280.98,-98337577.39,-140726540.52
递延所得税资产减少,118671.13,2648.31,19835580.10,-48784452.95,34606520.97,-3712899.48
递延所得税负债增加,0,0,-679225.61,385917.55,-1800097.10,-2552339.75
存货的减少,624311.73,138432.14,0,0,0,0
经营性应收项目的减少,11858397.77,-19023431.08,-429694621.12,4612930.40,-143402613.75,599472303.73
经营性应付项目的增加,3647736.99,3472057.94,327378244.15,119438273.87,-1223856277.41,-65024701.89
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,74226996.08,21917945.25,1137598748.51,1493611567.98,-13514050.59,1505072615.70
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,77577151.21,92248986.01,6345718958.19,7535793551.07,4941827812.91,4091134850.83
现金的期初余额,83444949.00,77577151.21,571856677.46,6345718958.19,7535793551.07,4941827812.91
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-5867797.79,14671834.80,5773862280.73,1190074592.88,-2593965738.16,-850692962.08
