,20200930,20200630,20200331,20191231,20181231,20171231,19700101,
货币资金,4146376663.68,568231304.80,856391900.00,1257948861.20,1645926156.54,860986278.88,0,
交易性金融资产,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,
应收票据及应收账款,1324265492.04,1105985255.93,1032441900.00,1307769591.11,619458399.26,259923872.39,0,
应收票据,11279979.25,9816954.16,109411800.00,10471127.05,76600728.88,34883623.20,0,
应收账款,1312985512.79,1096168301.77,923030100.00,1297298464.06,542857670.38,225040249.19,0,
应收款项融资,0,0,0,0,0,0,0,
预付款项,74000971.86,77950935.41,54829400.00,42976045.05,30725395.25,21801603.54,0,
其他应收款(合计),286241462.16,271126502.19,372186500.00,366604862.45,936121960.74,912844861.31,0,
应收利息,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,
其他应收款,0,0,0,366604862.45,936121960.74,912844861.31,0,
买入返售金融资产,0,0,0,0,0,0,0,
存货,753860222.92,896584127.81,774339900.00,749159737.34,610601977.90,449243577.73,0,
划分为持有待售的资产,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,
其他流动资产,1068888172.40,327888358.15,361179100.00,264361114.28,148093274.04,89961620.20,0,
流动资产合计,7653632985.06,3247766484.29,3451368600.00,3988820211.43,3990927163.73,2594761814.05,0,
发放贷款及垫款,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,100000000.00,152174564.47,0,
持有至到期投资,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,
长期股权投资,509600955.37,415700306.19,393968900.00,391736649.94,454040098.49,290595078.58,0,
投资性房地产,0,0,0,0,0,0,0,
在建工程(合计),8825789.34,7794317.74,995463100.00,995144385.89,849075279.19,0,0,
在建工程,0,0,0,995144385.89,849075279.19,0,0,
工程物资,0,0,0,0,0,0,0,
固定资产及清理(合计),1274208623.29,1235818891.23,183137500.00,195242454.88,99786669.07,57200930.10,0,
固定资产净额,0,0,0,195242454.88,99786669.07,57200930.10,0,
固定资产清理,0,0,0,0,0,0,0,
