其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,614556.44,614556.44,614556.44,0,23369376.74,16437489.94,0,6822264.15,5361886.79,0,0,66634039.74,47980640.98,27500000.00,0,
筹资活动现金流出小计,1908785.01,1031853.39,641000.88,394087544.44,417736418.06,100736661.91,58990273.26,547085743.90,339931920.99,283997092.56,22270189.91,277828418.91,251008674.32,94394171.91,0,
筹资活动产生的现金流量净额,46431614.99,47308546.61,19358999.12,1668258022.79,1609135903.89,1926135660.04,122879381.68,-260368110.77,-83954121.93,-63326878.45,53729810.09,208830135.30,-95739989.37,123160245.09,0,
四、汇率变动对现金及现金等价物的影响,-4282040.70,1749056.62,2488263.71,2610355.65,9421393.34,-6199395.44,-7377919.44,13247967.31,13289583.36,8716226.30,-517637.18,-6281092.63,3818015.28,-3579.89,0,
五、现金及现金等价物净增加额,-147994173.02,-108040516.33,-417277347.25,548042709.53,507557487.46,1726347638.59,-162758922.89,-56477548.83,-1212305.12,133727106.04,-152902005.33,198668675.46,161552658.60,80080431.56,0,
加:期初现金及现金等价物余额,973590718.54,973590718.54,973590718.54,425548009.01,425548009.01,425548009.01,425548009.01,482025557.84,482025557.84,482025557.84,283356882.38,283356882.38,121804223.78,41723792.22,0,
六、期末现金及现金等价物余额,825596545.52,865550202.21,556313371.29,973590718.54,933105496.47,2151895647.60,262789086.12,425548009.01,480813252.72,615752663.88,130454877.05,482025557.84,283356882.38,121804223.78,0,
净利润,0,-28177387.57,0,316653937.64,0,112556207.59,0,337900721.17,0,105807100.00,0,205003562.66,67754563.21,55504100.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,31050467.82,0,48189488.31,0,12967620.61,0,32023909.15,0,26718000.00,0,16775524.30,18737153.36,8031400.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,9435328.81,0,14844406.91,0,6479219.75,0,11628000.17,0,5592600.00,0,10505549.96,8829994.14,4290200.00,0,
无形资产摊销,0,5020401.99,0,3105483.00,0,946797.23,0,1366452.49,0,411800.00,0,243801.40,113899.42,74200.00,0,
长期待摊费用摊销,0,8286105.34,0,10329805.97,0,4093894.54,0,7434120.40,0,3269800.00,0,5631442.92,4848180.38,2714900.00,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,-52596.16,0,-301680.54,0,239658.25,0,260665.35,0,-99600.00,0,702087.79,19738.99,229100.00,0,
固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
公允价值变动损失,0,9005556.17,0,-14969468.49,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,-5665805.72,0,6910438.39,0,8039409.76,0,1989372.01,0,-2855800.00,0,14547509.82,4807113.01,5608700.00,0,
投资损失,0,-27083109.29,0,-9831989.87,0,0,0,-1344608.93,0,0,0,-2693458.43,-1653516.35,0,0,
递延所得税资产减少,0,-22194436.64,0,-10198869.28,0,-7212764.77,0,-12863412.69,0,-8246900.00,0,-6557095.86,-6201649.95,-2615700.00,0,
递延所得税负债增加,0,-6486.69,0,-1310314.33,0,-32433.53,0,-64867.05,0,-32400.00,0,-64867.05,-64867.05,0,0,
存货的减少,0,-219572558.24,0,212322490.09,0,173694183.32,0,-105708948.98,0,68525800.00,0,-212639640.33,-60728759.12,-213361200.00,0,
经营性应收项目的减少,0,-273614662.77,0,-447527778.28,0,-457972210.18,0,-37915040.16,0,-174865700.00,0,-227203179.57,-70758246.16,-65593100.00,0,
经营性应付项目的增加,0,-117448754.84,0,-195488190.53,0,-91969798.16,0,219199313.05,0,148193600.00,0,279534784.19,218775572.02,219934700.00,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,24099386.14,0,117325848.88,0,21198752.69,0,-37823495.63,0,0,0,-74104527.91,79370181.51,0,0,
经营活动产生现金流量净额,0,-606918551.65,0,50053607.87,0,-216971462.90,0,416082180.35,0,255761200.00,0,9681493.89,263849357.41,-3495400.00,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,865550202.21,0,973590718.54,0,2151895647.60,0,425548009.01,0,0,0,482025557.84,283356882.38,0,0,
现金的期初余额,0,973590718.54,0,425548009.01,0,425548009.01,0,482025557.84,0,0,0,283356882.38,121804223.78,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,-108040516.33,0,548042709.53,0,1726347638.59,0,-56477548.83,0,0,0,198668675.46,161552658.60,0,0,
