,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,220865762.28,159923374.65,97180232.47,339268508.06,234450144.28,181138694.33,122747545.33,288539934.27,194951034.93,284844079.29,0,
收到的税费返还,9997665.25,6643794.29,3055518.23,16588136.83,10449883.70,9908529.01,11451.84,16171794.07,13404800.02,10660598.48,0,
收到的其他与经营活动有关的现金,6688632.31,5251432.36,1362103.06,11709899.53,8980233.03,10590865.79,8523882.28,4978163.72,3588999.43,625512.86,0,
经营活动现金流入小计,237552059.84,171818601.30,101597853.76,367566544.42,253880261.01,201638089.13,131282879.45,309689892.06,211944834.38,296130190.63,0,
购买商品、接受劳务支付的现金,150080384.35,85972192.18,18312233.81,81949955.48,72985783.95,43186476.78,12025304.24,126369888.05,120515456.76,76023277.99,0,
支付给职工以及为职工支付的现金,73480711.48,38943098.06,18093136.19,76242779.78,52862749.45,33436078.87,16056870.29,72835804.98,65211105.64,53929166.48,0,
支付的各项税费,14069177.93,7865860.25,7529946.83,49080257.99,32230652.75,25830412.17,17525572.34,35168888.16,17913607.99,40379181.92,0,
支付的其他与经营活动有关的现金,17064429.00,11097979.88,4252908.79,25227365.19,19260364.58,10165256.83,3952708.63,19809675.95,17938877.90,15825051.06,0,
经营活动现金流出小计,254694702.76,143879130.37,48188225.62,232500358.44,177339550.73,112618224.65,49560455.50,254184257.14,221579048.29,186156677.45,0,
经营活动产生的现金流量净额,-17142642.92,27939470.93,53409628.14,135066185.98,76540710.28,89019864.48,81722423.95,55505634.92,-9634213.91,109973513.18,0,
收回投资所收到的现金,841160369.84,367233410.95,98470000.00,519770616.04,466280616.04,388053868.75,200332000.00,936026300.00,351531427.01,343909158.65,0,
取得投资收益所收到的现金,4007699.58,1414332.41,537458.23,2102519.04,2013480.51,1762723.23,793052.85,3139281.75,1425521.60,1511393.87,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,71720.00,43000.00,43000.00,32659.41,32694.36,2694.36,0,6465.99,83000.00,15000.00,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,85620333.99,85620333.99,85620333.99,121278939.03,1760166.98,0,0,0,0,0,0,
投资活动现金流入小计,930860123.41,454311077.35,184670792.22,643184733.52,470086957.89,389819286.34,201125052.85,939172047.74,353039948.61,345435552.52,0,
购建固定资产、无形资产和其他长期资产所支付的现金,14039944.47,8929374.66,1987703.63,3607555.72,3177620.42,594234.29,34242.46,9613709.45,1959247.30,1483574.28,0,
投资所支付的现金,1436996600.00,759916600.00,194126600.00,478113400.00,370219000.00,308369000.00,219569000.00,1019368300.00,376400000.00,342571427.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,3658299.44,0,0,
支付的其他与投资活动有关的现金,0,0,0,203359100.00,148530900.00,238742200.00,66957000.00,0,0,0,0,
投资活动现金流出小计,1451036544.47,768845974.66,196114303.63,685080055.72,521927520.42,547705434.29,286560242.46,1028982009.45,382017546.74,344055001.28,0,
投资活动产生的现金流量净额,-520176421.06,-314534897.31,-11443511.41,-41895322.20,-51840562.53,-157886147.95,-85435189.61,-89809961.71,-28977598.13,1380551.24,0,
吸收投资收到的现金,648793346.69,648793346.69,0,260000.00,260000.00,0,0,0,105033047.52,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,260000.00,260000.00,0,0,0,0,0,0,
取得借款收到的现金,46000000.00,28000000.00,28000000.00,18000000.00,18000000.00,18000000.00,0,18000000.00,30000000.00,20000000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,694793346.69,676793346.69,28000000.00,18260000.00,18260000.00,18000000.00,0.00,18000000.00,135033047.52,20000000.00,0,
偿还债务支付的现金,41680000.00,17040000.00,2160000.00,20160000.00,18000000.00,15840000.00,2160000.00,20960000.00,11200000.00,29000000.00,0,
分配股利、利润或偿付利息所支付的现金,-540284.13,632615.87,160587.60,13708896.52,11352413.82,506329.76,263054.27,11197107.25,41122780.95,40899385.00,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,27332775.19,22252095.95,0,2000000.00,0,0,0,0,0,0,0,
筹资活动现金流出小计,68472491.06,39924711.82,2320587.60,35868896.52,29352413.82,16346329.76,2423054.27,32157107.25,52322780.95,69899385.00,0,
筹资活动产生的现金流量净额,626320855.63,636868634.87,25679412.40,-17608896.52,-11092413.82,1653670.24,-2423054.27,-14157107.25,82710266.57,-49899385.00,0,
四、汇率变动对现金及现金等价物的影响,-3915751.12,2650260.35,2975254.13,3476280.27,6736900.00,422526.15,-3829788.75,8729507.10,-9001189.31,7390933.35,0,
五、现金及现金等价物净增加额,85086040.53,352923468.84,70620783.26,79038247.53,20344633.93,-66790087.08,-9965608.68,-39731926.94,35097265.22,68845612.77,0,
加:期初现金及现金等价物余额,198901071.18,198901071.18,198901071.18,119862823.65,119862823.65,119862823.65,119862823.65,159594750.59,124497485.37,55651872.60,0,
六、期末现金及现金等价物余额,283987111.71,551824540.02,269521854.44,198901071.18,140207457.58,53072736.57,109897214.97,119862823.65,159594750.59,124497485.37,0,
净利润,0,32513112.53,0,91160364.96,61135214.25,36000483.52,5660845.23,66163956.45,30786295.43,92340151.76,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,2022970.08,0,287759.21,1781550.70,3325895.79,-2454097.87,5315745.76,6044792.00,-532248.15,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,943127.78,0,1811046.44,1366946.52,913738.47,460644.45,1735933.26,1507098.56,1501942.20,0,
无形资产摊销,0,160336.75,0,165048.17,88271.63,45839.21,21292.38,78389.58,61830.19,45574.33,0,
长期待摊费用摊销,0,788508.98,0,1517893.05,1132106.16,746319.27,366846.01,381142.65,0,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,-33596.89,0,-6227.09,-6227.09,0,0,0,-30474.43,0,0,
固定资产报废损失,0,0,0,0,0,0,0,14104.49,0,34118.10,0,
公允价值变动损失,0,-1254146.73,0,-1799036.54,-1525393.72,-1109785.47,-413680.92,-204882.91,14011.40,22082.42,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,-3024583.35,0,-5908851.08,-9944205.34,-222441.39,3464740.96,-7911078.70,9807981.99,-6239924.58,0,
投资损失,0,-1393711.50,0,-1741661.69,-1652623.16,-1402403.23,-820139.70,-3448784.06,-1425521.60,-1511324.07,0,
递延所得税资产减少,0,327421.90,0,-325702.71,-88551.62,315359.72,400927.80,-822242.78,-986236.84,-827189.22,0,
递延所得税负债增加,0,217863.46,0,493904.40,469285.02,178967.28,39450.00,134007.18,263307.41,136032.46,0,
存货的减少,0,-74628114.28,0,15843839.67,-7704949.27,-17948844.71,-4056764.05,-24925630.03,-12554344.80,-1886743.98,0,
经营性应收项目的减少,0,38243657.36,0,36903054.50,34075233.60,74966996.81,86358151.85,4623517.15,-81926462.74,35031935.98,0,
经营性应付项目的增加,0,35301886.09,0,-5270845.31,-4057147.40,-2811915.15,-7305792.19,782656.88,13541109.52,-8140894.07,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,
其他,0,0,0,1935600.00,1471200.00,0,0,13588800.00,25262400.00,0,0,
经营活动产生现金流量净额,0,27939470.93,0,135066185.98,76540710.28,89019864.48,81722423.95,55505634.92,-9634213.91,109973513.18,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,551824540.02,0,198901071.18,140207457.58,53072736.57,109897214.97,119862823.65,159594750.59,124497485.37,0,
现金的期初余额,0,198901071.18,0,119862823.65,119862823.65,119862823.65,119862823.65,159594750.59,124497485.37,55651872.60,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,352923468.84,0,79038247.53,20344633.93,-66790087.08,-9965608.68,-39731926.94,35097265.22,68845612.77,0,
