,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,197989266.36,200138030.75,0,165942363.79,0,78663008.29,98135989.24,180480608.31,16108148.75,0,
交易性金融资产,617400000.00,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,282980940.28,277368693.55,0,249102666.89,0,247293992.17,248010522.25,166456184.07,106705073.18,0,
应收票据,53820746.24,57126160.00,0,71002991.06,0,24655191.91,29343970.68,34340334.90,26337098.02,0,
应收账款,229160194.04,220242533.55,0,178099675.83,0,222638800.26,218666551.57,132115849.17,80367975.16,0,
应收款项融资,0,0,0,0.00,0,0,0,0,0,0,
预付款项,10849392.26,26961940.29,0,11869556.36,0,25533155.19,13304443.86,18489270.72,3168977.88,0,
其他应收款(合计),6938753.68,12283460.00,0,13298633.24,0,7260371.31,5594889.31,2424729.77,2077414.84,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,12283460.00,0,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,174231685.76,129593325.46,0,173451578.36,0,113767191.94,46193498.50,58729315.94,32539425.63,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,15101856.16,1003425.50,0,760112.84,0,729125.72,15434.46,2418111.58,0,0,
流动资产合计,1305491894.50,647348875.55,0,614424911.48,569243100.00,473246844.62,411254777.62,428998220.39,160599040.28,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),20413021.64,16290786.31,0,13409945.42,0,174385.71,127215.90,0,0,0,
在建工程,0,16290786.31,0,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),13806669.58,10531591.89,0,11358497.95,0,8255524.19,8581671.86,3848986.86,3217669.59,0,
固定资产净额,0,10531591.89,0,11358497.95,0,8255524.19,8581671.86,3848986.86,3217669.59,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,11913158.73,12100969.44,0,12322230.97,0,12485000.41,11674995.61,10919006.98,0,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,0,
长期待摊费用,0,0,0,0,0,0,0,0,0,0,
递延所得税资产,9622459.74,9892053.60,0,8612251.11,0,8820419.07,6953970.87,4421442.15,1887906.83,0,
其他非流动资产,0,2685143.50,0,0,0,0,0,0,0,0,
非流动资产合计,55755309.69,51500544.74,0,45702925.45,35837200.00,29735329.38,27337854.24,19189435.99,5105576.42,0,
资产总计,1361247204.19,698849420.29,608473100.00,660127836.93,605080300.00,502982174.00,438592631.86,448187656.38,165704616.70,0,
短期借款,0,0,0,3000000.00,0,0,0,0,0,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,125070431.42,104657762.73,0,105541062.14,0,65888361.88,40150749.65,52241106.51,20039206.48,0,
应付票据,76988955.70,55430846.67,0,47785491.16,0,6470908.70,6950099.54,3364708.00,2396174.63,0,
应付账款,48081475.72,49226916.06,0,57755570.98,0,59417453.18,33200650.11,48876398.51,17643031.85,0,
预收款项,0,0,0,88224545.97,0,58248718.08,26404960.17,62018894.35,19516725.36,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,9727393.09,10915061.05,0,9689142.79,0,4827308.63,7681358.97,6844610.56,5000000.00,0,
应交税费,1448124.13,3747147.82,0,14826056.34,0,4671864.48,10690977.11,16996345.33,16288508.91,0,
其他应付款(合计),1995807.51,1569232.57,0,1513726.89,0,1005793.42,773352.78,1010319.47,477206.06,0,
应付利息,0,0,0,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,1569232.57,0,0,0,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,0,
其他流动负债,31030433.97,29256350.10,0,17084060.94,0,19606726.74,23337099.68,14146226.90,5844469.42,0,
流动负债合计,267196042.66,247555644.35,0,239878595.07,273714000.00,154248773.23,109038498.36,153257503.12,67166116.23,0,
长期借款,0,0,0,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,0,0,0,
