,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,1004769569.55,868802239.95,824900686.03,900110357.29,743555835.82,522544884.80
收到的税费返还,353620.83,578990.09,1316077.69,0,36132.58,0
收到的其他与经营活动有关的现金,99104130.42,68052877.95,60485144.88,103004695.45,96207345.68,112321886.45
经营活动现金流入小计,1104227320.80,937434107.99,886701908.60,1003115052.74,839799314.08,634866771.25
购买商品、接受劳务支付的现金,999621251.49,810614517.11,695125813.52,840756626.81,742090507.59,544421046.98
支付给职工以及为职工支付的现金,33861737.32,34241903.25,35007640.44,37352927.78,34904871.39,18525644.50
支付的各项税费,15180484.84,10986997.49,13196493.90,13283448.21,10994757.17,61092257.09
支付的其他与经营活动有关的现金,75657919.10,145723721.00,114740482.95,106007551.68,82085920.50,25115858.57
经营活动现金流出小计,1124321392.75,1001567138.85,858070430.81,997400554.48,870076056.65,649154807.14
经营活动产生的现金流量净额,-20094071.95,-64133030.86,28631477.79,5714498.26,-30276742.57,-14288035.89
收回投资所收到的现金,14511158.07,0,0,0,0,0
取得投资收益所收到的现金,1662410.41,789838.99,1514525.76,691590.02,0,4962069.32
处置固定资产、无形资产和其他长期资产所收回的现金净额,80643880.15,61737.62,95900964.17,72638615.50,5038396.00,0
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,232733759.22
收到的其他与投资活动有关的现金,0,0,42300000.00,30000000.00,142600000.00,245000000.00
投资活动现金流入小计,96817448.63,851576.61,139715489.93,103330205.52,147638396.00,482695828.54
购建固定资产、无形资产和其他长期资产所支付的现金,15603762.60,8559028.51,7754508.60,2532990.19,981851.60,2759332.26
投资所支付的现金,0,0,0,0,0,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,42300000.00,30000000.00,0,100000.00,320000000.00
投资活动现金流出小计,15603762.60,50859028.51,37754508.60,2532990.19,1081851.60,322759332.26
投资活动产生的现金流量净额,81213686.03,-50007451.90,101960981.33,100797215.33,146556544.40,159936496.28
吸收投资收到的现金,0,0,0,0,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,505700000.00,418000000.00,542300000.00,261900000.00,183970000.00,0
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,43000000.00,5000000.00,171000000.00,10000000.00,31300000.00,10024489.02
筹资活动现金流入小计,548700000.00,423000000.00,713300000.00,271900000.00,215270000.00,10024489.02
偿还债务支付的现金,463500000.00,388200000.00,563000000.00,409300000.00,203900000.00,216970000.00
分配股利、利润或偿付利息所支付的现金,23562305.11,23104245.53,21083157.03,19222021.34,13409079.38,4464238.08
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,43134000.00,5000000.00,171000000.00,0,40000000.00,0
筹资活动现金流出小计,530196305.11,416304245.53,755083157.03,428522021.34,257309079.38,221434238.08
筹资活动产生的现金流量净额,18503694.89,6695754.47,-41783157.03,-156622021.34,-42039079.38,-211409749.06
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,79623308.97,-107444728.29,88809302.09,-50110307.75,74240722.45,-65761288.67
加:期初现金及现金等价物余额,65212716.46,144836025.43,37391297.14,126200599.23,76090291.48,150331013.93
六、期末现金及现金等价物余额,144836025.43,37391297.14,126200599.23,76090291.48,150331013.93,84569725.26
净利润,2600637.73,-52769195.69,18313845.65,70654085.20,-31069713.17,111604739.10
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,2841966.06,8043429.57,3129274.39,11323215.52,8768537.52,1290824.07
固定资产折旧、油气资产折耗、生产性物资折旧,18565678.07,18675601.48,18217387.94,17574995.33,15453503.12,4473823.54
无形资产摊销,945795.11,674475.12,666803.48,596723.64,564056.76,190911.28
长期待摊费用摊销,0,0,0,125126.60,349452.44,886656.24
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-60422520.20,-30097.12,-44627889.83,-109085684.12,-4999540.16,0
固定资产报废损失,0,0,0,0,0,3715.05
公允价值变动损失,-231482.25,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,23584545.09,22931869.46,21048695.97,17040465.58,13406123.16,4356842.25
投资损失,-10843866.72,-789838.99,-1514525.76,-691590.02,100000.00,-151824286.21
递延所得税资产减少,21099.75,-11626.63,4527.34,-7939.54,-14473640.60,14495181.70
递延所得税负债增加,-1539510.92,-330846.36,-330846.36,-2569259.58,-3270267.74,-330846.36
存货的减少,16606384.34,-2284003.97,-18498889.53,6997856.96,-8306463.92,-677048.46
经营性应收项目的减少,29790074.21,15408790.83,-45638741.66,14831726.79,2022117.08,-23091780.68
经营性应付项目的增加,-42012872.22,-73651588.56,77861836.16,-21075224.10,-8820907.06,24333232.59
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,-20094071.95,-64133030.86,28631477.79,5714498.26,-30276742.57,-14288035.89
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,144836025.43,37391297.14,126200599.23,76090291.48,150331013.93,84569725.26
现金的期初余额,65212716.46,144836025.43,37391297.14,126200599.23,76090291.48,150331013.93
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,79623308.97,-107444728.29,88809302.09,-50110307.75,74240722.45,-65761288.67
