,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,19700101,
销售商品、提供劳务收到的现金,199210980.20,0,0,265431972.29,171708153.24,0,0,301769267.34,217660946.32,0,
收到的税费返还,0,0,0,0,0,0,0,209272.30,0,0,
收到的其他与经营活动有关的现金,4401029.77,0,0,5670867.27,4815257.75,0,0,2427423.17,1897402.15,0,
经营活动现金流入小计,203612009.97,0,0,271102839.56,176523410.99,0,0,304405962.81,219558348.47,0,
购买商品、接受劳务支付的现金,78946781.01,0,0,92992997.80,63683762.26,0,0,112275979.63,97803560.22,0,
支付给职工以及为职工支付的现金,36548550.35,0,0,49956256.81,40321629.77,0,0,41356976.54,23372357.28,0,
支付的各项税费,25769797.39,0,0,37827670.87,24577880.23,0,0,34621486.96,29319092.12,0,
支付的其他与经营活动有关的现金,15025950.92,0,0,16312712.84,11162132.17,0,0,24962149.63,8529943.82,0,
经营活动现金流出小计,156291079.67,0,0,197089638.32,139745404.43,0,0,213216592.76,159024953.44,0,
经营活动产生的现金流量净额,47320930.30,41471400.00,30625700.00,74013201.24,36778006.56,28396800.00,24837800.00,91189370.05,60533395.03,0,
收回投资所收到的现金,179500000.00,0,0,99000000.00,27000000.00,0,0,51000000.00,64000000.00,0,
取得投资收益所收到的现金,906351.51,0,0,1128564.24,804567.67,0,0,475770.40,228584.35,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,37500.00,0,0,27876449.07,3898700.00,0,0,4689060.33,579250.00,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,
投资活动现金流入小计,180443851.51,0,0,128005013.31,31703267.67,0,0,56164830.73,64807834.35,0,
购建固定资产、无形资产和其他长期资产所支付的现金,41783612.59,0,0,92661346.57,70130637.57,0,0,32813261.95,38069725.51,0,
投资所支付的现金,179500000.00,0,0,72000000.00,30000000.00,0,0,78000000.00,64000000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,221283612.59,0,0,164661346.57,100130637.57,0,0,110813261.95,102069725.51,0,
投资活动产生的现金流量净额,-40839761.08,-25442500.00,-65915100.00,-36656333.26,-68427369.90,-52119000.00,-38549900.00,-54648431.22,-37261891.16,0,
吸收投资收到的现金,719053301.89,0,0,0,0,0,0,0,15000000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,0,36430000.00,36430000.00,0,0,20000000.00,16361800.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,719053301.89,0,0,36430000.00,36430000.00,0,0,20000000.00,31361800.00,0,
偿还债务支付的现金,7645000.00,0,0,15000000.00,15000000.00,0,0,20000000.00,1361800.00,0,
分配股利、利润或偿付利息所支付的现金,13839120.00,0,0,20716544.20,12946192.71,0,0,29614296.64,6634698.18,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,5277801.89,0,0,0,0,0,0,0,16717600.00,0,
筹资活动现金流出小计,26761921.89,0,0,35716544.20,27946192.71,0,0,49614296.64,24714098.18,0,
筹资活动产生的现金流量净额,692291380.00,-16940500.00,-3575300.00,713455.80,8483807.29,-6577000.00,-797400.00,-29614296.64,6647701.82,0,
四、汇率变动对现金及现金等价物的影响,-27406.50,401400.00,403600.00,235865.57,77548.80,22700.00,-293200.00,762309.55,-810776.78,0,
五、现金及现金等价物净增加额,698745142.72,-510200.00,-38461100.00,38306189.35,-23088007.25,-30276500.00,-14802700.00,7688951.74,29108428.91,0,
加:期初现金及现金等价物余额,90295376.54,0,0,51989187.19,51989187.19,0,0,44300235.45,15191806.54,0,
六、期末现金及现金等价物余额,789040519.26,89785200.00,51834200.00,90295376.54,28901179.94,21712700.00,37186400.00,51989187.19,44300235.45,0,
净利润,0,0,0,0,0,0,0,0,0,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,0,0,0,0,0,0,0,0,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,0,0,0,0,0,0,0,0,0,
无形资产摊销,0,0,0,0,0,0,0,0,0,0,
长期待摊费用摊销,0,0,0,0,0,0,0,0,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0,0,0,0,
固定资产报废损失,0,0,0,0,0,0,0,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,
财务费用,0,0,0,0,0,0,0,0,0,0,
投资损失,0,0,0,0,0,0,0,0,0,0,
递延所得税资产减少,0,0,0,0,0,0,0,0,0,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,
存货的减少,0,0,0,0,0,0,0,0,0,0,
经营性应收项目的减少,0,0,0,0,0,0,0,0,0,0,
经营性应付项目的增加,0,0,0,0,0,0,0,0,0,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,0,0,0,0,0,0,0,0,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,0,0,0,0,0,0,0,0,0,
现金的期初余额,0,0,0,0,0,0,0,0,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,0,0,0,0,0,0,0,0,0,
