,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,193673068.71,128820029.39,56761612.71,274915503.45,207058757.46,141230978.10,0,269491631.99,207406069.39,0,248421824.06,190936480.84,0,
收到的税费返还,4564043.17,2639889.89,1403740.93,4756043.69,3976836.37,1943923.94,0,263526.08,212389.76,0,314525.80,830883.59,0,
收到的其他与经营活动有关的现金,3657717.35,2239192.96,1614961.12,13342909.64,7375343.08,5543712.07,0,7450612.06,4097904.74,0,2732644.05,9234082.53,0,
经营活动现金流入小计,201894829.23,133699112.24,59780314.76,293014456.78,218410936.91,148718614.11,0,277205770.13,211716363.89,0,251468993.91,201001446.96,0,
购买商品、接受劳务支付的现金,79353490.29,50991631.03,16261136.30,93190471.31,77357825.01,53723573.54,0,97211413.43,78671130.83,0,91073085.42,73109140.30,0,
支付给职工以及为职工支付的现金,58036491.43,40539111.75,24603080.97,75454577.66,55616202.50,38363622.58,0,67937451.89,49711317.93,0,54011352.44,45965031.68,0,
支付的各项税费,14244946.73,10155694.56,4712225.58,21145202.70,14761004.54,8854365.83,0,28417333.82,22127863.70,0,29677455.44,20260793.49,0,
支付的其他与经营活动有关的现金,9847809.74,4888442.36,3658149.01,20326434.64,17783956.51,9378835.28,0,20082246.38,19128085.22,0,17840953.24,15507236.64,0,
经营活动现金流出小计,161482738.19,106574879.70,49234591.86,210116686.31,165518988.56,110320397.23,0,213648445.52,169638397.68,0,192602846.54,154842202.11,0,
经营活动产生的现金流量净额,40412091.04,27124232.54,10545722.90,82897770.47,52891948.35,38398216.88,10276400.00,63557324.61,42077966.21,15987200.00,58866147.37,46159244.85,0,
收回投资所收到的现金,78000000.00,78000000.00,78000000.00,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,1478238.90,1478238.90,1478238.90,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,2455.00,300.00,0,384335.00,0,0,0,400016.84,0,0,118000.00,202251.34,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,936229743.73,600833225.24,353911218.39,118791226.60,0,0,0,0,0,0,750000.00,0,0,
投资活动现金流入小计,1015710437.63,680311764.14,433389457.29,119175561.60,0.00,0.00,0,400016.84,0.00,0,868000.00,202251.34,0,
购建固定资产、无形资产和其他长期资产所支付的现金,86140725.02,58031382.01,29597880.30,51121873.47,23714841.82,15398111.59,0,60897356.78,43661778.83,0,30823861.22,37813223.00,0,
投资所支付的现金,0,0,0,78000000.00,0,0,0,0,0,0,0,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,843800000.00,499000000.00,335000000.00,447000000.00,0,0,0,1500000.00,0,0,0,750000.00,0,
投资活动现金流出小计,929940725.02,557031382.01,364597880.30,576121873.47,23714841.82,15398111.59,0,62397356.78,43661778.83,0,30823861.22,38563223.00,0,
投资活动产生的现金流量净额,85769712.61,123280382.13,68791576.99,-456946311.87,-23714841.82,-15398111.59,-13258800.00,-61997339.94,-43661778.83,-6897400.00,-29955861.22,-38360971.66,0,
吸收投资收到的现金,0,0,0,493015094.34,493015094.34,0,0,0,0,0,0,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,0,3000000.00,3000000.00,3000000.00,0,0,0,0,0,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
