,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
一、营业总收入,243871977.35,140149556.67,59362530.32,308098956.38,218298630.44,135726674.19,52449520.86,317896513.45,148832485.37,283755958.98,260621309.94,185414213.23,0,
营业收入,243871977.35,140149556.67,59362530.32,308098956.38,218298630.44,135726674.19,52449520.86,317896513.45,148832485.37,283755958.98,260621309.94,185414213.23,0,
二、营业总成本,160928106.74,94084131.46,42321935.17,205434683.57,142736648.75,91237295.99,37008453.48,214709976.07,100229030.22,196472794.52,240541053.48,138890424.00,0,
营业成本,118852600.84,70067053.64,31596696.88,150634325.92,104934467.34,69056654.82,26514854.61,160724954.88,76626032.06,150551400.64,144514538.49,111060771.57,0,
营业税金及附加,2062472.79,1290590.37,745292.46,3048909.53,1943468.63,1288483.07,583741.15,3166265.24,1343808.94,2824118.04,1816877.10,1047806.76,0,
销售费用,13217026.25,6873069.61,2751296.22,16443794.00,13916997.24,8051504.33,3027514.36,13340800.16,6248885.39,12164776.34,16478061.06,5429291.92,0,
管理费用,14980322.76,8237071.03,3951024.26,20330315.07,13046910.32,8115385.56,4576257.90,22081331.43,9593633.35,18213962.03,65876101.40,13176877.20,0,
财务费用,-1050344.35,-166397.76,-136420.28,224436.02,213259.93,130939.10,32348.56,-440470.03,-105676.06,131100.99,3385322.75,1336311.82,0,
研发费用,12866028.45,7782744.57,3414045.63,14752903.03,8681545.29,4594329.11,2273736.90,15837094.39,6027715.14,12587436.48,9388870.83,6042317.23,0,
资产减值损失,0,0,0,0,0,0,0,0,494631.40,0,-918718.15,797047.50,0,
公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资收益,631771.29,439943.59,62197.81,1293654.95,521930.40,381699.72,0,7167.74,111780.82,-879686.65,42022.40,0,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,89505458.22,49274050.17,20359440.53,110715630.78,81176018.76,48942941.96,16046377.94,107064047.68,51176562.89,87836560.80,20122278.86,46523789.23,0,
加:营业外收入,31947.89,14884.51,0.82,5542.32,6349.73,4466.09,4466.09,3754.58,1852.07,19343.83,4944719.09,743548.76,0,
减：营业外支出,3183668.67,3254862.83,2256936.05,137244.16,1971.11,1814.39,29774.59,163080.74,13483.80,352853.19,295067.03,1859.87,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,86353737.44,46034071.85,18102505.30,110583928.94,81180397.38,48945593.66,16021069.44,106904721.52,51164931.16,87503051.44,24771930.92,47265478.12,0,
减：所得税费用,13819456.13,7450799.77,3034241.76,17299800.00,13954161.81,8616541.87,3049909.64,14985407.74,8888367.06,16327801.37,13276845.61,12247457.77,0,
五、净利润,72534281.31,38583272.08,15068263.54,93284128.94,67226235.57,40329051.79,12971159.80,91919313.78,42276564.10,71175250.07,11495085.31,35018020.35,0,
归属于母公司所有者的净利润,72534281.31,38583272.08,15068263.54,93284128.94,67226235.57,40329051.79,12971159.80,91919313.78,42276564.10,71347698.07,11535331.69,35018020.35,0,
少数股东损益,0,0,0,0,0,0,0,0,0,-172448.00,-40246.38,0,0,
基本每股收益(元/股),1.090000,0.620000,0.240000,1.510000,1.090000,0.650000,0.210000,1.490000,0.680000,1.180000,0.260000,1.070000,0,
稀释每股收益(元/股),1.090000,0.620000,0.240000,1.510000,1.090000,0.650000,0.210000,1.490000,0.680000,1.180000,0.260000,1.070000,0,
七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,
八、综合收益总额,72534281.31,38583272.08,15068263.54,93284128.94,67226235.57,40329051.79,12971159.80,91919313.78,42276564.10,71175250.07,11495085.31,35018020.35,0,
归属于母公司所有者的综合收益总额,72534281.31,38583272.08,15068263.54,93284128.94,67226235.57,40329051.79,12971159.80,91919313.78,42276564.10,71347698.07,11535331.69,35018020.35,0,
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,-172448.00,-40246.38,0,0,
