,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,301831959.70,148588576.40,523040719.74,303566442.75,204757889.19,510768698.70,394462590.81,364456442.43,0,
收到的税费返还,11978850.26,7583642.48,25681271.75,20491702.80,16473944.19,20371696.27,19348423.77,22260104.64,0,
收到的其他与经营活动有关的现金,30508387.76,19015028.31,26123285.77,19033624.99,12857180.95,30738135.30,46918489.60,36624248.81,0,
经营活动现金流入小计,344319197.72,175187247.19,574845277.26,343091770.54,234089014.33,561878530.27,460729504.18,423340795.88,0,
购买商品、接受劳务支付的现金,134780326.05,94931552.40,199513388.26,164175049.31,112138903.95,233822639.56,206076357.27,217855105.80,0,
支付给职工以及为职工支付的现金,134898442.01,88466610.68,165926803.51,121676855.35,78219851.92,125676537.22,112882888.12,86822222.12,0,
支付的各项税费,53023417.53,35607933.92,56356469.97,46864601.11,33882039.24,45523947.55,47660449.47,60182736.90,0,
支付的其他与经营活动有关的现金,65190781.44,37959049.64,76894382.17,52336478.80,32861525.23,72281209.18,82190378.54,76984998.27,0,
经营活动现金流出小计,387892967.03,256965146.64,498691043.91,385052984.57,257102320.34,477304333.51,448810073.40,441845063.09,0,
经营活动产生的现金流量净额,-43573769.31,-81777899.45,76154233.35,-41961214.03,-23013306.01,84574196.76,11919430.78,-18504267.21,0,
收回投资所收到的现金,0,0,0,0,0,0,100000000.00,0,0,
取得投资收益所收到的现金,0,0,0,0,0,0,1987397.26,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,59322.79,45450.00,3340.00,3340.00,3260.00,0,50268554.13,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,100000000.00,100000000.00,100000000.00,0,30661095.89,20000000.00,0,
投资活动现金流入小计,59322.79,45450.00,100003340.00,100003340.00,100003260.00,0.00,182917047.28,20000000.00,0,
购建固定资产、无形资产和其他长期资产所支付的现金,4897115.45,4261903.00,5996665.57,5102766.17,3757814.80,12007923.83,6895009.03,1719669.09,0,
投资所支付的现金,0,0,0,0,0,0,100000000.00,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,100000000.00,100000000.00,100000000.00,1937938.78,30000000.00,20000000.00,0,
投资活动现金流出小计,4897115.45,4261903.00,105996665.57,105102766.17,103757814.80,13945862.61,136895009.03,21719669.09,0,
投资活动产生的现金流量净额,-4837792.66,-4216453.00,-5993325.57,-5099426.17,-3754554.80,-13945862.61,46022038.25,-1719669.09,0,
吸收投资收到的现金,0,0,0,0,0,0,0,270720000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,0,0,0,0,0,0,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270720000.00,0,
偿还债务支付的现金,0,0,2400000.00,2400000.00,2400000.00,2400000.00,2400000.00,2400000.00,0,
分配股利、利润或偿付利息所支付的现金,168437.50,112087.50,49177222.50,49117785.00,49057735.00,363212.50,498746.50,664641.00,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,0,0,3.00,1.00,1.00,0,0,0,0,
筹资活动现金流出小计,168437.50,112087.50,51577225.50,51517786.00,51457736.00,2763212.50,2898746.50,3064641.00,0,
筹资活动产生的现金流量净额,-168437.50,-112087.50,-51577225.50,-51517786.00,-51457736.00,-2763212.50,-2898746.50,267655359.00,0,
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,
五、现金及现金等价物净增加额,-48579999.47,-86106439.95,18583682.28,-98578426.20,-78225596.81,67865121.65,55042722.53,247431422.70,0,
加:期初现金及现金等价物余额,595346943.81,595346943.81,576763261.53,576763261.53,576763261.53,508898139.88,453855417.35,206423994.65,0,
六、期末现金及现金等价物余额,546766944.34,509240503.86,595346943.81,478184835.33,498537664.72,576763261.53,508898139.88,453855417.35,0,
净利润,32781855.11,21289092.55,93713168.99,30890826.82,17146400.00,89163800.00,55179500.00,41872100.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,
资产减值准备,-6179085.05,-5537911.64,21893213.06,6852088.56,799300.00,14025800.00,10840500.00,7500800.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,1287581.07,789220.97,1656601.48,1160307.42,757100.00,1415400.00,2821900.00,2172100.00,0,
无形资产摊销,208808.55,130171.77,121259.87,68397.43,31000.00,38200.00,26000.00,22000.00,0,
长期待摊费用摊销,2150791.72,1406379.58,2321739.61,1406379.58,1014700.00,1344200.00,340600.00,583900.00,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,5244.28,5244.28,0,0,0,-23788200.00,0,0,0,
固定资产报废损失,30375.42,26673.87,36079.07,33510.95,29100.00,261100.00,436300.00,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,
财务费用,168437.50,112087.50,267662.50,211925.00,155600.00,363200.00,170500.00,361000.00,0,
投资损失,58622.85,42353.91,-313315.53,63033.45,788900.00,-5763800.00,-2544900.00,1254500.00,0,
递延所得税资产减少,2064943.53,795232.72,-2829247.00,-1124714.53,-1131000.00,-1269600.00,-448800.00,1260600.00,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,0,
存货的减少,4218722.35,11672688.37,57810893.64,-28660794.16,-24769800.00,-49312000.00,53770300.00,-84492500.00,0,
经营性应收项目的减少,-20024775.81,-52313129.24,-80743809.65,-43706880.63,-32917100.00,10499800.00,-55762900.00,-41668800.00,0,
