,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,628824045.93,384719658.17,164363250.59,837267043.75,536130113.03,331178473.27,165978419.48,639524861.38,384622592.12,745523437.57,449179040.01,0,
收到的税费返还,1534588.36,1083550.08,0,2359677.90,2140672.15,1554984.38,237773.56,3785716.38,2163014.79,2916374.74,5111994.02,0,
收到的其他与经营活动有关的现金,43841523.30,26573456.27,12504804.43,122815973.33,76707116.27,67399966.50,2086446.22,61630062.01,38046937.92,78445273.43,44872220.77,0,
经营活动现金流入小计,674200157.59,412376664.52,176868055.02,962442694.98,614977901.45,400133424.15,168302639.26,704940639.77,424832544.83,826885085.74,499163254.80,0,
购买商品、接受劳务支付的现金,617780281.14,396822083.92,213279028.09,623219534.92,457465562.67,366291482.84,153355013.60,435034720.66,355457653.25,526009169.97,349387751.83,0,
支付给职工以及为职工支付的现金,60249386.32,39000402.44,20737135.77,81666867.96,62894333.29,42656484.32,22167979.53,73844201.30,56192069.87,80185009.96,88240974.09,0,
支付的各项税费,13355507.30,11796265.20,5782807.17,20549102.12,15619351.28,9758918.26,4383969.18,26885935.86,19835712.82,19788022.48,22328183.90,0,
支付的其他与经营活动有关的现金,85234631.58,67312902.83,24634355.72,135807005.27,97306608.24,75114464.42,33336870.26,99404737.45,53023564.60,78921782.82,115235182.42,0,
经营活动现金流出小计,776619806.34,514931654.39,264433326.75,861242510.27,633285855.48,493821349.84,213243832.57,635169595.27,484509000.54,704903985.23,575192092.24,0,
经营活动产生的现金流量净额,-102419648.75,-102554989.87,-87565271.73,101200184.71,-18307954.03,-93687925.69,-44941193.31,69771044.50,-59676455.71,121981100.51,-76028837.44,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,384940.91,384940.91,0,309480.29,233849.69,149631.64,75149.75,512070.83,435689.49,645281.33,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,418405.00,209400.00,10700.00,449680.00,449680.00,449680.00,449180.00,12506.00,7406.00,12087.00,895052.57,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,8379120.16,0,0,
收到的其他与投资活动有关的现金,115000000.00,115000000.00,0,40000000.00,30000000.00,20000000.00,0,91500000.00,80500000.00,70000000.00,197203.00,0,
投资活动现金流入小计,115803345.91,115594340.91,10700.00,40759160.29,30683529.69,20599311.64,524329.75,92024576.83,80943095.49,79036488.49,1092255.57,0,
购建固定资产、无形资产和其他长期资产所支付的现金,14141841.67,10152960.30,8242614.12,51771927.93,43876752.53,28714667.03,18597184.47,146550122.35,119524755.42,106491123.51,21857552.40,0,
投资所支付的现金,0,0,0,5700000.00,5700000.00,5700000.00,5700000.00,0,0,0,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,115000000.00,115000000.00,95000000.00,40000000.00,40000000.00,20000000.00,0,91500000.00,80500000.00,50000000.00,20000000.00,0,
投资活动现金流出小计,129141841.67,125152960.30,103242614.12,97471927.93,89576752.53,54414667.03,24297184.47,238050122.35,200024755.42,156491123.51,41857552.40,0,
投资活动产生的现金流量净额,-13338495.76,-9558619.39,-103231914.12,-56712767.64,-58893222.84,-33815355.39,-23772854.72,-146025545.52,-119081659.93,-77454635.02,-40765296.83,0,
