,20200930,20200630,20191231,20190930,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,670873806.89,426656833.22,636896354.44,452770404.49,700399663.51,558628107.61,468404517.08,0,
收到的税费返还,382789.72,223608.02,2792893.53,2792893.53,1733424.55,55835.09,2088882.17,0,
收到的其他与经营活动有关的现金,9937167.09,9277697.36,33398181.05,29407976.21,18226015.79,3708412.89,4684694.28,0,
经营活动现金流入小计,681193763.70,436158138.60,673087429.02,484971274.23,720359103.85,562392355.59,475178093.53,0,
购买商品、接受劳务支付的现金,359687440.99,194985128.94,350553426.24,265319545.78,433044356.12,421921282.34,372144042.47,0,
支付给职工以及为职工支付的现金,52998811.60,34738321.05,60084727.43,44711278.04,57214316.05,46974815.09,35721536.51,0,
支付的各项税费,69408136.10,44424583.74,85996986.91,60269951.46,52592800.68,54788531.12,29538312.93,0,
支付的其他与经营活动有关的现金,22616784.17,11500407.88,31118536.01,21882894.38,24164148.35,21540846.02,19868508.99,0,
经营活动现金流出小计,504711172.86,285648441.61,527753676.59,392183669.66,567015621.20,545225474.57,457272400.90,0,
经营活动产生的现金流量净额,176482590.84,150509696.99,145333752.43,92787604.57,153343482.65,17166881.02,17905692.63,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,238471.02,238471.02,821212.00,668500.00,81890.00,93143.38,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,583432.34,13621124.94,120714765.41,0,
投资活动现金流入小计,238471.02,238471.02,821212.00,668500.00,665322.34,13714268.32,120714765.41,0,
购建固定资产、无形资产和其他长期资产所支付的现金,170922187.09,42928199.03,97483619.33,56268558.60,44529309.47,34589276.27,14152543.55,0,
投资所支付的现金,0,0,0,0,0,0,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,684000.00,400000.00,450000.00,0,908344.51,4964049.89,114822984.90,0,
投资活动现金流出小计,171606187.09,43328199.03,97933619.33,56268558.60,45437653.98,39553326.16,128975528.45,0,
投资活动产生的现金流量净额,-171367716.07,-43089728.01,-97112407.33,-55600058.60,-44772331.64,-25839057.84,-8260763.04,0,
吸收投资收到的现金,0,0,0,0,0,0,40000000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,
取得借款收到的现金,102975729.54,47273006.74,196606190.31,159432191.14,369679757.13,293552822.38,257132927.58,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,12592350.31,0,
筹资活动现金流入小计,102975729.54,47273006.74,196606190.31,159432191.14,369679757.13,293552822.38,309725277.89,0,
偿还债务支付的现金,105426025.87,91720405.07,227308514.01,180857378.25,417228613.50,322082478.99,266669794.01,0,
分配股利、利润或偿付利息所支付的现金,1420473.52,1144669.28,3529501.72,2534321.56,43836207.07,5621672.85,10159280.54,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,989089.80,672000.00,3218000.00,3033114.04,0,1355810.51,0,0,
筹资活动现金流出小计,107835589.19,93537074.35,234056015.73,186424813.85,461064820.57,329059962.35,276829074.55,0,
筹资活动产生的现金流量净额,-4859859.65,-46264067.61,-37449825.42,-26992622.71,-91385063.44,-35507139.97,32896203.34,0,
四、汇率变动对现金及现金等价物的影响,352622.44,-220207.11,-547758.36,-157841.66,-482687.45,1668028.55,286083.51,0,
五、现金及现金等价物净增加额,607637.56,60935694.26,10223761.32,10037081.60,16703400.12,-42511288.24,42827216.44,0,
加:期初现金及现金等价物余额,31997058.36,31997058.36,21773297.04,21773297.04,5069896.92,47581185.16,4753968.72,0,
六、期末现金及现金等价物余额,32604695.92,92932752.62,31997058.36,31810378.64,21773297.04,5069896.92,47581185.16,0,
净利润,0,96801639.61,179316900.00,0,108109400.00,95442400.00,55355400.00,0,
少数股东权益,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,
资产减值准备,0,10382024.88,5697400.00,0,2315600.00,2375100.00,7186300.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,12116903.87,20069300.00,0,15698400.00,11047700.00,8678700.00,0,
无形资产摊销,0,1614337.08,3246400.00,0,3172700.00,1997700.00,1385700.00,0,
长期待摊费用摊销,0,87801.94,73500.00,0,83500.00,51000.00,51100.00,0,
待摊费用的减少,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,248898.12,410100.00,0,913400.00,326200.00,0,0,
固定资产报废损失,0,0,692700.00,0,37600.00,0,0,0,
公允价值变动损失,0,0,0,0,-768800.00,768800.00,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,
财务费用,0,1122861.06,5480500.00,0,8623100.00,887500.00,12996500.00,0,
投资损失,0,-23848.86,0,0,908300.00,2265400.00,0,0,
递延所得税资产减少,0,-2896081.09,-7646000.00,0,-2093100.00,-1003800.00,-297300.00,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,
存货的减少,0,-60136550.13,-11415900.00,0,12806500.00,-69744500.00,-37749500.00,0,
经营性应收项目的减少,0,40211701.59,-151378300.00,0,37909600.00,-79495900.00,-58236500.00,0,
经营性应付项目的增加,0,50980008.92,100786900.00,0,-34372900.00,52249200.00,28535400.00,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,150509696.99,145333800.00,0,153343500.00,17166900.00,17905700.00,0,
债务转为资本,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,
现金的期末余额,0,92932752.62,0,0,0,0,0,0,
现金的期初余额,0,31997058.36,0,0,0,0,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,60935694.26,0,0,0,0,0,0,
