,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,457012100.43,293228261.71,110838496.70,985822366.13,660291242.36,437093514.80,183435627.62,791726209.10,496834976.70,217030168.91,0,
收到的税费返还,469051.07,389782.22,0,286985.01,285970.25,282117.51,0,2271.11,0,0,0,
收到的其他与经营活动有关的现金,50782446.05,37516986.89,14841124.02,42265772.81,14560166.72,8601995.87,4611787.61,14465802.60,18608747.16,28169531.63,0,
经营活动现金流入小计,508263597.55,331135030.82,125679620.72,1028375123.95,675137379.33,445977628.18,188047415.23,806194282.81,515443723.86,245199700.54,0,
购买商品、接受劳务支付的现金,346573123.56,237557938.74,144381981.60,500812238.23,425573768.29,236241379.31,171702396.93,389376167.71,214907375.52,132061056.32,0,
支付给职工以及为职工支付的现金,112843246.89,69109903.72,39469440.50,173138491.92,130115731.18,82621944.42,45559217.79,133304409.54,87933827.20,51808080.57,0,
支付的各项税费,55785015.06,33713062.73,12366229.66,112244871.44,90513341.14,58593777.42,31531918.10,71066942.02,44674862.06,16827634.36,0,
支付的其他与经营活动有关的现金,80924727.72,36923980.31,19924080.44,97630720.94,111408721.85,59501363.07,33363105.70,117611441.16,155597874.09,40847211.80,0,
经营活动现金流出小计,596126113.23,377304885.50,216141732.20,883826322.53,757611562.46,436958464.22,282156638.52,711358960.43,503113938.87,241543983.05,0,
经营活动产生的现金流量净额,-87862515.68,-46169854.68,-90462111.48,144548801.42,-82474183.13,9019163.96,-94109223.29,94835322.38,12329784.99,3655717.49,0,
收回投资所收到的现金,807142996.00,459888558.00,2000000.00,13152300.00,6000000.00,6000000.00,5000000.00,7700000.00,0,0,0,
取得投资收益所收到的现金,2436314.93,1816151.18,488998.31,40585.89,16465.75,16465.75,13684.93,13958.91,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,451362.48,316433.00,315820.00,104764.96,39764.96,1000.00,0,400.00,0,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流入小计,810030673.41,462021142.18,2804818.31,13297650.85,6056230.71,6017465.75,5013684.93,7714358.91,0.00,0.00,0,
购建固定资产、无形资产和其他长期资产所支付的现金,16691128.46,9180089.85,7011978.65,42052956.44,34851801.91,20895300.91,18808314.59,24815747.46,23473927.16,3627999.23,0,
投资所支付的现金,872542996.00,459888558.00,129409244.00,13152300.00,7000000.00,6000000.00,5000000.00,7000000.00,440000.00,300000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,889234124.46,469068647.85,136421222.65,55205256.44,41851801.91,26895300.91,23808314.59,31815747.46,23913927.16,3927999.23,0,
投资活动产生的现金流量净额,-79203451.05,-7047505.67,-133616404.34,-41907605.59,-35795571.20,-20877835.16,-18794629.66,-24101388.55,-23913927.16,-3927999.23,0,
吸收投资收到的现金,1090830000.00,0,0,0,0,0,0,41400000.00,50235000.00,15000000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,25513288.95,25513288.95,0,690000.00,690000.00,690000.00,0,5208996.00,12000000.00,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,1116343288.95,25513288.95,0.00,690000.00,690000.00,690000.00,0.00,46608996.00,62235000.00,15000000.00,0,
偿还债务支付的现金,0,0,0,5690000.00,690000.00,690000.00,0,10208996.00,2000000.00,0,0,
分配股利、利润或偿付利息所支付的现金,362500.01,140166.67,0,1380.00,1380.00,1380.00,0,380201.07,287595.73,0,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,102227344.39,0,0,6581600.00,3962264.16,2781600.00,0,753140.00,175000.00,273000.00,0,
筹资活动现金流出小计,102589844.40,140166.67,0.00,12272980.00,4653644.16,3472980.00,0.00,11342337.07,2462595.73,273000.00,0,
筹资活动产生的现金流量净额,1013753444.55,25373122.28,0.00,-11582980.00,-3963644.16,-2782980.00,0.00,35266658.93,59772404.27,14727000.00,0,
四、汇率变动对现金及现金等价物的影响,-261566.43,115672.25,127051.61,8524.87,90067.60,25293.66,-19863.24,225850.21,-304891.88,116537.22,0,
五、现金及现金等价物净增加额,846425911.39,-27728565.82,-223951464.21,91066740.70,-122143330.89,-14616357.54,-112923716.19,106226442.97,47883370.22,14571255.48,0,
加:期初现金及现金等价物余额,262108499.68,262108499.68,262108499.68,171041758.98,171041758.98,171041758.98,171041758.98,64815316.01,16931945.79,2360690.31,0,
六、期末现金及现金等价物余额,1108534411.07,234379933.86,38157035.47,262108499.68,48898428.09,156425401.44,58118042.79,171041758.98,64815316.01,16931945.79,0,
净利润,0,46037554.43,23430670.93,140042400.00,0,67472500.00,30562271.22,105244500.00,55053800.00,23611100.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,
