,20200930,20200630,20200331,20191231,20181231,20180630,20171231,20161231,20151231,19700101,
货币资金,80499339.02,63691538.84,515579326.26,54070457.54,82698400.00,98434500.00,125533800.00,51186900.00,37781500.00,0,
交易性金融资产,0,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,451381642.00,412717047.00,363382400.00,384458915.00,262141000.00,197620800.00,161100800.00,136636100.00,93605200.00,0,
应收票据,45704712.00,49528200.00,46567700.00,64223140.00,0,0,0,0,0,0,
应收账款,405676930.00,363188847.00,316814700.00,320235775.00,0,0,0,0,0,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,
预付款项,429820.73,186476.24,771288.80,82736.51,429800.00,516300.00,59800.00,21700.00,125800.00,0,
其他应收款(合计),35731540.50,30139619.90,29909046.69,27362485.01,21585400.00,0,8088900.00,0,0,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,30139619.90,0,27362485.01,0,1535800.00,8088900.00,5803400.00,9512900.00,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,25977781.46,36658482.67,55126780.89,40672700.75,67714000.00,82730300.00,71612200.00,91335700.00,80750200.00,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,378000000.00,430000000.00,0,2937000.00,2283000.00,10000.00,10000.00,10000.00,0,0,
流动资产合计,972020123.71,973393164.65,964768842.64,509584294.81,436851600.00,380847700.00,366405500.00,284993800.00,221775600.00,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),19037922.77,17922751.45,2176351.30,0,0,0,0,0,0,0,
在建工程,0,17922751.45,0,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),2985234.26,3429852.06,3799026.17,4217668.79,3836400.00,0,4321000.00,0,0,0,
固定资产净额,0,3429852.06,0,4217668.79,0,3833100.00,4321000.00,5879700.00,7197500.00,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,49957489.58,50305728.69,50658607.70,51011486.81,254800.00,115700.00,126400.00,91800.00,61900.00,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,0,
长期待摊费用,783789.50,919118.54,1054447.58,1189776.62,1731100.00,2001800.00,2272400.00,2813700.00,3355000.00,0,
递延所得税资产,7090678.20,5858069.70,4476626.64,4476626.64,2409200.00,1916300.00,1707100.00,1213000.00,963000.00,0,
其他非流动资产,0,0,0,535105.80,15416800.00,0,0,0,97000.00,0,
非流动资产合计,79855114.31,78435520.44,62165059.39,61430664.66,23648300.00,7866900.00,8427000.00,9998200.00,11674400.00,0,
资产总计,1051875238.02,1051828685.09,1026933902.03,571014959.47,460499900.00,388714500.00,374832400.00,294992100.00,233449900.00,0,
短期借款,0,0,0,14520000.00,0,0,54080300.00,43760000.00,58000000.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,143040980.61,138513379.56,140586350.36,148870048.53,150557800.00,129270100.00,84300500.00,82864800.00,73535800.00,0,
应付票据,69791774.54,66262792.09,76705642.23,85931209.41,0,0,0,0,0,0,
应付账款,73249206.07,72250587.47,63880708.13,62938839.12,0,0,0,0,0,0,
预收款项,371400.00,371400.00,2642400.00,1980000.00,0,6000000.00,557500.00,4217000.00,0,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,5507379.82,5864797.85,4887221.63,6817772.14,6289400.00,4243500.00,5131200.00,3915100.00,3118200.00,0,
应交税费,2967900.70,7641996.83,1597983.18,10678633.42,11248300.00,6349900.00,14529200.00,11931100.00,5083200.00,0,
其他应付款(合计),1053153.76,752186.96,12325511.45,804223.11,823000.00,0,2673600.00,0,0,0,
应付利息,0,0,0,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,752186.96,0,804223.11,0,1205200.00,2673600.00,741300.00,2130500.00,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,0,
其他流动负债,0,0,0,0,0,0,0,0,0,0,
流动负债合计,152940814.89,153143761.20,162039466.62,183670677.20,168918500.00,147068800.00,161272200.00,147429300.00,141867700.00,0,
长期借款,0,0,0,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,
长期应付款(合计),11300000.00,11300000.00,11300000.00,11300000.00,11300000.00,0,11300000.00,0,0,0,
长期应付款,0,11300000.00,0,11300000.00,0,11300000.00,11300000.00,11300000.00,11300000.00,0,
专项应付款,0,0,0,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,0,0,0,0,0,
长期递延收益,2000000.00,2000000.00,0,0,313600.00,0,407400.00,0,0,0,
其他非流动负债,5159873.00,15282000.00,0,0,0,0,0,0,0,0,
非流动负债合计,18459873.00,28582000.00,11300000.00,11300000.00,11613600.00,11300000.00,11707400.00,11300000.00,11300000.00,0,
负债合计,171400687.89,181725761.20,173339466.62,194970677.20,180532100.00,158368800.00,172979600.00,158729300.00,153167700.00,0,
实收资本(或股本),71500000.00,71500000.00,71500000.00,53600000.00,53600000.00,53600000.00,53600000.00,10000000.00,10000000.00,0,
资本公积,615213683.92,615213683.92,615213683.92,153113683.92,130505700.00,130505700.00,130505700.00,0,0,0,
减：库存股,0,0,0,0,0,0,0,0,0,0,
其他综合收益,0,0,0,0,0,0,0,0,0,0,
专项储备,0,0,0,0,0,0,0,0,0,0,
盈余公积,22796903.13,22796903.13,22796903.13,22796903.13,15450100.00,5494600.00,5494600.00,12626300.00,7028200.00,0,
一般风险准备,0,0,0,0,0,0,0,0,0,0,
未分配利润,170963963.08,160592336.84,144083848.36,146533695.22,80412100.00,40745500.00,12252600.00,113636500.00,63254000.00,0,
归属于母公司股东权益合计,880474550.13,870102923.89,853594435.41,376044282.27,279967800.00,230345800.00,201852800.00,136262800.00,80282300.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计,880474550.13,870102923.89,853594435.41,376044282.27,279967800.00,230345800.00,201852800.00,136262800.00,80282300.00,0,
负债和所有者权益(或股东权益)总计,1051875238.02,1051828685.09,1026933902.03,571014959.47,460499900.00,388714500.00,374832400.00,294992100.00,233449900.00,0,
