,20200930,20200630,20200331,20191231,20181231,20171231,20161231,19700101,
货币资金,521000779.23,184953448.67,187197439.24,163082300.00,137587400.00,119974100.00,133967400.00,0,
交易性金融资产,150067068.49,0,0,0,0,452900.00,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,
应收票据及应收账款,159467691.06,130448116.70,136932293.18,124505300.00,146409100.00,131211600.00,137502600.00,0,
应收票据,18740.00,50000.00,0,297300.00,1485500.00,933000.00,40542800.00,0,
应收账款,159448951.06,130398116.70,136932293.18,124208000.00,144923600.00,130278600.00,96959900.00,0,
应收款项融资,1879905.00,0,250000.00,218700.00,0,0,0,0,
预付款项,2354082.50,1711615.87,1295333.46,585200.00,530800.00,397800.00,586900.00,0,
其他应收款(合计),975538.56,941475.57,1402392.80,1160800.00,2701000.00,1957500.00,17169300.00,0,
应收利息,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,
其他应收款,0,941475.57,1402392.80,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,
存货,43254801.56,41360871.78,38429346.75,49178700.00,36395700.00,30739800.00,32257400.00,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,
其他流动资产,2440240.83,3929044.63,3992713.21,4191500.00,3701600.00,4625000.00,4904000.00,0,
流动资产合计,881440107.23,363344573.22,369499518.64,342922500.00,327325600.00,289358500.00,326387600.00,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,
长期股权投资,13974449.18,14338273.94,14538303.28,14712400.00,12818600.00,11358200.00,9844800.00,0,
投资性房地产,0,0,0,0,0,0,0,0,
在建工程(合计),45430955.17,67015658.86,70492099.88,63801600.00,81394800.00,41940800.00,51039400.00,0,
在建工程,0,65313132.44,64882517.85,0,0,0,0,0,
工程物资,0,1702526.42,5609582.03,0,0,0,0,0,
固定资产及清理(合计),191321244.42,174697394.88,176251639.49,179289900.00,110472300.00,122558900.00,112150000.00,0,
固定资产净额,0,174697394.88,176251639.49,0,0,0,0,0,
固定资产清理,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,
无形资产,76924562.95,77407754.44,77890945.93,78374100.00,68674900.00,62863400.00,14536700.00,0,
开发支出,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,
长期待摊费用,0,0,0,0,0,0,0,0,
递延所得税资产,3411487.50,3827924.83,3728924.99,3432600.00,3482500.00,3578100.00,3769400.00,0,
其他非流动资产,1390589.00,1011349.00,1633807.15,2186900.00,6421500.00,1295500.00,1415100.00,0,
非流动资产合计,332453288.22,338298355.95,344535720.72,341797500.00,283264600.00,243595000.00,192755400.00,0,
资产总计,1213893395.45,701642929.17,714035239.36,684720100.00,610590200.00,532953500.00,519143000.00,0,
短期借款,0,42079500.00,52753180.00,52557200.00,51863200.00,70000000.00,140000000.00,0,
交易性金融负债,0,0,0,0,878900.00,99600.00,0,0,
应付票据及应付账款,107635529.56,85813386.33,89340066.97,82982000.00,86006800.00,67324700.00,55343600.00,0,
应付票据,0,0,0,0,0,0,0,0,
应付账款,107635529.56,85813386.33,89340066.97,82982000.00,86006800.00,67324700.00,0,0,
预收款项,0,0,0,72400.00,41500.00,74800.00,163400.00,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,
应付职工薪酬,7396139.21,6446399.71,5345187.76,9088400.00,7081400.00,5772200.00,3535400.00,0,
应交税费,5319685.51,7494193.65,5709108.45,7793500.00,10420300.00,11291900.00,13900900.00,0,
其他应付款(合计),1086156.46,347401.90,779134.16,917300.00,3707600.00,412700.00,329600.00,0,
应付利息,0,50097.60,67906.30,64100.00,68500.00,93200.00,186100.00,0,
应付股利,0,0,0,0,0,0,0,0,
其他应付款,0,297304.30,711227.86,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,0,
其他流动负债,0,0,0,0,0,0,0,0,
流动负债合计,121719633.03,142238386.99,154165554.74,153410700.00,159999600.00,154975800.00,213272900.00,0,
长期借款,0,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,67900.00,0,0,
长期递延收益,7236248.18,7601290.49,7966332.80,8331400.00,9791500.00,11251700.00,12711900.00,0,
其他非流动负债,0,0,0,0,0,0,0,0,
非流动负债合计,7236248.18,7601290.49,7966332.80,8331400.00,9791500.00,11319600.00,12711900.00,0,
负债合计,128955881.21,149839677.48,162131887.54,161742100.00,169791200.00,166295500.00,225984800.00,0,
实收资本(或股本),101815500.00,76361600.00,76361600.00,76361600.00,76361600.00,76361600.00,26881800.00,0,
资本公积,713093752.27,235233293.36,235233293.36,235233300.00,235233300.00,235233300.00,81109300.00,0,
减：库存股,0,0,0,0,0,0,0,0,
其他综合收益,0,0,0,0,0,0,0,0,
专项储备,29597310.99,29442012.90,28200860.86,27375500.00,23937700.00,19266900.00,15713900.00,0,
盈余公积,24700336.49,24700336.49,24700336.49,24700300.00,14063600.00,4911700.00,21955300.00,0,
一般风险准备,0,0,0,0,0,0,0,0,
未分配利润,215730614.49,186066008.94,187407261.11,159307300.00,91202900.00,30884600.00,147497800.00,0,
归属于母公司股东权益合计,1084937514.24,551803251.69,551903351.82,522978000.00,440799000.00,366658000.00,293158200.00,0,
少数股东权益,0,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计,1084937514.24,551803251.69,551903351.82,522978000.00,440799000.00,366658000.00,293158200.00,0,
负债和所有者权益(或股东权益)总计,1213893395.45,701642929.17,714035239.36,684720100.00,610590200.00,532953500.00,519143000.00,0,
