,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,19700101,
销售商品、提供劳务收到的现金,491432987.00,0,0,153710369.10,117656890.70,0,0,157755522.54,50734505.01,0,
收到的税费返还,2059842.77,0,0,375539.10,728812.73,0,0,158473.67,300857.70,0,
收到的其他与经营活动有关的现金,10363936.47,0,0,5525985.63,4426761.43,0,0,3864456.27,4998016.98,0,
经营活动现金流入小计,503856766.24,0,0,159611893.83,122812464.86,0,0,161778452.48,56033379.69,0,
购买商品、接受劳务支付的现金,185570684.61,0,0,226859562.31,161047303.50,0,0,142191183.10,42900774.08,0,
支付给职工以及为职工支付的现金,104675257.46,0,0,93470108.21,56709909.90,0,0,55566257.63,33485892.82,0,
支付的各项税费,51664842.95,0,0,47802599.06,50048699.01,0,0,194961.55,1736877.95,0,
支付的其他与经营活动有关的现金,56515375.53,0,0,37185457.25,42166905.17,0,0,23430780.23,12614718.10,0,
经营活动现金流出小计,398426160.55,0,0,405317726.83,309972817.58,0,0,221383182.51,90738262.95,0,
经营活动产生的现金流量净额,105430605.69,150887000.00,111419000.00,-245705833.00,-187160352.72,-79605900.00,4966500.00,-59604730.03,-34704883.26,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,1950.00,1800.00,0,0,0,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,
投资活动现金流入小计,0.00,0,0,1950.00,1800.00,0,0,0.00,0.00,0,
购建固定资产、无形资产和其他长期资产所支付的现金,17637131.17,0,0,14814142.08,10815110.86,0,0,5370744.70,3175922.80,0,
投资所支付的现金,0,0,0,1650000.00,0,0,0,0,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,17637131.17,0,0,16464142.08,10815110.86,0,0,5370744.70,3175922.80,0,
投资活动产生的现金流量净额,-17637131.17,-12922600.00,-3763700.00,-16462192.08,-10813310.86,-1892800.00,-755600.00,-5370744.70,-3175922.80,0,
吸收投资收到的现金,0,0,0,177000000.00,177000000.00,0,0,0,1500000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,1500000.00,0,
取得借款收到的现金,97400000.00,0,0,160166697.00,110000000.00,0,0,70000000.00,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,25000000.00,0,0,
筹资活动现金流入小计,97400000.00,0,0,337166697.00,287000000.00,0,0,95000000.00,1500000.00,0,
偿还债务支付的现金,156356695.18,0,0,84099001.82,82189000.00,0,0,7211000.00,5450000.00,0,
分配股利、利润或偿付利息所支付的现金,6434282.51,0,0,7857162.60,5434559.86,0,0,1354318.35,101205.47,0,
