,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101,
一、营业总收入,19926440217.40,12545938891.04,5503238236.81,23321695860.30,16792776100.00,10763638629.59,25054037825.05,19101785800.00,26158576984.19,22593888266.49,0,
营业收入,19926440217.40,12545938891.04,5503238236.81,23321695860.30,16792776100.00,10763638629.59,25054037825.05,19101785800.00,26158576984.19,22593888266.49,0,
二、营业总成本,18737379545.51,11841143558.23,5321182711.44,22359165660.25,16370236200.00,10496128334.44,24274017394.65,0,25154338603.43,21647264832.21,0,
营业成本,16639072991.25,10593764798.08,4485908436.43,19266915960.65,13981284700.00,9116353684.46,21222144414.39,0,21676496451.46,18286741913.42,0,
营业税金及附加,65685047.74,42062949.86,15876717.29,131641572.07,91759700.00,61900003.84,139704238.77,0,203009436.61,104946988.45,0,
销售费用,616679330.78,374348453.08,401223642.50,1381708838.96,953613600.00,577467934.38,1143945611.07,0,1479144237.74,1226118380.73,0,
管理费用,804841207.31,455580684.92,194968616.83,926536615.30,645226100.00,445068072.69,885545899.65,0,864819649.28,942672870.57,0,
财务费用,349510927.01,177758618.38,114702883.07,353927342.88,249409900.00,162710473.29,661335606.53,0,728739557.71,758135180.82,0,
研发费用,261590041.42,197628053.91,108502415.32,298435330.39,214195600.00,132628165.78,221341624.24,0,202129270.63,328649498.22,0,
资产减值损失,0,0,0,0,59052100.00,0,0,0,0,0,0,
公允价值变动收益,11673354.82,33700571.85,18511989.26,23926893.98,20219100.00,8276398.73,-740948.44,0,-95796885.29,107104180.94,0,
投资收益,196972268.78,67890297.09,32028700.10,102649599.01,502600.00,6357553.95,-228331307.24,0,20883988.48,17681246.95,0,
其中:对联营企业和合营企业的投资收益,102095100.21,65266715.54,40328368.67,177568894.26,0,84685465.71,8707288.45,0,9536741.54,13497324.34,0,
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,
三、营业利润,977048109.24,588913278.34,198762498.22,837289067.49,489258000.00,168790607.93,573521725.26,303585800.00,746534604.24,607112822.25,0,
加:营业外收入,21604994.79,9689038.46,2626049.73,44516290.42,41412000.00,33655363.96,159350573.52,0,25870804.74,86036709.80,0,
减：营业外支出,52704767.19,25020880.87,5039927.94,11992993.02,9158400.00,6947292.73,18976846.46,0,9130200.61,9238798.80,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,
四、利润总额,945948336.84,573581435.93,196348620.01,869812364.89,521511500.00,195498679.16,713895452.32,308666400.00,763275208.37,683910733.25,0,
减：所得税费用,97064291.57,64412368.55,44237208.22,167567096.32,96552700.00,39690618.15,141151229.18,0,175385603.49,153821685.22,0,
五、净利润,848884045.27,509169067.38,152111411.79,702245268.57,424958800.00,155808061.01,572744223.14,235475000.00,587889604.88,530089048.03,0,
归属于母公司所有者的净利润,831609822.27,492967843.44,152970795.42,640595151.46,379828500.00,142554110.60,557908906.61,210337600.00,542437731.45,479106770.69,0,
少数股东损益,17274223.00,16201223.94,-859383.63,61650117.11,45130300.00,13253950.41,14835316.53,0,45451873.43,50982277.34,0,
基本每股收益(元/股),0.450000,0.280000,0.090000,0.360000,0.220000,0.080000,0.320000,0,0.370000,0,0,
稀释每股收益(元/股),0.450000,0.280000,0.090000,0.360000,0.220000,0.080000,0.320000,0,0.370000,0,0,
七、其他综合收益,13597240.00,54685194.87,46145747.29,34875125.21,21878300.00,10239163.58,5716508.40,0,25017570.09,433761528.56,0,
八、综合收益总额,862481285.27,563854262.25,198257159.08,737120393.78,446837100.00,166047224.59,578460731.54,0,612907174.97,963850576.59,0,
归属于母公司所有者的综合收益总额,847465909.55,543598804.91,196707829.76,672868703.53,398319400.00,152597467.24,555443323.69,0,570735279.68,912874891.84,0,
归属于少数股东的综合收益总额,15015375.72,20255457.34,1549329.32,64251690.25,48517800.00,13449757.35,23017407.85,0,42171895.29,50975684.75,0,
