,20200930,20200630,20200331,20191231,20190630,20181231,20171231,20161231,19700101,
货币资金,674940897.74,123268935.02,0,99509566.03,81239309.32,70077150.65,50570488.42,48869389.36,0,
交易性金融资产,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,60000.00,0,0,0,
应收票据及应收账款,51729433.68,32741729.87,0,38479205.44,25004499.97,33580639.31,11593533.35,12401114.84,0,
应收票据,0,0,0,0,0,0,0,0,0,
应收账款,51729433.68,32741729.87,0,38479205.44,25004499.97,33580639.31,11593533.35,12401114.84,0,
应收款项融资,0,0,0,0,0,0,0,0,0,
预付款项,2327571.07,11025242.17,0,7058863.22,5770295.56,460944.60,679204.86,150826.53,0,
其他应收款(合计),2004990.87,1041688.78,0,2672293.78,2821633.11,4369933.61,1460808.28,2312667.56,0,
应收利息,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,
其他应收款,0,0,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,
存货,22042300.49,16671662.14,0,16868001.72,14324003.98,12191683.48,9613758.74,8250837.64,0,
划分为持有待售的资产,0,0,0,0,5192538.93,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,
其他流动资产,2949657.27,87198.87,0,22157.11,569703.64,568540.65,996803.34,13609.45,0,
流动资产合计,755994851.12,184836456.85,0,164610087.30,134921984.51,121308892.30,74914596.99,71998445.38,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,
在建工程(合计),900293.07,0,0,98649.00,840707.96,155000.00,7924238.97,5319856.19,0,
在建工程,0,0,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),88550683.57,81250133.83,0,81408381.22,69410920.68,71057953.72,66777001.06,67794722.60,0,
固定资产净额,0,81250133.83,0,81408381.22,69410920.68,71057953.72,66777001.06,67794722.60,0,
固定资产清理,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,
无形资产,17194581.10,17284865.91,0,16588440.08,16832034.57,16938404.90,17382301.84,4583154.36,0,
开发支出,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,
长期待摊费用,1960386.87,2150101.74,0,2529531.48,2908961.22,3095903.46,0,0,0,
递延所得税资产,3337012.74,3229033.49,0,2428968.53,2605577.70,2102489.03,2234513.92,2588161.41,0,
其他非流动资产,1223449.76,2642718.15,0,789673.22,1477715.76,1696157.26,249994.37,438030.77,0,
非流动资产合计,113166407.11,106556853.12,0,103843643.53,94075917.89,95045908.37,94568050.16,80723925.33,0,
资产总计,869161258.23,291393309.97,270703400.00,268453730.83,228997902.40,216354800.67,169482647.15,152722370.71,0,
短期借款,500000.00,500000.00,0,1800000.00,1800000.00,0,0,6000000.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,1472995.59,1583405.50,0,1281283.46,1584574.12,726901.69,547543.55,415228.62,0,
应付票据,0,0,0,0,0,0,0,0,0,
应付账款,1472995.59,1583405.50,0,1281283.46,1584574.12,726901.69,547543.55,415228.62,0,
预收款项,0,0,0,11345476.03,9257325.79,15442113.35,3088695.73,7964571.65,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,
应付职工薪酬,4107387.30,2976638.25,0,5091406.58,1875346.32,3562265.93,1129574.54,2737556.11,0,
应交税费,9320350.64,8168024.86,0,9364805.83,7326991.03,8030087.53,6287842.02,5986621.92,0,
其他应付款(合计),16385316.97,15667551.04,0,15901709.79,15718246.20,16269724.85,15661371.02,3461070.96,0,
应付利息,0,0,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,0,
其他应付款,0,0,0,0,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,
其他流动负债,80948.29,1061863.49,0,0,0,0,0,0,0,
流动负债合计,35962976.42,39924962.23,0,44784681.69,37562483.46,44031093.35,26715026.86,26565049.26,0,
长期借款,0,0,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,0,0,0,0,
长期递延收益,3172690.17,2861319.27,0,3315302.39,3348523.15,3625252.15,3062710.15,3346559.60,0,
其他非流动负债,0,225000.00,0,0,0,0,0,0,0,
非流动负债合计,3172690.17,3086319.27,0,3315302.39,3348523.15,3625252.15,3062710.15,3346559.60,0,
负债合计,39135666.59,43011281.50,39169400.00,48099984.08,40911006.61,47656345.50,29777737.01,29911608.86,0,
实收资本(或股本),60000000.00,45000000.00,0,45000000.00,45000000.00,45000000.00,45000000.00,45000000.00,0,
资本公积,606390715.87,69105898.79,0,69105898.79,69105898.79,69105898.79,69105898.79,69105898.79,0,
减：库存股,0,0,0,0,0,0,0,0,0,
其他综合收益,1940026.05,907298.25,0,682848.53,495539.42,390317.87,154487.07,581836.93,0,
