,20200930,20200630,20200331,20191231,20190930,20190331,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,1777734253.66,1188431566.35,0,2248275272.09,1607548794.73,0,1880349184.45,1443035565.39,1086803376.02,0,
收到的税费返还,63470888.21,36683498.97,0,119146704.12,79785267.22,0,123780205.98,85938869.44,66957608.43,0,
收到的其他与经营活动有关的现金,136101521.79,101228115.84,0,181406672.81,122804377.36,0,117656062.36,90413375.53,120760692.39,0,
经营活动现金流入小计,1977306663.66,1326343181.16,0,2548828649.02,1810138439.31,0,2121785452.79,1619387810.36,1274521676.84,0,
购买商品、接受劳务支付的现金,579218000.09,417496878.90,0,667641378.84,604189718.25,0,526268527.49,382813567.55,257173527.64,0,
支付给职工以及为职工支付的现金,689467025.74,518053630.37,0,773214631.94,603969237.37,0,606987199.57,488838614.60,432815076.88,0,
支付的各项税费,157863668.36,91999400.55,0,252936127.23,179070654.14,0,235133662.63,191936497.11,140896973.57,0,
支付的其他与经营活动有关的现金,258292713.04,160646521.34,0,359800944.38,258735901.26,0,290213306.50,274318821.74,233581056.80,0,
经营活动现金流出小计,1684841407.23,1188196431.16,0,2053593082.39,1645965511.02,0,1658602696.19,1337907501.00,1064466634.89,0,
经营活动产生的现金流量净额,292465256.43,138146750.00,-95572400.00,495235566.63,164172928.29,-44691600.00,463182756.60,281480309.36,210055041.95,0,
收回投资所收到的现金,0,0,0,0,0,0,8321581.34,7110000.00,0,0,
取得投资收益所收到的现金,34611553.78,19323116.20,0,18464162.57,14125323.72,0,9899364.03,4643110.09,661316.41,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,466132.13,318542.48,0,25674486.89,35503146.31,0,26949179.61,11638783.18,495769.02,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,1269000000.00,100000000.00,0,658035863.33,698035863.33,0,418955511.04,330409720.51,148149026.84,0,
投资活动现金流入小计,1304077685.91,119641658.68,0,702174512.79,747664333.36,0,464125636.02,353801613.78,149306112.27,0,
购建固定资产、无形资产和其他长期资产所支付的现金,37937022.85,21399064.57,0,44244313.73,37126879.57,0,45153523.00,18683864.65,32154040.54,0,
投资所支付的现金,14367200.00,5107200.00,0,11719900.00,8129500.00,0,19250000.00,4389020.70,25630040.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,4749924.74,0,0,0,
支付的其他与投资活动有关的现金,1599000000.00,366000000.00,0,1269000000.00,1096046666.67,0,686103110.00,477113356.00,291014398.80,0,
投资活动现金流出小计,1651304222.85,392506264.57,0,1324964213.73,1141303046.24,0,755256557.74,500186241.35,348798479.34,0,
投资活动产生的现金流量净额,-347226536.94,-272864605.89,-25863900.00,-622789700.94,-393638712.88,248783000.00,-291130921.72,-146384627.57,-199492367.07,0,
吸收投资收到的现金,2980000.00,980000.00,0,459391000.00,459391000.00,0,2024372.85,902347.33,0,0,
其中：子公司吸收少数股东投资收到的现金,2980000.00,980000.00,0,631000.00,631000.00,0,2024372.85,902347.33,0,0,
取得借款收到的现金,102727464.24,102160167.07,0,74717996.00,54717996.00,0,208323952.00,158500000.00,182255400.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,105707464.24,103140167.07,0,534108996.00,514108996.00,0,210348324.85,159402347.33,182255400.00,0,
偿还债务支付的现金,99289225.00,1000000.00,0,128434450.00,128648549.00,0,226500000.00,162874000.00,121000000.00,0,
分配股利、利润或偿付利息所支付的现金,4366363.61,1713824.87,0,195064424.92,172759971.66,0,71413870.61,119719190.54,6587997.01,0,
其中：子公司支付给少数股东的股利、利润,1316700.00,0,0,0,0,0,778050.00,900000.00,1044810.00,0,
支付其他与筹资活动有关的现金,0,0,0,0,0,0,453942.34,2440438.49,0,0,
筹资活动现金流出小计,103655588.61,2713824.87,0,323498874.92,301408520.66,0,298367812.95,285033629.03,127587997.01,0,
