,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,10735029029.89,9944731079.35,9909100353.66,9542224281.23,8837932002.28,7464204206.65
收到的税费返还,0,0,0,0,0,0
收到的其他与经营活动有关的现金,110847325.73,232033641.61,231095731.70,258233325.68,381523818.56,211175734.76
经营活动现金流入小计,10845876355.62,10176764720.96,10140196085.36,9800457606.91,9219455820.84,7675379941.41
购买商品、接受劳务支付的现金,6053796201.65,5099191649.21,4912252699.29,4882087657.10,4478948723.53,3705003149.07
支付给职工以及为职工支付的现金,96648988.07,117424710.21,156977929.53,192490230.25,225492543.62,255114372.81
支付的各项税费,1354498960.19,1563757431.13,1708953072.41,1517506186.85,1512247284.22,1230226783.64
支付的其他与经营活动有关的现金,805878807.28,868246473.85,958846150.21,1075464023.97,939139815.36,813585917.07
经营活动现金流出小计,8310822957.19,7648620264.40,7737029851.44,7667548098.17,7155828366.73,6003930222.59
经营活动产生的现金流量净额,2535053398.43,2528144456.56,2403166233.92,2132909508.74,2063627454.11,1671449718.82
收回投资所收到的现金,23224150547.02,30803803452.98,35928040528.00,45582102000.00,26275220000.00,19074405980.00
取得投资收益所收到的现金,129256302.51,185749342.27,215812433.07,376544956.57,297224375.90,387911939.56
处置固定资产、无形资产和其他长期资产所收回的现金净额,162493.92,581856.70,470123.41,352122.60,471646.24,2142034.39
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,1200000.00,185371800.00,138274288.50,299280900.00,0,0
投资活动现金流入小计,23354769343.45,31175506451.95,36282597372.98,46258279979.17,26572916022.14,19464459953.95
购建固定资产、无形资产和其他长期资产所支付的现金,270403103.81,190224965.35,105371131.29,62686489.81,129904715.53,199006412.50
投资所支付的现金,25134931000.00,30257023000.00,38188949000.00,47272537250.00,27055700088.00,21772763518.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,110000000.00,460000000.00,0,0,0,0
投资活动现金流出小计,25515334103.81,30907247965.35,38294320131.29,47335223739.81,27185604803.53,21971769930.50
投资活动产生的现金流量净额,-2160564760.36,268258486.60,-2011722758.31,-1076943760.64,-612688781.39,-2507309976.55
吸收投资收到的现金,0,0,0,0,3285646700.00,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,0,0,0,0,0,0
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,298940000.00
筹资活动现金流入小计,0.00,0.00,0.00,0.00,3285646700.00,298940000.00
偿还债务支付的现金,0,0,0,0,0,0
分配股利、利润或偿付利息所支付的现金,495000000.00,618750000.00,2248246520.88,1147620000.00,1398884473.00,2259810000.00
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,249735.00,0,0,318914700.00,296000000.00
筹资活动现金流出小计,495000000.00,618999735.00,2248246520.88,1147620000.00,1717799173.00,2555810000.00
筹资活动产生的现金流量净额,-495000000.00,-618999735.00,-2248246520.88,-1147620000.00,1567847527.00,-2256870000.00
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,-120511361.93,2177403208.16,-1856803045.27,-91654251.90,3018786199.72,-3092730257.73
加:期初现金及现金等价物余额,449097046.24,328585684.31,2505988892.47,649185847.20,557531595.30,3576317795.02
六、期末现金及现金等价物余额,328585684.31,2505988892.47,649185847.20,557531595.30,3576317795.02,483587537.29
净利润,1830536444.10,2619964646.35,2740694174.47,2309878714.67,2836983603.12,2695295487.24
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,5394390.11,15109521.05,12505738.96,-31800780.87,2782039.97,4173273.12
固定资产折旧、油气资产折耗、生产性物资折旧,33740204.64,46532301.39,56158650.58,60215147.11,59774790.77,65071418.80
无形资产摊销,1752533.12,2689484.33,2977587.61,3543736.26,3632113.50,4036425.13
长期待摊费用摊销,0,0,0,0,0,0
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,462889.84,2650069.27,3183005.22,1987954.86,298031.00,938195.52
固定资产报废损失,0,0,0,27700.92,4600.62,220450.71
公允价值变动损失,0,7580.00,0,0,0,-11500438.10
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,0,0,0,0,0,0
投资损失,-132308954.30,-186756666.57,-250390363.76,-335802499.69,-350473628.73,-463774696.85
递延所得税资产减少,-818989.78,-8425815.45,-9466629.89,10158356.81,8330511.76,-363373.36
递延所得税负债增加,750000.00,665094.34,8490566.04,-9905660.38,570395.01,15612405.50
存货的减少,-435973099.40,246351187.02,-38623347.26,-188808027.94,130318919.04,21696633.74
经营性应收项目的减少,283683068.95,-69548583.50,-553799808.16,-2009588760.36,118143055.76,11574133.75
经营性应付项目的增加,947834911.15,-141094361.67,431436660.11,2323003627.35,-746736977.71,-672124700.50
