,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,504941134.89,563158349.49,815876847.43,1009554945.80,957369837.52,953523074.53
收到的税费返还,850705.10,1442670.49,2082925.74,1128363.56,0,0
收到的其他与经营活动有关的现金,14142847.35,44938102.84,46160881.26,31759468.57,106778620.11,27485245.93
经营活动现金流入小计,519934687.34,609539122.82,864120654.43,1042442777.93,1064148457.63,981008320.46
购买商品、接受劳务支付的现金,248380530.56,269456265.97,653281766.50,800172712.70,1005868803.83,1023934658.63
支付给职工以及为职工支付的现金,89739976.86,90536678.63,92720177.29,82573413.88,128139976.67,133957351.08
支付的各项税费,43034705.02,52131375.69,67664390.88,91959885.39,81131779.37,20635480.24
支付的其他与经营活动有关的现金,16393304.44,40787110.20,12989293.70,67936375.33,312587725.71,817953682.70
经营活动现金流出小计,397548516.88,452911430.49,826655628.37,1042642387.30,1527728285.58,1996481172.65
经营活动产生的现金流量净额,122386170.46,156627692.33,37465026.06,-199609.37,-463579827.95,-1015472852.19
收回投资所收到的现金,0,68850000.00,0,0,67860967.16,0
取得投资收益所收到的现金,0,0,433517.85,99831467.18,55443568.59,37038233.46
处置固定资产、无形资产和其他长期资产所收回的现金净额,218000.00,0,461531.65,2283876.81,8090791.79,92047588.00
处置子公司及其他营业单位收到的现金净额,0,0,0,26373882.56,0,0
收到的其他与投资活动有关的现金,0,0,0,0,1700000000.00,1500000000.00
投资活动现金流入小计,218000.00,68850000.00,895049.50,128489226.55,1831395327.54,1629085821.46
购建固定资产、无形资产和其他长期资产所支付的现金,206045335.51,480315218.52,679503253.00,208745514.47,1846251634.48,1220392232.59
投资所支付的现金,0,0,20000000.00,221200000.00,58400000.00,29417000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,3711698.72,0,907000000.00,2293000000.00,2475011.93,2000000.00
投资活动现金流出小计,209757034.23,480315218.52,1606503253.00,2722945514.47,1907126646.41,1251809232.59
投资活动产生的现金流量净额,-209539034.23,-411465218.52,-1605608203.50,-2594456287.92,-75731318.87,377276588.87
吸收投资收到的现金,0,399299994.68,4571999992.70,0,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,1000000.00,0,0,0
取得借款收到的现金,1065278560.00,1114449286.00,1456865747.00,970200000.00,797650100.00,1198632268.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,32500000.00,0,609700000.00,63000000.00,69000000.00,0
筹资活动现金流入小计,1097778560.00,1513749280.68,6638565739.70,1033200000.00,866650100.00,1198632268.00
偿还债务支付的现金,949445380.00,1158000800.00,1210758916.00,759359489.63,640647311.78,860566617.62
分配股利、利润或偿付利息所支付的现金,66378057.40,69896629.22,65671702.14,69431210.35,94221620.22,68121078.57
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,6000000.00,1980835.15,286536441.92,308852819.28,229126295.34,37671370.00
筹资活动现金流出小计,1021823437.40,1229878264.37,1562967060.06,1137643519.26,963995227.34,966359066.19
筹资活动产生的现金流量净额,75955122.60,283871016.31,5075598679.64,-104443519.26,-97345127.34,232273201.81
四、汇率变动对现金及现金等价物的影响,-431188.37,-81874.61,-67532.96,-121601.75,3539.69,3356.05
五、现金及现金等价物净增加额,-11628929.54,28951615.51,3507387969.24,-2699221018.30,-636652734.47,-405919705.46
加:期初现金及现金等价物余额,223394275.28,211765345.74,240716961.25,3748104930.49,1048883912.19,412231177.72
六、期末现金及现金等价物余额,211765345.74,240716961.25,3748104930.49,1048883912.19,412231177.72,6311472.26
净利润,60691189.78,109685580.72,139290312.13,221998887.97,92356916.57,-5199212465.09
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,10557985.08,2210939.28,15471467.72,53741854.90,109348785.59,1961159459.68
固定资产折旧、油气资产折耗、生产性物资折旧,103099302.34,122077426.06,144116960.26,152799721.61,187702676.63,206991624.93
无形资产摊销,1657707.23,1501880.83,3017218.83,4509848.20,4160461.91,4719324.32
长期待摊费用摊销,3967311.55,2730514.36,2711695.34,1024161.79,1889757.17,1841034.31
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,22389.13,0,399257.67,18814914.42,73191307.80,-105052650.89
固定资产报废损失,1648.17,0,0,2428813.77,0,0
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,60940236.13,51548141.61,76537768.02,84999330.04,108034355.66,105655240.70
投资损失,-3309907.08,1234665.42,-2322361.04,-130966148.41,-103324708.99,-9500709.88
递延所得税资产减少,-1026777.87,-168266.67,-2411383.37,-10257004.56,-5627375.45,12955845.95
递延所得税负债增加,0,0,0,0,0,1155447.25
存货的减少,-40126889.69,-8934064.57,-89411057.22,-23223029.86,-155505105.18,-1287273791.69
经营性应收项目的减少,-46504783.14,-58223935.02,-147947779.55,-580573010.03,-644107334.03,757001236.85
经营性应付项目的增加,-27583241.17,-67035189.69,-101987072.73,204502050.79,-131699565.63,2534087551.37
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,122386170.46,156627692.33,37465026.06,-199609.37,-463579827.95,-1015472852.19
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,211765345.74,240716961.25,3748104930.49,1048883912.19,412231177.72,6311472.26
现金的期初余额,223394275.28,211765345.74,240716961.25,3748104930.49,1048883912.19,412231177.72
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-11628929.54,28951615.51,3507387969.24,-2699221018.30,-636652734.47,-405919705.46
