,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,33233196.64,60050120.82,107377919.17,230888099.48,281161727.61,242684764.87
收到的税费返还,0,0,0,0,178111.66,3378784.50
收到的其他与经营活动有关的现金,10354205.77,2269481.87,40586799.60,13673245.84,21454693.00,10371531.98
经营活动现金流入小计,43587402.41,62319602.69,147964718.77,244561345.32,302794532.27,256435081.35
购买商品、接受劳务支付的现金,17985469.30,27777928.63,72120249.27,125256598.49,145038052.90,139948245.31
支付给职工以及为职工支付的现金,8661434.65,7609291.28,19233422.83,26846905.07,32212169.37,34731480.57
支付的各项税费,824305.63,3036588.31,4125340.54,12020666.06,23455544.69,21646214.82
支付的其他与经营活动有关的现金,9029267.66,7837624.75,29422257.39,30938786.20,32831362.21,29610022.63
经营活动现金流出小计,36500477.24,46261432.97,124901270.03,195062955.82,233537129.17,225935963.33
经营活动产生的现金流量净额,7086925.17,16058169.72,23063448.74,49498389.50,69257403.10,30499118.02
收回投资所收到的现金,1230000.00,900000.00,500000.00,0,85000.00,35000.00
取得投资收益所收到的现金,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,32000.00,0,0,9500.00,113378.00,58608.00
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,620000.00,0,6859200.00,0,0,0
投资活动现金流入小计,1882000.00,900000.00,500000.00,9500.00,198378.00,93608.00
购建固定资产、无形资产和其他长期资产所支付的现金,29254833.17,48838768.53,53333647.00,33285744.93,39874191.73,47435532.11
投资所支付的现金,1000000.00,500000.00,0,0,0,0
取得子公司及其他营业单位支付的现金净额,0,0,2264734.09,0,0,0
支付的其他与投资活动有关的现金,1250305.24,720000.00,0,0,0,2736000.00
投资活动现金流出小计,31505138.41,50058768.53,55598381.09,33285744.93,39874191.73,50171532.11
投资活动产生的现金流量净额,-29623138.41,-49158768.53,-55098381.09,-33276244.93,-39675813.73,-50077924.11
吸收投资收到的现金,6020000.00,8000000.00,34900000.00,16350000.00,98380000.00,0
其中：子公司吸收少数股东投资收到的现金,6020000.00,8000000.00,4900000.00,4800000.00,6400000.00,0
取得借款收到的现金,0,27000000.00,37000000.00,26700000.00,0,12161000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,9000000.00,35020026.00,528000.00,0,0
筹资活动现金流入小计,6020000.00,44000000.00,106920026.00,43050000.00,98380000.00,12161000.00
偿还债务支付的现金,13000000.00,12000000.00,29000000.00,17603544.58,50107415.60,12088109.15
分配股利、利润或偿付利息所支付的现金,1210999.99,974128.89,3468597.57,3315824.95,10542823.37,1219162.61
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,1044183.00,36351586.66,3791290.16,7522602.76,650000.00
筹资活动现金流出小计,14210999.99,14018311.89,68820184.23,24710659.69,68172841.73,13957271.76
筹资活动产生的现金流量净额,-8190999.99,29981688.11,38099841.77,18339340.31,30207158.27,-1796271.76
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,-30727213.23,-3118910.70,6064909.42,34561484.88,59788747.64,-21375077.85
加:期初现金及现金等价物余额,47545100.66,16817887.43,13698976.73,19763886.15,54325371.03,114114118.67
六、期末现金及现金等价物余额,16817887.43,13698976.73,19763886.15,54325371.03,114114118.67,92739040.82
净利润,-1962821.61,121384.72,15890147.50,25055497.75,23792870.74,50517703.96
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,-17347.60,1340849.04,2653077.12,2980399.45,600434.60,695826.53
固定资产折旧、油气资产折耗、生产性物资折旧,4719235.27,6898099.93,12095514.63,19949195.94,20316076.04,22913491.29
无形资产摊销,224539.90,224539.92,444504.26,601621.68,576201.38,592034.76
长期待摊费用摊销,0,344831.68,1296873.07,1959164.40,2822481.55,3795891.75
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-11058.45,167877.94,498244.67,5266.82,120.00,-45609.65
固定资产报废损失,0,0,470096.97,304364.41,2238102.00,614993.03
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,1210999.99,1368649.45,3468597.57,3839763.31,3760380.13,1234929.76
投资损失,-1543307.16,0,740919.02,8667478.45,0,0
递延所得税资产减少,-124351.31,-65481.35,-3246093.82,-620487.78,626790.16,-224373.90
递延所得税负债增加,0,0,-900.00,-8100.00,0,0
存货的减少,13490217.39,3623380.91,-3528104.37,3462146.44,-5457592.60,2720386.59
经营性应收项目的减少,-2786129.40,-15865230.62,-30590109.85,-63583512.94,23722049.14,-81351425.48
经营性应付项目的增加,-6113051.85,17899268.10,23368926.64,46885591.57,-3740510.04,22536305.86
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,7086925.17,16058169.72,23063448.74,49498389.50,69257403.10,30499118.02
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,16817887.43,13698976.73,19763886.15,54325371.03,114114118.67,92739040.82
现金的期初余额,47545100.66,16817887.43,13698976.73,19763886.15,54325371.03,114114118.67
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-30727213.23,-3118910.70,6064909.42,34561484.88,59788747.64,-21375077.85
