,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,562157439.11,963646695.01,1487630356.96,2944769465.94,2827596530.43,3356057125.03
收到的税费返还,30764940.13,58167983.28,72436507.48,162693857.11,208228453.34,229727117.81
收到的其他与经营活动有关的现金,10331673.93,12050132.59,19513109.82,37925320.03,99508550.83,100857472.20
经营活动现金流入小计,603254053.17,1033864810.88,1579579974.26,3145388643.08,3135333534.60,3686641715.04
购买商品、接受劳务支付的现金,380762238.77,684533353.59,934511603.18,1583037527.38,1696332449.31,2208594201.00
支付给职工以及为职工支付的现金,82100812.25,115823410.09,184763974.77,302434114.25,366562729.30,500263583.30
支付的各项税费,15788284.27,32055084.27,64695264.75,207122049.68,207386043.85,155957648.23
支付的其他与经营活动有关的现金,16952611.41,24804231.20,38586210.29,110237577.13,129515032.14,122908774.59
经营活动现金流出小计,495603946.70,857216079.15,1222557052.99,2202831268.44,2399796254.60,2987724207.12
经营活动产生的现金流量净额,107650106.47,176648731.73,357022921.27,942557374.64,735537280.00,698917507.92
收回投资所收到的现金,0,0,0,0,4428000.00,4428000.00
取得投资收益所收到的现金,1096696.47,1619817.05,861271.30,1239691.88,55663910.47,39863749.97
处置固定资产、无形资产和其他长期资产所收回的现金净额,13240.39,3402241.99,500570.00,0,688009.25,5478282.20
处置子公司及其他营业单位收到的现金净额,0,0,5863112.79,0,0,0
收到的其他与投资活动有关的现金,29870074.86,0,6480000.00,2375800.00,1700000.00,334590770.00
投资活动现金流入小计,30980011.72,5022059.04,13704954.09,3615491.88,62479919.72,384360802.17
购建固定资产、无形资产和其他长期资产所支付的现金,10372503.33,42330050.42,93961397.42,148880934.57,207214057.83,567213626.92
投资所支付的现金,0,0,8081100.00,5186270.00,38478368.25,40509222.00
取得子公司及其他营业单位支付的现金净额,31756801.20,0,0,0,154821535.71,40591810.40
支付的其他与投资活动有关的现金,0,5430000.00,8060000.00,366050000.00,1286500000.00,6960800.00
投资活动现金流出小计,42129304.53,47760050.42,110102497.42,520117204.57,1687013961.79,655275459.32
投资活动产生的现金流量净额,-11149292.81,-42737991.38,-96397543.33,-516501712.69,-1624534042.07,-270914657.15
吸收投资收到的现金,0,0,4109765.05,6142926.83,1707984770.35,9764349.20
其中：子公司吸收少数股东投资收到的现金,0,0,4109765.05,6142926.83,4895643.35,3962749.20
取得借款收到的现金,219990194.86,136740612.34,60976173.31,0,0,27546325.71
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0
筹资活动现金流入小计,219990194.86,136740612.34,65085938.36,6142926.83,1707984770.35,37310674.91
偿还债务支付的现金,264016569.16,114812111.86,46743082.71,50000000.00,0,3277976.00
分配股利、利润或偿付利息所支付的现金,13146302.71,38362367.32,64283283.70,156952612.38,364128000.00,460974927.23
其中：子公司支付给少数股东的股利、利润,0,0,209434.81,580666.75,0,2200666.75
支付其他与筹资活动有关的现金,0,0,0,0,18330087.42,151234042.19
