,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,1629781890.13,1509421598.85,1390708105.89,1787788046.66,1555876221.38,2028267832.53
收到的税费返还,56959221.52,47734272.74,37166234.38,44506646.44,56017781.48,75654734.04
收到的其他与经营活动有关的现金,4592470.84,4752153.77,27091631.32,21230351.99,29194965.37,28296976.72
经营活动现金流入小计,1691333582.49,1561908025.36,1454965971.59,1853525045.09,1641088968.23,2132219543.29
购买商品、接受劳务支付的现金,1104022219.42,955865648.36,902254468.41,1283166022.46,1053128897.53,1351575393.57
支付给职工以及为职工支付的现金,396143722.69,423066020.57,351328659.44,385481122.07,373364590.60,378693159.15
支付的各项税费,34768072.54,36024978.62,34517482.64,52373128.19,26616549.95,40060323.31
支付的其他与经营活动有关的现金,68744154.19,54190374.56,64328585.59,81832816.55,80351207.18,93050486.31
经营活动现金流出小计,1603678168.84,1469147022.11,1352429196.08,1802853089.27,1533461245.26,1863379362.34
经营活动产生的现金流量净额,87655413.65,92761003.25,102536775.51,50671955.82,107627722.97,268840180.95
收回投资所收到的现金,0,0,0,0,2178659.34,0
取得投资收益所收到的现金,1061750.00,0,0,0,0,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,2404082.43,3366034.75,4281981.74,1493655.92,3114719.57,3290822.46
处置子公司及其他营业单位收到的现金净额,0,0,0,7215.37,0,0
收到的其他与投资活动有关的现金,0,465903.36,0,0,30000000.00,385766.07
投资活动现金流入小计,3465832.43,3831938.11,4281981.74,1500871.29,35293378.91,3676588.53
购建固定资产、无形资产和其他长期资产所支付的现金,75962490.05,44596178.88,55285176.96,77621164.92,59594605.41,50345008.70
投资所支付的现金,366306.85,0,0,0,36270154.05,20587084.08
取得子公司及其他营业单位支付的现金净额,0,0,0,0,7480946.62,0
支付的其他与投资活动有关的现金,34474.91,73488.69,13282.48,3369819.46,1899054.66,0
投资活动现金流出小计,76363271.81,44669667.57,55298459.44,80990984.38,105244760.74,70932092.78
投资活动产生的现金流量净额,-72897439.38,-40837729.46,-51016477.70,-79490113.09,-69951381.83,-67255504.25
吸收投资收到的现金,4173092.00,9796625.00,0,0,3468550.00,944365.84
其中：子公司吸收少数股东投资收到的现金,4173092.00,9796625.00,0,0,0,0
取得借款收到的现金,591097114.48,647725585.23,553120644.35,531949568.07,620721711.89,666146130.22
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,8074150.48,1224531.75,0,2081100.00,0,2047088.90
筹资活动现金流入小计,603344356.96,658746741.98,553120644.35,534030668.07,624190261.89,669137584.96
偿还债务支付的现金,620295488.15,672027942.75,547366204.46,520697187.55,571151193.84,757493871.15
分配股利、利润或偿付利息所支付的现金,34019431.97,47519964.70,26026624.88,28254379.16,53135932.00,32676789.21
其中：子公司支付给少数股东的股利、利润,827460.59,308882.97,286282.66,1076351.77,0,0
支付其他与筹资活动有关的现金,8870523.54,1965383.11,0,0,2047088.90,1282950.03
筹资活动现金流出小计,663185443.66,721513290.56,573392829.34,548951566.71,626334214.74,791453610.39
筹资活动产生的现金流量净额,-59841086.70,-62766548.58,-20272184.99,-14920898.64,-2143952.85,-122316025.43
四、汇率变动对现金及现金等价物的影响,480313.09,5977534.39,3982698.25,-7639884.89,3219713.44,3371116.37
五、现金及现金等价物净增加额,-44602799.34,-4865740.40,35230811.07,-51378940.80,38752101.73,82639767.64
加:期初现金及现金等价物余额,225945233.38,181342434.04,176476693.64,211707504.71,160328563.91,199080665.64
六、期末现金及现金等价物余额,181342434.04,176476693.64,211707504.71,160328563.91,199080665.64,281720433.28
净利润,-3912886.49,-69422876.65,14617056.47,43002737.10,-7781894.09,23831709.64
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,8167103.24,10359556.17,7824392.08,6522607.73,9633542.81,41547709.38
固定资产折旧、油气资产折耗、生产性物资折旧,57718113.86,59557780.19,59944517.57,59526409.37,65870603.98,71052111.31
无形资产摊销,3963768.50,4236859.58,3912949.93,3813771.46,3946970.27,2567326.97
长期待摊费用摊销,2730878.00,2316763.41,2903508.97,2928553.98,1183498.42,1086565.64
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-579599.16,2317096.36,3332314.57,2009411.34,1160465.31,3839745.65
固定资产报废损失,0,468871.66,5932002.87,1214160.26,510097.43,1289994.72
公允价值变动损失,2563787.17,-90293.04,-370402.41,0,0,-5984404.13
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,31784682.91,29194799.80,21697219.97,34969906.91,27936164.50,35579313.99
投资损失,-695443.15,-392414.67,383684.89,0,0,4817167.47
递延所得税资产减少,1016665.37,-530985.03,376381.57,2934863.12,-647986.60,-481597.91
递延所得税负债增加,-494496.04,0,0,0,0,974225.04
存货的减少,-33001378.30,32543683.90,-14309075.90,-6969371.70,-45037596.17,44538406.67
经营性应收项目的减少,12702704.11,89372397.14,-72124827.32,-107380179.77,2698234.42,-2035121.74
经营性应付项目的增加,5691513.63,-67170235.57,68417052.25,8099086.02,48155622.69,46217028.25
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,87655413.65,92761003.25,102536775.51,50671955.82,107627722.97,268840180.95
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,181342434.04,176476693.64,211707504.71,160328563.91,199080665.64,281720433.28
现金的期初余额,225945233.38,181342434.04,176476693.64,211707504.71,160328563.91,199080665.64
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-44602799.34,-4865740.40,35230811.07,-51378940.80,38752101.73,82639767.64
