,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,438375362.99,0,709056016.20,532892707.74,0,586270673.65,609734434.14,359020295.38,0,
收到的税费返还,41441205.30,0,59253367.57,49698065.50,0,68074376.03,82276567.76,28238534.45,0,
收到的其他与经营活动有关的现金,16075544.71,0,17560833.26,12874776.16,0,8011526.41,5145669.17,3351830.58,0,
经营活动现金流入小计,495892113.00,0,785870217.03,595465549.40,0,662356576.09,697156671.07,390610660.41,0,
购买商品、接受劳务支付的现金,389301905.26,0,599544853.59,518782112.43,0,486868304.61,595476791.95,308826515.30,0,
支付给职工以及为职工支付的现金,19069336.30,0,25427189.33,19824529.54,0,19676853.29,17157678.81,7439123.90,0,
支付的各项税费,23813538.29,0,44567442.38,33303690.20,0,30478476.83,16423957.72,3569063.43,0,
支付的其他与经营活动有关的现金,14257848.22,0,31406956.24,20477958.76,0,26250305.68,20759259.70,24240118.27,0,
经营活动现金流出小计,446442628.07,0,700946441.54,592388290.93,0,563273940.41,649817688.18,344074820.90,0,
经营活动产生的现金流量净额,49449484.93,50207700.00,84923775.49,3077258.47,76211800.00,99082635.68,47338982.89,46535839.51,0,
收回投资所收到的现金,0,0,0,0,0,1127924.88,172000000.00,142000000.00,0,
取得投资收益所收到的现金,0,0,0,0,0,39245.59,426205.97,153423.34,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,98366.81,11766.99,300.00,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,7696910.00,0,3774760.00,3774760.00,0,19702840.70,728385.00,0,0,
投资活动现金流入小计,7696910.00,0,3774760.00,3774760.00,0,20968377.98,173166357.96,142153723.34,0,
购建固定资产、无形资产和其他长期资产所支付的现金,19312216.14,0,40779782.95,30672719.71,0,35581957.11,10591255.02,15036025.93,0,
投资所支付的现金,0,0,0,0,0,32000.00,173095924.88,133500000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,5279920.00,0,7696910.00,7750095.00,0,3774760.00,19702840.70,728385.00,0,
投资活动现金流出小计,24592136.14,0,48476692.95,38422814.71,0,39388717.11,203390020.60,149264410.93,0,
投资活动产生的现金流量净额,-16895226.14,-6400900.00,-44701932.95,-34648054.71,-28702600.00,-18420339.13,-30223662.64,-7110687.59,0,
吸收投资收到的现金,0,0,0,0,0,108048000.00,0,17000000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,48000.00,0,0,0,
取得借款收到的现金,0,0,0,0,0,0,0,0,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,
筹资活动现金流入小计,0.00,0,0.00,0.00,0,108048000.00,0.00,17000000.00,0,
偿还债务支付的现金,0,0,0,0,0,0,0,0,0,
分配股利、利润或偿付利息所支付的现金,0,0,8741000.00,8741000.00,0,0,0,15599874.35,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,0,0,48000.00,48000.00,0,0,0,0,0,
筹资活动现金流出小计,0.00,0,8789000.00,8789000.00,0,0.00,0.00,15599874.35,0,
