,20200930,20200630,20191231,20181231,20171231,20161231,19700101,
货币资金,318965732.96,0,289218030.38,254788943.41,79932355.23,45457536.58,0,
交易性金融资产,0,0,0,0,1100705.32,0,0,
衍生金融资产,0,0,0,0,0,0,0,
应收票据及应收账款,84896500.16,0,67599079.71,86287634.70,43525439.49,45988338.85,0,
应收票据,0,0,0,0,0,0,0,
应收账款,84896500.16,0,67599079.71,86287634.70,43525439.49,0,0,
应收款项融资,0,0,0,0,0,0,0,
预付款项,6235763.24,0,6702047.18,2567620.30,1868138.98,2438865.38,0,
其他应收款(合计),1074227.44,0,3362076.80,2070695.16,2339854.21,109655.01,0,
应收利息,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,
其他应收款,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,
存货,7760502.84,0,5610296.17,2840225.76,1140602.22,807618.22,0,
划分为持有待售的资产,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,
其他流动资产,17666788.02,0,14541495.42,14710763.01,10702516.22,20970502.40,0,
流动资产合计,436599514.66,0,387033025.66,363265882.34,140609611.67,115772516.44,0,
发放贷款及垫款,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,
在建工程(合计),55747176.94,0,35541069.61,14757704.98,281380.67,0,0,
在建工程,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,
固定资产及清理(合计),23687093.49,0,25281882.90,26806220.19,10338172.70,12501359.34,0,
固定资产净额,0,0,25281882.90,26806220.19,10338172.70,0,0,
固定资产清理,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,
无形资产,29053249.22,0,28612388.72,11322587.87,11525328.95,146666.65,0,
开发支出,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,
长期待摊费用,1978680.22,0,2437242.15,2087439.80,1181502.00,1879225.00,0,
递延所得税资产,1131193.78,0,933699.44,1163183.04,603428.21,654662.07,0,
其他非流动资产,0,0,0,0,0,0,0,
非流动资产合计,111597393.65,0,92806282.82,56137135.88,23929812.53,15181913.06,0,
资产总计,548196908.31,584787400.00,479839308.48,419403018.22,164539424.20,130954429.50,0,
短期借款,0,0,0,0,0,0,0,
交易性金融负债,0,0,0,0,0,0,0,
应付票据及应付账款,71244917.79,0,82812541.78,109919300.89,58222244.41,72009570.25,0,
应付票据,0,0,0,0,0,0,0,
应付账款,71244917.79,0,82812541.78,109919300.89,58222244.41,0,0,
预收款项,117367.38,0,4274743.70,12383791.78,6927578.09,15213686.97,0,
应付手续费及佣金,0,0,0,0,0,0,0,
应付职工薪酬,4477394.26,0,6800557.73,5954044.04,5464041.09,5379164.29,0,
应交税费,9555639.25,0,7491883.09,11715160.29,7487980.59,5563807.44,0,
其他应付款(合计),1839910.68,0,1795474.59,1803992.54,1578323.72,3797706.79,0,
应付利息,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,
其他应付款,0,0,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,
其他流动负债,0,0,0,0,0,0,0,
流动负债合计,87235229.36,0,103175200.89,141776289.54,79680167.90,101963935.74,0,
长期借款,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,1195.11,0,0,
长期递延收益,666629.69,0,801319.28,2154238.50,2500491.00,0,0,
其他非流动负债,0,0,0,0,0,0,0,
非流动负债合计,666629.69,0,801319.28,2154238.50,2501686.11,0.00,0,
负债合计,87901859.05,155550700.00,103976520.17,143930528.04,82181854.01,101963935.74,0,
实收资本(或股本),180000000.00,0,180000000.00,180000000.00,20000000.00,20000000.00,0,
资本公积,22540680.23,0,22540680.23,22579831.93,0,0,0,
减：库存股,0,0,0,0,0,0,0,
其他综合收益,0,0,0,0,0,0,0,
专项储备,0,0,0,0,0,0,0,
盈余公积,16423904.94,0,16423904.94,6474807.41,7961838.52,2580161.33,0,
一般风险准备,0,0,0,0,0,0,0,
未分配利润,241330464.09,0,156898203.14,66408451.40,54395731.67,6410332.43,0,
归属于母公司股东权益合计,460295049.26,429236700.00,375862788.31,275463090.74,82357570.19,28990493.76,0,
少数股东权益,0,0,0,9399.44,0,0,0,
所有者权益(或股东权益)合计,460295049.26,429236700.00,375862788.31,275472490.18,82357570.19,28990493.76,0,
负债和所有者权益(或股东权益)总计,548196908.31,584787400.00,479839308.48,419403018.22,164539424.20,130954429.50,0,
