,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,1352482776.10,864671358.91,540116355.04,2143358285.86,1369095418.54,638900631.01,335660190.49,1379662715.27,1103651932.20,658904355.30,1524331815.31,808524329.91,649506732.74,0,
收到的税费返还,117381539.92,67645517.50,41573731.61,210454413.40,139382256.84,79840692.86,37514994.27,185856858.80,117581921.62,82024008.48,135757431.92,102112120.39,54319097.97,0,
收到的其他与经营活动有关的现金,26400828.85,14162400.23,7948658.88,5540234.47,3206942.88,2827940.72,1587707.91,25158220.87,14364840.42,8101086.48,9040186.88,5035010.86,4207895.88,0,
经营活动现金流入小计,1496265144.87,946479276.64,589638745.53,2359352933.73,1511684618.26,721569264.59,374762892.67,1590677794.94,1235598694.24,749029450.26,1669129434.11,915671461.16,708033726.59,0,
购买商品、接受劳务支付的现金,1178113822.71,821647118.13,553651161.11,1733278664.14,1047321464.42,593344171.68,351505367.30,1011509028.48,905287681.95,611026067.93,1196859629.11,642342328.68,516068301.11,0,
支付给职工以及为职工支付的现金,266652771.52,145099165.57,63024786.02,380975534.90,265348663.48,148165398.10,50699261.94,260981749.09,196624685.90,126966477.78,213280615.88,176589216.15,152008153.36,0,
支付的各项税费,44353438.61,28955396.29,19054514.51,89282533.92,55461956.41,31505518.48,12727952.38,51145435.98,36506234.04,23786214.55,42448569.87,24152371.66,31077712.48,0,
支付的其他与经营活动有关的现金,68150588.46,47454651.41,20875529.84,79780429.86,61270084.20,40842746.26,16776642.95,69418929.04,69805030.74,48244523.71,56850581.80,62983272.82,60148437.86,0,
经营活动现金流出小计,1557270621.30,1043156331.40,656605991.48,2283317162.82,1429402168.51,813857834.52,431709224.57,1393055142.59,1208223632.63,810023283.97,1509439396.66,906067189.31,759302604.81,0,
经营活动产生的现金流量净额,-61005476.43,-96677054.76,-66967245.95,76035770.91,82282449.75,-92288569.93,-56946331.90,197622652.35,27375061.61,-60993833.71,159690037.45,9604271.85,-51268878.22,0,
收回投资所收到的现金,769601630.58,357066625.00,197240000.00,0,0,0,0,90000000.00,90000000.00,90000000.00,384726293.21,227800000.00,708800000.00,0,
取得投资收益所收到的现金,4993079.18,401307.49,251370.85,0,0,0,0,297549.06,297549.06,297549.06,489170.20,1472598.83,969486.70,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,358024.07,256264.07,0,156480.00,144750.00,144750.00,760.00,129596.60,129596.60,87794.80,363200.00,528600.00,54988.23,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,1712818.86,1712818.86,0,6000000.00,0,0,0,0,0,0,1684900.00,0,0,0,
投资活动现金流入小计,776665552.69,359437015.42,197491370.85,6156480.00,144750.00,144750.00,760.00,90427145.66,90427145.66,90385343.86,387263563.41,229801198.83,709824474.93,0,
购建固定资产、无形资产和其他长期资产所支付的现金,102633490.71,54769791.25,22519675.83,109338604.21,78364039.58,47441883.87,7454029.20,45168975.58,47094285.12,25755029.48,73929340.56,125152564.34,74753023.00,0,
投资所支付的现金,826500000.00,596500000.00,337500000.00,120000000.00,0,0,0,90000000.00,90000000.00,90000000.00,383000000.00,228500000.00,669900000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,4000000.00,4000000.00,4000000.00,0,0,0,0,0,5192350.00,760050.00,0,4303.31,1660000.00,0,
投资活动现金流出小计,933133490.71,655269791.25,364019675.83,229338604.21,78364039.58,47441883.87,7454029.20,135168975.58,142286635.12,116515079.48,456929340.56,353656867.65,746313023.00,0,
投资活动产生的现金流量净额,-156467938.02,-295832775.83,-166528304.98,-223182124.21,-78219289.58,-47297133.87,-7453269.20,-44741829.92,-51859489.46,-26129735.62,-69665777.15,-123855668.82,-36488548.07,0,
吸收投资收到的现金,0,0,0,527659511.36,0,0,0,0,0,0,0,500000.00,180100000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,
取得借款收到的现金,182756750.00,182756750.00,123698000.00,75496050.00,62637900.00,51232200.00,20200500.00,194821990.00,195390700.00,128480060.00,309317540.00,68245800.00,46614650.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,1000000.00,1000000.00,0,24858577.00,81267714.26,24858577.00,24858577.00,592761.39,592761.39,447216.00,6076033.00,0,18357000.00,0,
筹资活动现金流入小计,183756750.00,183756750.00,123698000.00,628014138.36,143905614.26,76090777.00,45059077.00,195414751.39,195983461.39,128927276.00,315393573.00,68745800.00,245071650.00,0,
偿还债务支付的现金,57454440.00,39737560.00,13958000.00,145120300.00,20200500.00,20296050.00,0,254096890.00,167234000.00,101682240.00,209864170.00,30237000.00,60763650.00,0,
分配股利、利润或偿付利息所支付的现金,52666792.84,51376268.43,61875.00,4880285.69,5522650.48,2715566.82,829809.17,9771616.22,7390791.24,4942873.49,34586734.77,1097307.01,502787.35,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
