,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,155850.00,3346116.50,0,0,1459513.06,11365403.20
收到的税费返还,0,3933.43,0,0,0,0
收到的其他与经营活动有关的现金,20787082.94,30299129.26,3763726.02,17618028.17,44246244.67,198291257.93
经营活动现金流入小计,20942932.94,33649179.19,3763726.02,17618028.17,45705757.73,209656661.13
购买商品、接受劳务支付的现金,0,37380.00,40777.27,16610317.10,36853914.95,75213153.65
支付给职工以及为职工支付的现金,2534552.44,3050595.40,4914690.88,10082397.84,29785792.63,52367125.77
支付的各项税费,144052.86,91750.20,50762.89,177109.74,49558.14,860813.66
支付的其他与经营活动有关的现金,30439490.12,5433260.80,3812644.50,11985090.47,58150700.45,46928437.70
经营活动现金流出小计,33118095.42,8612986.40,8818875.54,38854915.15,124839966.17,175369530.78
经营活动产生的现金流量净额,-12175162.48,25036192.79,-5055149.52,-21236886.98,-79134208.44,34287130.35
收回投资所收到的现金,26000000.00,17000000.00,0,0,0,0
取得投资收益所收到的现金,156807.46,125471.51,338475.37,5152828.56,12126498.30,12186074.14
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,58119.66,50000.00,13442.97
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,30000000.00,458000000.00,1009362800.00,956000000.00
投资活动现金流入小计,26156807.46,17125471.51,30338475.37,463210948.22,1021539298.30,968199517.11
购建固定资产、无形资产和其他长期资产所支付的现金,34466736.70,26266212.78,22543142.31,85543674.71,37454680.24,160499287.59
投资所支付的现金,26000000.00,27000000.00,0,0,0,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,142000000.00,556000000.00,973362800.00,956000000.00
投资活动现金流出小计,60466736.70,53266212.78,164543142.31,641543674.71,1010817480.24,1116499287.59
投资活动产生的现金流量净额,-34309929.24,-36140741.27,-134204666.94,-178332726.49,10721818.06,-148299770.48
吸收投资收到的现金,25000000.00,0,360600000.00,0,238326344.00,122600000.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,2000000.00,1000000.00
取得借款收到的现金,15000000.00,30000000.00,0,5100000.00,7773200.00,41360481.20
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0
筹资活动现金流入小计,40000000.00,30000000.00,360600000.00,5100000.00,246099544.00,163960481.20
偿还债务支付的现金,0,20000000.00,32000000.00,100000.00,10000000.00,7500000.00
分配股利、利润或偿付利息所支付的现金,82000.00,1153026.06,1076459.11,101463.75,135112.19,850093.42
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,0,0,2000000.00,2000000.00,2000000.00
筹资活动现金流出小计,82000.00,21153026.06,33076459.11,2201463.75,12135112.19,10350093.42
筹资活动产生的现金流量净额,39918000.00,8846973.94,327523540.89,2898536.25,233964431.81,153610387.78
四、汇率变动对现金及现金等价物的影响,0,0,0,0,132215.93,2650096.95
五、现金及现金等价物净增加额,-6567091.72,-2257574.54,188263724.43,-196671077.22,165684257.36,42247844.60
加:期初现金及现金等价物余额,36692425.30,30125333.58,27867759.04,216131483.47,19460406.25,185144663.61
六、期末现金及现金等价物余额,30125333.58,27867759.04,216131483.47,19460406.25,185144663.61,227392508.21
净利润,15906.60,-6927478.63,-23476700.43,0,0,0
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,-179671.93,66872.61,-411.80,0,0,0
固定资产折旧、油气资产折耗、生产性物资折旧,71624.89,91868.86,237583.28,0,0,0
无形资产摊销,0,0,386274.42,0,0,0
长期待摊费用摊销,0,0,0,0,0,0
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,3590.56,2644.77,23561.25,0,0,0
固定资产报废损失,0,0,0,0,0,0
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,-7410000.00,0,0,0
预计负债,0,0,0,0,0,0
财务费用,112750.00,1158355.49,1494947.62,0,0,0
投资损失,-156807.46,-125471.51,-338475.37,0,0,0
递延所得税资产减少,0,0,0,0,0,0
递延所得税负债增加,0,0,0,0,0,0
存货的减少,-21508.73,-605022.36,485396.09,0,0,0
经营性应收项目的减少,-53500.90,975138.43,1153758.13,0,0,0
经营性应付项目的增加,-11967545.51,29664285.13,8937199.51,0,0,0
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,735000.00,0,0,0,0
经营活动产生现金流量净额,-12175162.48,25036192.79,-5055149.52,0,0,0
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,30125333.58,27867759.04,216131483.47,0,0,0
现金的期初余额,36692425.30,30125333.58,27867759.04,0,0,0
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-6567091.72,-2257574.54,188263724.43,0,0,0
