,20200930,20200630,20191231,20190930,20190630,20181231,20171231,19700101,
销售商品、提供劳务收到的现金,0,549824168.52,1046641855.92,729621708.70,0,781672823.94,538153026.38,0,
收到的税费返还,0,0,0,0,0,0,0,0,
收到的其他与经营活动有关的现金,0,652917.48,13512881.55,19381377.47,0,10751437.80,4513644.91,0,
经营活动现金流入小计,0,550477086.00,1060154737.47,749003086.17,0,792424261.74,542666671.29,0,
购买商品、接受劳务支付的现金,0,76973755.65,192616977.48,144612204.48,0,95718376.20,42328472.81,0,
支付给职工以及为职工支付的现金,0,83557204.45,134618920.04,95363588.49,0,82661062.26,56896663.18,0,
支付的各项税费,0,52260083.29,82522463.28,60103246.35,0,45343051.64,36919890.46,0,
支付的其他与经营活动有关的现金,0,287594497.80,645142320.27,473874183.59,0,505264368.95,341711362.12,0,
经营活动现金流出小计,0,500385541.19,1054900681.07,773953222.91,0,728986859.05,477856388.57,0,
经营活动产生的现金流量净额,68288000.00,50091544.81,5254056.40,-24950136.74,43003200.00,63437402.69,64810282.72,0,
收回投资所收到的现金,0,0,0,0,0,0,105000000.00,0,
取得投资收益所收到的现金,0,0,0,0,0,0,35479.41,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,475000.00,1100.00,0,0,1200.00,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,2876345.00,1425000.00,1650000.00,0,999000.00,490000.00,0,
投资活动现金流入小计,0,3351345.00,1426100.00,1650000.00,0,1000200.00,105525479.41,0,
购建固定资产、无形资产和其他长期资产所支付的现金,0,71694345.11,53572113.15,28442270.60,0,40238811.18,55724312.26,0,
投资所支付的现金,0,0,0,0,0,0,105000000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,2244000.00,1445000.00,2339000.00,0,158631641.83,240000.00,0,
投资活动现金流出小计,0,73938345.11,55017113.15,30781270.60,0,198870453.01,160964312.26,0,
投资活动产生的现金流量净额,0,-70587000.11,-53591013.15,-29131270.60,0,-197870253.01,-55438832.85,0,
吸收投资收到的现金,0,0,42072575.02,30000000.00,0,304000000.00,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,222170827.62,199800000.00,150000000.00,0,180000000.00,113610000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,3120439.40,36830000.00,8330000.00,0,459000000.00,638208763.51,0,
筹资活动现金流入小计,0,225291267.02,278702575.02,188330000.00,0,943000000.00,751818763.51,0,
偿还债务支付的现金,0,163480500.02,84961000.04,62220750.03,0,213861000.04,358407333.36,0,
分配股利、利润或偿付利息所支付的现金,0,4941140.10,7014428.62,4806633.38,0,9692552.22,48310454.38,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,0,26304288.50,34489377.00,25552032.75,0,604462294.53,359479588.00,0,
筹资活动现金流出小计,0,194725928.62,126464805.66,92579416.16,0,828015846.79,766197375.74,0,
筹资活动产生的现金流量净额,0,30565338.40,152237769.36,95750583.84,0,114984153.21,-14378612.23,0,
四、汇率变动对现金及现金等价物的影响,0,495860.56,218655.52,-77574.38,0,-219718.32,-2812262.29,0,
五、现金及现金等价物净增加额,68288000.00,10565743.66,104119468.13,41591602.12,43003200.00,-19668415.43,-7819424.65,0,
加:期初现金及现金等价物余额,0,150358764.57,46239296.44,46239296.44,0,65907711.87,73727136.52,0,
六、期末现金及现金等价物余额,0,160924508.23,150358764.57,87830898.56,0,46239296.44,65907711.87,0,
净利润,0,0,0,119288303.37,0,0,0,0,
少数股东权益,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,
资产减值准备,0,0,0,590155.12,0,0,0,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,0,0,16761009.28,0,0,0,0,
无形资产摊销,0,0,0,659897.87,0,0,0,0,
长期待摊费用摊销,0,0,0,4920553.77,0,0,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,0,0,-5105.05,0,0,0,0,
固定资产报废损失,0,0,0,3319.43,0,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,
财务费用,0,0,0,9233094.16,0,0,0,0,
投资损失,0,0,0,0,0,0,0,0,
递延所得税资产减少,0,0,0,-950126.99,0,0,0,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,
存货的减少,0,0,0,-32269909.72,0,0,0,0,
经营性应收项目的减少,0,0,0,-119923429.66,0,0,0,0,
经营性应付项目的增加,0,0,0,-28607685.23,0,0,0,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,0,0,-24950136.74,0,0,0,0,
债务转为资本,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,
现金的期末余额,0,0,0,87830898.56,0,0,0,0,
现金的期初余额,0,0,0,46239296.44,0,0,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,0,0,0,41591602.12,0,0,0,0,
