,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,393952723.02,268494159.87,608363077.18,433834835.71,272072000.00,521176400.00,414738000.00,399613200.00,0,
收到的税费返还,6978518.49,4442393.36,9505531.92,9657926.36,7928300.00,4294300.00,6465200.00,9352900.00,0,
收到的其他与经营活动有关的现金,17752482.76,3433391.12,22863845.96,24404490.26,8559500.00,10342800.00,31813900.00,16627200.00,0,
经营活动现金流入小计,418683724.27,276369944.35,640732455.06,467897252.33,288559800.00,535813500.00,453017100.00,425593300.00,0,
购买商品、接受劳务支付的现金,127739237.84,112625353.90,182711195.54,116185171.15,82760300.00,186962800.00,153280500.00,165427000.00,0,
支付给职工以及为职工支付的现金,97998329.72,66868715.94,120786224.78,88984645.45,61444600.00,119095100.00,109742100.00,99669500.00,0,
支付的各项税费,51899909.45,24429209.03,69190740.52,50396334.34,36312800.00,55693300.00,65828800.00,48682400.00,0,
支付的其他与经营活动有关的现金,51731588.59,26916714.22,51414925.52,35139132.10,18196200.00,30417700.00,32506300.00,57464200.00,0,
经营活动现金流出小计,329369065.60,230839993.09,424103086.36,290705283.04,198714000.00,392168900.00,361357800.00,371243100.00,0,
经营活动产生的现金流量净额,89314658.67,45529951.26,216629368.70,177191969.29,89845800.00,143644600.00,91659200.00,54350200.00,0,
收回投资所收到的现金,0,0,130000.00,130000.00,130000.00,0,0,0,0,
取得投资收益所收到的现金,0,0,0,0,0,0,0,111200.00,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,9267857.75,8807661.80,658351.72,169496.66,81000.00,847900.00,651200.00,1469700.00,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,
投资活动现金流入小计,9267857.75,8807661.80,788351.72,299496.66,211000.00,847900.00,651200.00,1580900.00,0,
购建固定资产、无形资产和其他长期资产所支付的现金,23276541.85,14332655.12,57784391.27,48422977.82,32194800.00,29470400.00,28180200.00,40114900.00,0,
投资所支付的现金,0,0,0,0,0,0,0,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,23276541.85,14332655.12,57784391.27,48422977.82,32194800.00,29470400.00,28180200.00,40114900.00,0,
投资活动产生的现金流量净额,-14008684.10,-5524993.32,-56996039.55,-48123481.16,-31983800.00,-28622500.00,-27529000.00,-38534000.00,0,
吸收投资收到的现金,0,0,0,0,0,0,150029700.00,55200000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,41500000.00,10000000.00,40000000.00,40000000.00,30000000.00,108500000.00,383500000.00,362500000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,5366850.00,5000000.00,12500000.00,12500000.00,5000000.00,0,3500000.00,29695000.00,0,
筹资活动现金流入小计,46866850.00,15000000.00,52500000.00,52500000.00,35000000.00,108500000.00,537029700.00,447395000.00,0,
偿还债务支付的现金,10000000.00,10000000.00,118500000.00,78500000.00,60000000.00,289000000.00,434500000.00,438400000.00,0,
分配股利、利润或偿付利息所支付的现金,16185982.02,15929840.39,64877376.29,65369620.04,32912300.00,8013000.00,17092300.00,17090600.00,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,19340776.54,5005645.02,7500000.00,9016874.00,7500000.00,777600.00,15126600.00,31843800.00,0,
筹资活动现金流出小计,45526758.56,30935485.41,190877376.29,152886494.04,100412300.00,297790600.00,466718900.00,487334400.00,0,
筹资活动产生的现金流量净额,1340091.44,-15935485.41,-138377376.29,-100386494.04,-65412300.00,-189290600.00,70310800.00,-39939400.00,0,
四、汇率变动对现金及现金等价物的影响,-247848.57,-37483.54,724611.77,791829.36,127500.00,-226000.00,-423500.00,407900.00,0,
五、现金及现金等价物净增加额,76398217.44,24031988.99,21980564.63,29473823.45,-7422800.00,-74494500.00,134017500.00,-23715300.00,0,
加:期初现金及现金等价物余额,118952057.43,118952057.43,96971492.80,96971492.80,96971500.00,171466000.00,37448500.00,61163800.00,0,
六、期末现金及现金等价物余额,195350274.87,142984046.42,118952057.43,126445316.25,89548700.00,96971500.00,171466000.00,37448500.00,0,
净利润,107696472.42,86066585.93,168328907.75,0,85101200.00,109337400.00,55742700.00,66747500.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,
资产减值准备,-1463063.27,-1095904.96,6927680.88,0,1166900.00,7727900.00,4128100.00,7288700.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,45676815.05,30223683.09,58711658.35,0,29168300.00,55865600.00,54907400.00,50766500.00,0,
无形资产摊销,1311123.58,877301.24,1631632.71,0,782500.00,1513000.00,1521700.00,1314800.00,0,
