,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,108009691.42,283247660.60,171612807.12,140697813.62,148491704.12,184048064.47,124073869.56,209591712.99,0,
交易性金融资产,0,0,30000000.00,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,690352595.97,477008653.55,617626545.40,515168106.57,596153949.32,523548472.47,488038955.47,561326175.97,0,
应收票据,138150891.44,51186255.94,113902168.00,113548460.61,115069943.87,112898495.96,87491614.97,235579616.75,0,
应收账款,552201704.53,425822397.61,503724377.40,401619645.96,481084005.45,410649976.51,400547340.50,325746559.22,0,
应收款项融资,48950449.32,92800738.89,41522247.05,53085065.91,0,0,0,0,0,
预付款项,10499043.64,3004853.32,2749458.12,14602568.03,1545147.58,2129451.28,6841514.75,2640588.56,0,
其他应收款(合计),749147.77,4039551.89,13162027.19,32986988.43,12944037.94,26213054.39,8205492.55,5050514.54,0,
应收利息,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,
其他应收款,0,0,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,
存货,314962156.60,351604869.23,225362115.40,293360605.32,269119655.84,215482437.03,169639420.83,194854277.60,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,
其他流动资产,98779290.40,97959581.63,115807161.12,97492112.09,102802107.99,60853279.35,22475795.35,14845250.97,0,
流动资产合计,1272302375.12,1309665909.11,1217842361.40,1147393259.97,1131056602.79,1012274758.99,819275048.51,988308520.63,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,
长期应收款,4930000.00,2700000.00,2700000.00,0,0,0,2500000.00,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,
在建工程(合计),752256258.14,699342425.95,607081218.37,459260659.99,400249874.11,247354303.78,318265408.58,79399444.68,0,
在建工程,0,0,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),751104074.90,678211014.77,622195347.11,598335966.14,616100351.88,648003441.77,278356002.18,312980254.07,0,
固定资产净额,0,678211014.77,622195347.11,0,0,0,0,0,0,
固定资产清理,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,
无形资产,64661031.84,53437639.81,54043449.51,53792458.46,54103062.23,54724239.62,51917821.41,46708540.80,0,
开发支出,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,
长期待摊费用,5278682.47,660485.89,344684.82,367933.86,416993.70,396822.40,401745.60,652368.80,0,
递延所得税资产,14969399.78,14867514.89,14968239.90,14470117.30,15508140.83,13969943.93,13994734.18,12811875.33,0,
其他非流动资产,0,0,0,0,0,0,0,0,0,
非流动资产合计,1593199447.13,1449219081.31,1301332939.71,1126227135.75,1086378422.75,964448751.50,665435711.95,452552483.68,0,
资产总计,2865501822.25,2758884990.42,2519175301.11,2273620395.72,2217435025.54,1976723510.49,1484710760.46,1440861004.31,0,
短期借款,641385214.83,789047632.30,707122770.67,641724088.58,578745056.65,561739383.64,465197980.48,535697674.45,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,632236038.51,471996429.72,494360422.60,446243358.80,484638233.72,433168186.97,393738912.10,451538384.42,0,
应付票据,225947387.74,186438344.52,243172312.28,239203561.77,205309488.25,186641256.82,149019654.03,285122406.29,0,
应付账款,406288650.77,285558085.20,251188110.32,207039797.03,279328745.47,246526930.15,244719258.07,166415978.13,0,
预收款项,0,106434.91,6121029.54,10790988.60,4512007.96,5544217.92,3268455.75,3032488.50,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,
应付职工薪酬,5666938.16,5430173.05,11540788.76,2923897.95,4469278.04,8991500.53,6768232.71,5125641.54,0,
应交税费,46356395.13,51333973.01,71359633.62,16955421.90,43005029.60,47596782.43,57849046.95,52994389.56,0,
其他应付款(合计),1312155.07,1703773.64,1553187.07,1543599.87,2953762.48,2237158.46,52247045.87,72458321.93,0,
应付利息,0,0,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,0,
其他应付款,0,1703773.64,1553187.07,0,0,0,0,0,0,
预提费用,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,30500000.00,30500000.00,30000000.00,11000000.00,11000000.00,10000000.00,0,0,0,
其他流动负债,0,0,0,0,0,0,0,0,0,
流动负债合计,1375175183.51,1359202609.73,1322057832.26,1131181355.70,1129323368.45,1069277229.95,979069673.86,1120846900.40,0,
长期借款,158000000.00,158000000.00,160000000.00,188500000.00,188500000.00,67000000.00,0,0,0,
应付债券,0,0,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,0,0,
长期应付款(合计),50370379.91,38600000.00,0,0,0,0,19355847.50,0,0,
长期应付款,0,0,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,0,0,
递延所得税负债,2014674.64,2264550.81,2014674.64,1664847.53,2531134.42,1544758.75,1137603.32,582913.49,0,
长期递延收益,27212694.00,25548300.00,26462700.00,27692775.00,27987850.00,29513000.00,24113000.00,18111800.00,0,
其他非流动负债,0,0,0,0,0,0,0,0,0,
非流动负债合计,237597748.55,224412850.81,188477374.64,217857622.53,219018984.42,98057758.75,44606450.82,18694713.49,0,
负债合计,1612772932.06,1583615460.54,1510535206.90,1349038978.23,1348342352.87,1167334988.70,1023676124.68,1139541613.89,0,
实收资本(或股本),360000000.00,360000000.00,360000000.00,360000000.00,360000000.00,360000000.00,177000000.00,177000000.00,0,
资本公积,160956560.24,160956560.24,160956560.24,160956560.24,160956560.24,160956560.24,3686663.79,15612154.21,0,
减：库存股,0,0,0,0,0,0,0,0,0,
其他综合收益,0,0,0,0,0,0,0,0,0,
专项储备,0,0,0,0,0,0,0,0,0,
盈余公积,13444418.38,13444418.38,13444418.38,6766534.90,6766534.90,6766534.90,17644635.38,9582969.64,0,
一般风险准备,0,0,0,0,0,0,0,0,0,
未分配利润,718327911.57,640868551.26,474239115.59,396858322.35,341369577.53,281665426.65,262703336.61,99124266.57,0,
归属于母公司股东权益合计,1252728890.19,1175269529.88,1008640094.21,924581417.49,869092672.67,809388521.79,461034635.78,301319390.42,0,
少数股东权益,0,0,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计,1252728890.19,1175269529.88,1008640094.21,924581417.49,869092672.67,809388521.79,461034635.78,301319390.42,0,
负债和所有者权益(或股东权益)总计,2865501822.25,2758884990.42,2519175301.11,2273620395.72,2217435025.54,1976723510.49,1484710760.46,1440861004.31,0,
