,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,109718460.09,219273386.88,227837483.07,319197001.13,619197636.88,704219768.05
收到的税费返还,0,12920.00,0,0,0,5017765.38
收到的其他与经营活动有关的现金,4197684.14,2581117.92,10321415.62,17047538.94,24774783.56,8772897.81
经营活动现金流入小计,113916144.23,221867424.80,238158898.69,336244540.07,643972420.44,718010431.24
购买商品、接受劳务支付的现金,64853818.09,153881440.64,108551172.70,152318001.13,447069654.04,268795646.65
支付给职工以及为职工支付的现金,24385423.95,31669762.08,39732788.22,51041304.47,115573090.00,136434866.56
支付的各项税费,10271821.57,16975266.46,24520595.98,33016348.96,50232594.84,53926314.91
支付的其他与经营活动有关的现金,3650124.01,6160465.48,4481773.57,23353767.56,20529241.23,36479740.75
经营活动现金流出小计,103161187.62,208686934.66,177286330.47,259729422.12,633404580.11,495636568.87
经营活动产生的现金流量净额,10754956.61,13180490.14,60872568.22,76515117.95,10567840.33,222373862.37
收回投资所收到的现金,0,0,0,0,0,0
取得投资收益所收到的现金,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,77048.40,18285.23,19568.93,28000.00,167814.49,114103.40
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流入小计,77048.40,18285.23,19568.93,28000.00,167814.49,114103.40
购建固定资产、无形资产和其他长期资产所支付的现金,4489270.28,30383812.00,37490784.68,19270673.88,67946074.66,45526481.87
投资所支付的现金,0,0,0,0,0,0
取得子公司及其他营业单位支付的现金净额,1830159.22,800000.00,0,0,89742035.17,20000000.00
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,6319429.50,31183812.00,37490784.68,19270673.88,157688109.83,65526481.87
投资活动产生的现金流量净额,-6242381.10,-31165526.77,-37471215.75,-19242673.88,-157520295.34,-65412378.47
吸收投资收到的现金,0,0,0,198700000.00,52150000.00,22750000.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,24500000.00,52150000.00,22750000.00
取得借款收到的现金,40000000.00,60000000.00,35000000.00,30000000.00,84876466.53,188093533.47
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0
筹资活动现金流入小计,40000000.00,60000000.00,35000000.00,228700000.00,137026466.53,210843533.47
偿还债务支付的现金,35000000.00,55000000.00,45000000.00,30000000.00,97000000.00,59876466.53
分配股利、利润或偿付利息所支付的现金,8763500.00,2068529.17,1704909.77,11581521.00,17496518.43,15129597.38
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,1896029.99,1296226.41,6212785.21,0,2443700.00
筹资活动现金流出小计,43763500.00,58964559.16,48001136.18,47794306.21,114496518.43,77449763.91
筹资活动产生的现金流量净额,-3763500.00,1035440.84,-13001136.18,180905693.79,22529948.10,133393769.56
四、汇率变动对现金及现金等价物的影响,-2157.08,0,0,0,-6938.28,-14749.47
五、现金及现金等价物净增加额,746918.43,-16949595.79,10400216.29,238178137.86,-124429445.19,290340503.99
加:期初现金及现金等价物余额,63395019.74,64141938.17,47192342.38,57592558.67,295770696.53,171341251.34
六、期末现金及现金等价物余额,64141938.17,47192342.38,57592558.67,295770696.53,171341251.34,461681755.33
净利润,28327810.79,30624842.22,35795849.74,50489650.29,78011497.18,123782706.28
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,1313027.15,1278614.77,331715.11,201095.51,1998311.66,146757.47
固定资产折旧、油气资产折耗、生产性物资折旧,4913682.72,4810539.54,4400328.57,5427066.67,13990123.55,18535357.11
无形资产摊销,924250.96,2001632.78,2130915.90,2243205.38,6618837.46,7453013.60
长期待摊费用摊销,0,0,0,0,24977.41,214220.34
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,44604.73,20984.50,-3971.52,20646.56,-96199.52,184471.30
固定资产报废损失,0,0,0,0,15766.10,396895.33
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,1765657.08,2068529.17,1436138.93,823126.63,2439260.57,1978577.69
投资损失,0,1212.44,34232.54,176533.41,-113848.74,132218.13
递延所得税资产减少,-193421.52,1115749.73,672579.08,1049244.44,-213685.27,-95861.97
递延所得税负债增加,0,0,0,0,0,0
存货的减少,-2882859.71,-67242355.35,-2843073.01,-5919276.99,-65331961.23,75433415.54
经营性应收项目的减少,-28195323.58,-20766938.72,2256428.30,-33054383.75,1590968.02,-71884369.34
经营性应付项目的增加,4737527.99,59267679.06,16661424.58,55058209.80,-28366206.86,66096460.89
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,10754956.61,13180490.14,60872568.22,76515117.95,10567840.33,222373862.37
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,64141938.17,47192342.38,57592558.67,295770696.53,171341251.34,461681755.33
现金的期初余额,63395019.74,64141938.17,47192342.38,57592558.67,295770696.53,171341251.34
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,746918.43,-16949595.79,10400216.29,238178137.86,-124429445.19,290340503.99
