,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,508513712.52,661844338.93,756745103.25,1098141370.92,1894908214.95,2146095273.69
收到的税费返还,5495821.18,0,212112.80,1015615.99,18822697.86,35079745.47
收到的其他与经营活动有关的现金,42204002.68,67125522.36,50643147.98,26642231.43,505744279.47,103626319.33
经营活动现金流入小计,556213536.38,728969861.29,807600364.03,1125799218.34,2419475192.28,2284801338.49
购买商品、接受劳务支付的现金,305528191.67,325512143.49,433430088.42,481202305.93,778186230.60,855988689.94
支付给职工以及为职工支付的现金,68585462.90,156958181.86,214817905.93,214328279.90,437263310.94,460051544.67
支付的各项税费,68423841.08,69220585.30,53281257.10,74619587.87,152892516.61,163024138.58
支付的其他与经营活动有关的现金,103068724.89,154391059.38,113453316.39,122123005.59,651725473.78,303227179.40
经营活动现金流出小计,545606220.54,706081970.03,814982567.84,892273179.29,2020067531.93,1782291552.59
经营活动产生的现金流量净额,10607315.84,22887891.26,-7382203.81,233526039.05,399407660.35,502509785.90
收回投资所收到的现金,2788.68,0,0,0,0,5543978.03
取得投资收益所收到的现金,0,0.00,0,0,10168529.18,6838779.12
处置固定资产、无形资产和其他长期资产所收回的现金净额,4288.65,0,3221584.08,1628090.73,26985266.01,4419471.48
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,4488091.13,932013128.67,836359915.68,1073866665.50,796725812.14
投资活动现金流入小计,7077.33,4488091.13,935234712.75,837988006.41,1111020460.69,813528040.77
购建固定资产、无形资产和其他长期资产所支付的现金,8865492.95,31357825.64,79692845.88,137828452.90,845881436.36,996066159.78
投资所支付的现金,0,0,35194488.00,0,0,22573828.94
取得子公司及其他营业单位支付的现金净额,45679510.66,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0.00,1416504820.60,840000000.00,1060000000.00,280757085.58
投资活动现金流出小计,54545003.61,31357825.64,1531392154.48,977828452.90,1905881436.36,1299397074.30
投资活动产生的现金流量净额,-54537926.28,-26869734.51,-596157441.73,-139840446.49,-794860975.67,-485869033.53
吸收投资收到的现金,4500000.00,992254598.73,0,0,0,58616.25
其中：子公司吸收少数股东投资收到的现金,4500000.00,992254598.73,0,0,0,58616.25
取得借款收到的现金,256000000.00,440564985.26,133100902.14,148263849.21,1113221894.39,1304662992.19
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,68733800.10,0
筹资活动现金流入小计,260500000.00,1432819583.99,133100902.14,148263849.21,1181955694.49,1304721608.44
偿还债务支付的现金,237988307.04,477757310.45,214799769.47,198757694.79,559890064.80,1013852817.92
分配股利、利润或偿付利息所支付的现金,11990855.28,37058626.94,23634643.19,4773043.76,117778736.87,165209394.35
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,37578925.67,0,0,101761616.40,274377876.25
筹资活动现金流出小计,249979162.32,552394863.06,238434412.66,203530738.55,779430418.07,1453440088.52
筹资活动产生的现金流量净额,10520837.68,880424720.93,-105333510.52,-55266889.34,402525276.42,-148718480.08
四、汇率变动对现金及现金等价物的影响,-2734701.62,-992821.25,-14632.10,-2835473.59,23660433.25,9615859.82
五、现金及现金等价物净增加额,-36144474.38,875450056.43,-708887788.16,35583229.63,30732394.35,-122461867.89
加:期初现金及现金等价物余额,185264372.51,149119898.13,1024569954.56,315682166.40,361215734.33,391948128.68
六、期末现金及现金等价物余额,149119898.13,1024569954.56,315682166.40,351265396.03,391948128.68,269486260.79
净利润,50626946.54,45466342.35,52771820.37,60358522.87,187677871.66,176873462.60
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,9914375.13,7830376.34,15535443.23,14346139.86,39950576.81,27140154.46
固定资产折旧、油气资产折耗、生产性物资折旧,28154928.30,33351361.89,40599327.14,40243911.48,227139432.51,239994342.75
无形资产摊销,3602154.50,5516556.50,7036002.20,9124769.64,14409233.01,15236753.23
长期待摊费用摊销,0,0,0,0,0,0
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,48116.62,0,-741062.43,359945.89,-3413574.72,-565614.69
固定资产报废损失,0,0,0,-27298.68,915622.13,74550.78
公允价值变动损失,0,0,0,1125081.83,-463681.96,-630230.64
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,12161287.09,15006637.22,4118528.90,4058249.16,52209529.74,76836839.88
投资损失,0,0,-5653078.67,-11258635.25,-25315640.68,-13199769.09
递延所得税资产减少,623888.77,-1705653.02,1361440.12,222532.40,-6825220.30,4692400.37
递延所得税负债增加,-2456115.03,1737083.24,2798.30,-353909.20,13451685.60,7086122.32
存货的减少,58257707.25,-13945643.18,-122787225.21,-112549627.54,-107871952.22,78441571.52
经营性应收项目的减少,-41725197.82,-124311201.89,20668042.49,-24057351.75,-165198947.38,-27141645.70
经营性应付项目的增加,-108600775.51,53942031.81,-20294240.25,251933708.34,172742726.15,-82329151.89
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,10607315.84,22887891.26,-7382203.81,233526039.05,399407660.35,502509785.90
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,149119898.13,1024569954.56,315682166.40,351265396.03,391948128.68,269486260.79
现金的期初余额,185264372.51,149119898.13,1024569954.56,315682166.40,361215734.33,391948128.68
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-36144474.38,875450056.43,-708887788.16,35583229.63,30732394.35,-122461867.89
