,20200930,20200630,20191231,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,430145944.01,253667365.66,662948753.64,483257292.38,311919305.46,820571234.81,398921563.10,533671453.39,465775987.90,317396179.25,0,
收到的税费返还,463190.28,243906.65,184750.25,250383.63,58356.73,106481.76,0,0,0,0,0,
收到的其他与经营活动有关的现金,8158884.26,4418860.93,12271524.05,7605786.63,3490418.31,14079708.86,8576728.13,8564361.54,6152873.83,2508700.97,0,
经营活动现金流入小计,438768018.55,258330133.24,675405027.94,491113462.64,315468080.50,834757425.43,407498291.23,542235814.93,471928861.73,319904880.22,0,
购买商品、接受劳务支付的现金,230683136.28,172037612.69,337717769.67,282221851.85,200751145.09,411345062.47,192009527.94,261363601.08,213251179.85,171638679.23,0,
支付给职工以及为职工支付的现金,72594781.01,50491951.96,103843894.20,77349369.71,55573206.26,113169664.47,61850357.07,105350729.18,85388653.03,57059315.83,0,
支付的各项税费,23586975.35,13833475.47,63906164.55,49408512.81,37267664.24,53865391.90,26778389.91,80681980.27,46619073.21,30434543.74,0,
支付的其他与经营活动有关的现金,26166149.81,16171319.60,42104633.74,26674001.97,19373432.59,43586950.34,26937207.15,51835503.29,47790681.53,36513827.12,0,
经营活动现金流出小计,353031042.45,252534359.72,547572462.16,435653736.34,312965448.18,621967069.18,307575482.07,499231813.82,393049587.62,295646365.92,0,
经营活动产生的现金流量净额,85736976.10,5795773.52,127832565.78,55459726.30,2502632.32,212790356.25,99922809.16,43004001.11,78879274.11,24258514.30,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,900090.28,1687788.89,2468180.75,355239.13,527061.96,950626.26,741599.41,694884.59,104823.57,-1822090.06,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,1022355.93,0,0,
投资活动现金流入小计,900090.28,1687788.89,2468180.75,355239.13,527061.96,950626.26,741599.41,694884.59,1127179.50,-1822090.06,0,
购建固定资产、无形资产和其他长期资产所支付的现金,91988668.95,57377379.88,86618593.68,41875189.69,34424766.02,50362741.57,29824535.44,47935183.64,36742095.53,58433720.26,0,
