,20200930,20200630,20191231,20190630,20181231,20180630,20171231,20161231,20151231,19700101,
货币资金,530789897.27,46937501.38,114281664.53,80474611.40,112645255.10,54843861.14,35712325.63,31307844.07,18815290.75,0,
交易性金融资产,0,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,304993715.50,259470430.69,279534246.98,279803117.85,279074412.10,323655111.70,446567153.19,365402818.07,236797111.78,0,
应收票据,19373160.37,0,0,34912208.71,16803000.00,0,37458778.17,12450000.00,0,0,
应收账款,285620555.13,259470430.69,279534246.98,244890909.14,262271412.10,0,409108375.02,352952818.07,0,0,
应收款项融资,0,53544949.18,19771249.84,0,0,0,0,0,0,0,
预付款项,1782162.47,1626098.14,1898926.02,2906195.47,3501282.34,2772582.00,2761871.81,3820594.42,1737800.76,0,
其他应收款(合计),2022229.25,1551846.68,1487241.55,1498408.35,1618640.13,6061078.82,7452890.57,13481402.63,21773510.80,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,1551846.68,1487241.55,0,0,6061078.82,0,0,21773510.80,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,70895615.06,60927462.50,73178333.90,73927430.30,84645226.88,100331663.65,106097343.50,104555566.99,76517256.15,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,2365387.90,13217350.07,23400636.48,18123026.04,12341455.91,8057688.32,10692843.33,3241550.37,4642205.25,0,
流动资产合计,912849007.45,437275638.64,513552299.30,456732789.41,493826272.46,495721985.63,609284428.03,521809776.55,360283175.49,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,
长期股权投资,15969492.11,15657348.13,15057631.62,11675657.52,10718170.72,9902824.56,9886361.39,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,0,0,
在建工程(合计),51878159.88,53338319.64,48599635.57,23935303.38,5316527.47,0,2594744.64,1907340.23,0,0,
在建工程,0,53338319.64,48599635.57,0,0,4156708.71,0,0,21182997.80,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),188143333.83,185306341.88,186512531.68,184840173.67,195838905.30,0,194427073.08,180735640.89,0,0,
固定资产净额,0,185306341.88,186512531.68,0,0,193622078.48,0,0,152299800.14,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,42218056.10,42611088.60,42739587.70,43241037.98,43576211.70,44180945.64,43669610.90,41624599.70,42555495.14,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,0,
长期待摊费用,61506103.36,59898164.25,57454184.34,47424224.52,56243875.42,68958673.63,66486983.93,63251256.14,58781475.55,0,
递延所得税资产,7712212.10,7370309.11,7870733.83,7175118.83,6693609.04,8094787.41,7783089.39,7411408.15,5953178.28,0,
其他非流动资产,23675656.50,11053335.59,7791220.25,5895554.16,1214550.00,3358834.43,5863414.73,8295655.07,5162756.85,0,
非流动资产合计,391103013.88,375234907.20,366025524.99,324187070.06,319601849.65,332274852.86,330711278.06,303225900.18,285935703.76,0,
资产总计,1303952021.33,812510545.84,879577824.29,780919859.47,813428122.11,827996838.49,939995706.09,825035676.73,646218879.25,0,
短期借款,61000000.00,51056763.89,65889573.61,101300000.00,97800000.00,111200000.00,135700000.00,88800000.00,89800000.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,230664892.64,192363282.68,269942483.71,202331307.00,261681406.44,309360359.02,381016731.75,329731893.15,214731434.81,0,
应付票据,0,0,0,0,0,0,200000.00,2480972.82,0,0,
应付账款,230664892.64,192363282.68,269942483.71,202331307.00,261681406.44,0,380816731.75,327250920.33,0,0,
预收款项,0,0,1360259.36,208432.21,432643.98,178356.60,89505.00,143836.80,14839.80,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,14232398.73,11900085.61,20009020.11,11448117.57,17255936.09,13028566.10,18783031.10,13175417.90,8708880.76,0,
应交税费,9660289.65,5664657.71,2924513.96,3141458.69,5418254.83,5554313.16,12567909.17,29885472.88,16347680.93,0,
其他应付款(合计),3502389.41,2936265.28,1209232.95,1080252.53,565005.68,881735.42,14130013.34,9429132.51,12810295.39,0,
应付利息,68160.51,0,0,0,0,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,2936265.28,1209232.95,0,0,881735.42,0,0,12810295.39,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,586992.20,15140540.86,31899947.95,36201861.88,34715348.37,0,
其他流动负债,0,0,0,0,0,0,0,0,0,0,
流动负债合计,319586945.17,264294396.71,361335083.70,319509568.00,383740239.22,455343871.16,594187138.31,507367615.12,377128480.06,0,
长期借款,0,0,0,0,0,0,0,17750000.00,28150000.00,0,
应付债券,0,0,0,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,416085.90,15038227.71,0,0,
长期应付款,0,0,0,0,0,26498.85,0,0,24254032.64,0,
专项应付款,0,0,0,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,0,0,0,0,0,
长期递延收益,6735826.65,6956842.35,6303217.42,5634970.31,6132596.02,5422221.73,2303251.20,1687212.50,1895262.50,0,
其他非流动负债,0,0,0,0,0,0,0,0,0,0,
非流动负债合计,6735826.65,6956842.35,6303217.42,5634970.31,6132596.02,5448720.58,2719337.10,34475440.21,54299295.14,0,
负债合计,326322771.82,271251239.06,367638301.12,325144538.31,389872835.24,460792591.74,596906475.41,541843055.33,431427775.20,0,
实收资本(或股本),80000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,56300000.00,50500000.00,0,
资本公积,542862159.45,148784825.47,148784825.47,148784825.47,148784825.47,148784825.47,148784825.47,108084825.47,31593285.47,0,
减：库存股,0,0,0,0,0,0,0,0,0,0,
其他综合收益,0,0,0,0,0,0,0,0,0,0,
专项储备,0,0,0,0,0,0,0,0,0,0,
盈余公积,28691321.49,28691321.49,28691321.49,23037220.80,23037220.80,18042929.43,18042929.43,10778511.09,9048746.02,0,
一般风险准备,0,0,0,0,0,0,0,0,0,0,
未分配利润,326075768.57,303783159.82,274463376.21,223953274.89,191733240.60,140376491.85,116261475.78,108029284.84,123649072.56,0,
归属于母公司股东权益合计,977629249.51,541259306.78,511939523.17,455775321.16,423555286.87,367204246.75,343089230.68,283192621.40,214791104.05,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计,977629249.51,541259306.78,511939523.17,455775321.16,423555286.87,367204246.75,343089230.68,283192621.40,214791104.05,0,
负债和所有者权益(或股东权益)总计,1303952021.33,812510545.84,879577824.29,780919859.47,813428122.11,827996838.49,939995706.09,825035676.73,646218879.25,0,
