,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,739558056.25,738548493.06,1457267544.25,1159687483.60,1057375159.47,814979863.04
收到的税费返还,692577.30,3235710.92,2640178.64,0,5508255.13,4596739.84
收到的其他与经营活动有关的现金,17206475.56,15001804.08,44073402.04,28887282.43,174184311.47,239466848.42
经营活动现金流入小计,757457109.11,756786008.06,1503981124.93,1188574766.03,1237067726.07,1059043451.30
购买商品、接受劳务支付的现金,459334344.84,446668832.38,782978279.84,1011031362.47,809558084.98,652740362.70
支付给职工以及为职工支付的现金,71202523.90,69755651.84,111281611.09,147207462.80,148419496.34,140040865.15
支付的各项税费,40255182.50,53701256.26,81016424.01,97829118.56,29765286.01,22384188.68
支付的其他与经营活动有关的现金,70074430.35,171198603.15,220517499.27,95795037.03,121921297.13,94634276.97
经营活动现金流出小计,640866481.59,741324343.63,1195793814.21,1351862980.86,1109664164.46,909799693.50
经营活动产生的现金流量净额,116590627.52,15461664.43,308187310.72,-163288214.83,127403561.61,149243757.80
收回投资所收到的现金,0,0,32462440.00,633891783.07,39154315.20,138598493.15
取得投资收益所收到的现金,0,0,2324255.69,10336932.65,5663742.13,17880000.00
处置固定资产、无形资产和其他长期资产所收回的现金净额,7000.00,200.00,465626.99,27984.98,198114.70,132000.00
处置子公司及其他营业单位收到的现金净额,0,41036100.00,1176954.91,0,0,7601114.85
收到的其他与投资活动有关的现金,0,11982717.47,2530000.00,1348.74,0,0
投资活动现金流入小计,7000.00,53019017.47,38959277.59,644258049.44,45016172.03,164211608.00
购建固定资产、无形资产和其他长期资产所支付的现金,162468532.52,247607557.72,188186663.36,288113021.04,176582205.90,109199917.01
投资所支付的现金,0,2580000.00,172300000.00,645828596.00,0,155090000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,196117.42,82073289.76,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,162468532.52,250187557.72,360486663.36,934137734.46,258655495.66,264289917.01
投资活动产生的现金流量净额,-162461532.52,-197168540.25,-321527385.77,-289879685.02,-213639323.63,-100078309.01
吸收投资收到的现金,5000000.00,370513091.75,14455686.68,2940000.00,7500000.00,3769500.00
其中：子公司吸收少数股东投资收到的现金,5000000.00,7370000.00,7370000.00,2940000.00,7500000.00,3769500.00
取得借款收到的现金,0,170000000.00,80000000.00,389800000.00,483000000.00,656000000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,10000000.00,4852500.00,0
筹资活动现金流入小计,5000000.00,540513091.75,94455686.68,402740000.00,495352500.00,659769500.00
偿还债务支付的现金,0,0,170000000.00,180000000.00,237000000.00,848800000.00
分配股利、利润或偿付利息所支付的现金,5008500.00,11556013.60,18542841.83,21592342.35,52649567.88,30611194.76
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,0,3005423.99,70368.00,25500886.72,16712700.00
筹资活动现金流出小计,5008500.00,11556013.60,191548265.82,201662710.35,315150454.60,896123894.76
筹资活动产生的现金流量净额,-8500.00,528957078.15,-97092579.14,201077289.65,180202045.40,-236354394.76
四、汇率变动对现金及现金等价物的影响,0,0,253657.60,-177863.60,1984.89,22528.51
五、现金及现金等价物净增加额,-45879405.00,347250202.33,-110178996.59,-252268473.80,93968268.27,-187166417.46
加:期初现金及现金等价物余额,333401222.64,287521817.64,634772019.97,524593023.38,272324549.58,366292817.85
六、期末现金及现金等价物余额,287521817.64,634772019.97,524593023.38,272324549.58,366292817.85,179126400.39
净利润,54443308.82,110136799.82,169659338.09,145381096.97,-173133292.60,52872214.77
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,6593428.20,3171416.63,8062479.75,4012613.61,149817849.71,18157753.63
固定资产折旧、油气资产折耗、生产性物资折旧,6297463.07,6558860.87,6856614.55,10504463.70,32266188.01,32293923.14
无形资产摊销,488258.86,1029667.37,15525070.43,26417818.15,30381997.84,35033805.61
长期待摊费用摊销,13734444.72,13734444.72,250000.00,578474.61,712427.50,288776.86
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,26572.82,-12425265.18,-2657049.60,105054.77,153712.48,83572.02
固定资产报废损失,0,0,0,0,110997.58,223274.63
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,0,0,3590747.22,5883069.47,33170578.38,30471777.18
投资损失,0,-18029883.94,-8177871.34,-12372916.10,-12585056.05,-81930011.86
递延所得税资产减少,0,-1901594.50,-26420.16,175025.91,3501866.27,-86055.52
递延所得税负债增加,0,0,0,0,-468935.31,-452013.95
存货的减少,63491612.93,71868406.46,-153795021.08,-173503892.82,118892496.31,96482512.90
经营性应收项目的减少,-153180721.89,-181891388.18,-319361777.70,-21890524.40,92364827.32,189081298.67
经营性应付项目的增加,124696259.99,23210200.36,588261200.56,-148578498.70,-147782095.83,-223277070.28
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,116590627.52,15461664.43,308187310.72,-163288214.83,127403561.61,149243757.80
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,287521817.64,634772019.97,524593023.38,272324549.58,366292817.85,179126400.39
现金的期初余额,333401222.64,287521817.64,634772019.97,524593023.38,272324549.58,366292817.85
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-45879405.00,347250202.33,-110178996.59,-252268473.80,93968268.27,-187166417.46
