,20200930,20200630,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
销售商品、提供劳务收到的现金,206490364.59,149913230.82,294053737.06,234317668.05,0,342123296.47,357722562.73,236432758.68,0,
收到的税费返还,0,0,0,0,0,0,0,0,0,
收到的其他与经营活动有关的现金,4598951.94,466952.97,2204985.44,697299.60,0,4874171.81,1628330.43,4446801.11,0,
经营活动现金流入小计,211089316.53,150380183.79,296258722.50,235014967.65,0,346997468.28,359350893.16,240879559.79,0,
购买商品、接受劳务支付的现金,91928943.60,50645214.65,131397232.37,111165756.12,0,190606288.90,169737109.00,116311374.16,0,
支付给职工以及为职工支付的现金,44911247.26,30787649.11,74890857.60,57154488.20,0,78011938.24,70849343.51,60624223.99,0,
支付的各项税费,30623056.45,17084900.44,37013943.88,29992295.73,0,40475695.84,33433354.10,66964438.69,0,
支付的其他与经营活动有关的现金,15925128.01,9408163.97,27717875.11,26690000.71,0,25845561.50,30746701.21,27880679.49,0,
经营活动现金流出小计,183388375.32,107925928.17,271019908.96,225002540.76,0,334939484.48,304766507.82,271780716.33,0,
经营活动产生的现金流量净额,27700941.21,42454255.62,25238813.54,10012426.89,19970700.00,12057983.80,54584385.34,-30901156.54,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,298816.02,107898.16,3887399.12,3862579.96,0,3545588.43,5962955.21,8275697.60,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,12460.18,1460.18,84037.91,22000.00,0,2024.00,15849227.54,17308964.79,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,227000000.00,87000000.00,140482190.96,125457151.42,0,33100000.00,58000000.00,3593511.32,0,
投资活动现金流入小计,227311276.20,87109358.34,144453627.99,129341731.38,0,36647612.43,79812182.75,29178173.71,0,
购建固定资产、无形资产和其他长期资产所支付的现金,3024071.28,769843.38,9205271.46,7311369.98,0,12977896.32,8941028.46,13065228.63,0,
投资所支付的现金,0,0,0,0,0,0,3135265.16,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,234000000.00,100000000.00,148482190.96,124070655.30,0,42100000.00,58000000.00,0,0,
投资活动现金流出小计,237024071.28,100769843.38,157687462.42,131382025.28,0,55077896.32,70076293.62,13065228.63,0,
投资活动产生的现金流量净额,-9712795.08,-13660485.04,-13233834.43,-2040293.90,-12286400.00,-18430283.89,9735889.13,16112945.08,0,
吸收投资收到的现金,0,0,0,0,0,0,1500000.00,161914000.00,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,1500000.00,1500000.00,0,
取得借款收到的现金,0,0,23730083.33,0,0,32877850.83,0,70000000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,24000000.00,0,
筹资活动现金流入小计,0.00,0.00,23730083.33,0.00,0,32877850.83,1500000.00,255914000.00,0,
偿还债务支付的现金,0,0,13950000.00,0,0,20000000.00,50000000.00,120000000.00,0,
分配股利、利润或偿付利息所支付的现金,29475000.00,29475000.00,29846560.16,29475000.00,0,533302.50,5792119.11,58123080.55,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,0,0,0,0,0,0,0,71468978.49,0,
筹资活动现金流出小计,29475000.00,29475000.00,43796560.16,29475000.00,0,20533302.50,55792119.11,249592059.04,0,
筹资活动产生的现金流量净额,-29475000.00,-29475000.00,-20066476.83,-29475000.00,-29735900.00,12344548.33,-54292119.11,6321940.96,0,
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,
五、现金及现金等价物净增加额,-11486853.87,-681229.42,-8061497.72,-21502867.01,-22051600.00,5972248.24,10028155.36,-8466270.50,0,
加:期初现金及现金等价物余额,16887089.57,16887089.57,24948587.29,24948587.29,0,18976339.05,8948183.69,17414454.19,0,
六、期末现金及现金等价物余额,5400235.70,16205860.15,16887089.57,3445720.28,0,24948587.29,18976339.05,8948183.69,0,
净利润,49132470.49,30176887.89,59702503.20,42055175.49,0,49420093.48,47780992.80,0,0,
少数股东权益,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,
资产减值准备,1884832.76,1343003.79,1835815.61,740144.98,0,2168980.98,4115365.18,0,0,
固定资产折旧、油气资产折耗、生产性物资折旧,6576267.24,4449391.75,8598620.38,6385195.60,0,7707996.14,6837756.65,0,0,
无形资产摊销,711930.49,463199.97,865553.51,635215.88,0,793467.85,696349.50,0,0,
长期待摊费用摊销,313409.97,208939.98,417879.96,1791321.08,0,241944.69,179699.94,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,24346.44,6799.56,0,0,0,-909.78,0,0,
固定资产报废损失,28143.66,0,354890.67,344743.85,0,17260.75,-717.01,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,
财务费用,0,0,591476.83,0,0,608357.83,1877536.62,0,0,
投资损失,-4016255.58,-3825337.72,-3934240.77,-3862579.96,0,-3545588.43,-6796212.75,0,0,
递延所得税资产减少,-866116.76,-271563.30,58817.79,221704.45,0,17323.79,-2349089.69,0,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,0,
存货的减少,-28971759.96,-15176063.25,11295569.74,5300636.95,0,-2925237.45,-19245182.91,0,0,
经营性应收项目的减少,-87612479.84,-21326589.38,-55797674.83,-91353871.45,0,-36183219.90,-37573288.97,0,0,
经营性应付项目的增加,85011650.06,45105661.56,-2769354.57,44453546.33,0,-6263395.93,59062085.76,0,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,27700941.21,42454255.62,25238813.54,10012426.89,0,12057983.80,54584385.34,0,0,
债务转为资本,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,
现金的期末余额,5400235.70,16205860.15,16887089.57,3445720.28,0,24948587.29,18976339.05,0,0,
现金的期初余额,16887089.57,16887089.57,24948587.29,24948587.29,0,18976339.05,8948183.69,0,0,
现金等价物的期末余额,0,0,0,0,0,0,0,0,0,
现金等价物的期初余额,0,0,0,0,0,0,0,0,0,
现金及现金等价物的净增加额,-11486853.87,-681229.42,-8061497.72,-21502867.01,0,5972248.24,10028155.36,0,0,
