,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,131267979.01,134087347.17,127577578.60,201360332.13,186724701.14,236125597.72
收到的税费返还,0,0,0,0,0,27417.20
收到的其他与经营活动有关的现金,692224.20,1468244.56,6990967.68,3788254.78,4604461.54,4247655.21
经营活动现金流入小计,131960203.21,135555591.73,134568546.28,205148586.91,191329162.68,240400670.13
购买商品、接受劳务支付的现金,37282238.16,40102291.02,42386309.95,63333602.22,78863362.76,78499468.24
支付给职工以及为职工支付的现金,53874411.88,63126690.31,68506906.91,85576657.36,103871008.20,109975604.29
支付的各项税费,12461657.38,23681551.31,17813690.66,23782788.08,24813973.04,25046421.17
支付的其他与经营活动有关的现金,11954677.80,14731293.66,15163095.49,15678887.52,15959161.07,19388756.10
经营活动现金流出小计,115572985.22,141641826.30,143870003.01,188371935.18,223507505.07,232910249.80
经营活动产生的现金流量净额,16387217.99,-6086234.57,-9301456.73,16776651.73,-32178342.39,7490420.33
收回投资所收到的现金,35000000.00,55000000.00,4700000.00,33600000.00,325000000.00,123017830.24
取得投资收益所收到的现金,160893.15,232830.12,13095.70,286792.40,4267572.07,2084191.69
处置固定资产、无形资产和其他长期资产所收回的现金净额,10153.85,12848.08,1056485.87,300.00,75391.25,84397.74
处置子公司及其他营业单位收到的现金净额,7328934.95,0,635599.80,259226.83,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流入小计,42499981.95,55245678.20,6405181.37,34146319.23,329342963.32,125186419.67
购建固定资产、无形资产和其他长期资产所支付的现金,1415516.99,4856901.94,3512171.41,2995642.97,8156887.44,27408599.75
投资所支付的现金,37305773.00,57000000.00,2700000.00,103600000.00,269400000.00,151640000.00
取得子公司及其他营业单位支付的现金净额,0,0,1472250.25,738696.63,3744045.50,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,38721289.99,61856901.94,7684421.66,107334339.60,281300932.94,179048599.75
投资活动产生的现金流量净额,3778691.96,-6611223.74,-1279240.29,-73188020.37,48042030.38,-53862180.08
吸收投资收到的现金,12075713.63,1171878.00,2144520.00,185555945.00,17618684.00,4910320.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,10000000.00,15000000.00,25500000.00,8500000.00,0,14172801.11
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,1592948.95,0,0,0,0,0
筹资活动现金流入小计,23668662.58,16171878.00,27644520.00,194055945.00,17618684.00,19083121.11
偿还债务支付的现金,11500000.00,10000000.00,15000000.00,34000000.00,0,1672801.11
分配股利、利润或偿付利息所支付的现金,9263662.28,7695569.77,8844908.50,2070228.01,12680987.65,13734187.10
其中：子公司支付给少数股东的股利、利润,0,0,0,0,2014287.65,0
支付其他与筹资活动有关的现金,4500000.00,0,0,7707039.30,2772843.78,11249403.33
筹资活动现金流出小计,25263662.28,17695569.77,23844908.50,43777267.31,15453831.43,26656391.54
筹资活动产生的现金流量净额,-1594999.70,-1523691.77,3799611.50,150278677.69,2164852.57,-7573270.43
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,18570910.25,-14221150.08,-6781085.52,93867309.05,18028540.56,-53945030.18
加:期初现金及现金等价物余额,21475916.82,40046827.07,25825676.99,19044591.47,112911900.52,130940441.08
六、期末现金及现金等价物余额,40046827.07,25825676.99,19044591.47,112911900.52,130940441.08,76995410.90
净利润,31895354.26,26205821.38,41920762.74,52204779.00,59294441.82,64894238.26
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,2371464.76,4791289.71,5783499.22,7713495.55,9838623.05,16623248.94
固定资产折旧、油气资产折耗、生产性物资折旧,3265939.35,2662634.86,2632507.11,2454269.28,3063036.18,3825080.44
无形资产摊销,331023.57,319142.73,569749.24,684440.50,634514.84,699337.84
长期待摊费用摊销,111435.61,101571.41,87971.06,54966.62,326079.08,671408.30
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-5850.72,1399.17,-54215.09,6043.50,49662.03,-26018.28
固定资产报废损失,0,0,0,0,11522.05,76483.21
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,689548.34,786817.90,973689.52,732847.47,0,209675.46
投资损失,-1032561.50,-192570.05,-1024719.32,-286792.40,-5338022.38,-5073537.30
递延所得税资产减少,-562385.47,-1260189.33,-670946.29,-1420818.11,-1831746.98,-2836957.95
递延所得税负债增加,0,0,-8564.38,-5528.92,-27646.95,23647.93
存货的减少,0,0,0,0,0,-190380.28
经营性应收项目的减少,-37821355.54,-28743362.93,-74390131.13,-42940535.82,-97789145.18,-99464728.39
经营性应付项目的增加,17144605.33,-10758789.42,14878940.59,-2420514.94,-4788459.95,21823621.16
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,4378800.00,6235300.99
经营活动产生现金流量净额,16387217.99,-6086234.57,-9301456.73,16776651.73,-32178342.39,7490420.33
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,40046827.07,25825676.99,19044591.47,112911900.52,130940441.08,76995410.90
现金的期初余额,21475916.82,40046827.07,25825676.99,19044591.47,112911900.52,130940441.08
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,18570910.25,-14221150.08,-6781085.52,93867309.05,18028540.56,-53945030.18
