,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,656204692.45,423409177.22,0,505331568.74,361461523.05,223228803.31,0,376976954.02,147938951.06,303632528.47,198015276.50,186996438.45,0,
收到的税费返还,29310546.20,25311518.29,0,19584496.59,10742221.35,4175184.83,0,13345573.75,7281734.34,1164398.55,2139311.31,3016999.51,0,
收到的其他与经营活动有关的现金,35036904.79,18314219.31,0,21116982.44,19654245.11,17409577.02,0,18929143.83,6189468.38,48626562.11,12522420.95,28218060.32,0,
经营活动现金流入小计,720552143.44,467034914.82,0,546033047.77,391857989.51,244813565.16,0,409251671.60,161410153.78,353423489.13,212677008.76,218231498.28,0,
购买商品、接受劳务支付的现金,408337586.73,286439595.55,0,316619291.86,239611751.27,131719732.53,0,212133624.13,82222283.71,115129471.03,62179218.08,82420349.68,0,
支付给职工以及为职工支付的现金,91247226.51,64402619.91,0,113740213.49,79843376.47,59549505.87,0,96252682.06,49451941.72,68533029.66,53380525.69,34049714.50,0,
支付的各项税费,37103169.47,19659468.69,0,12819367.13,16334990.78,5107865.11,0,20176342.24,8647156.02,19494405.19,6120620.14,5533588.10,0,
支付的其他与经营活动有关的现金,58755771.95,36845203.59,0,72078107.08,44203356.01,39712237.32,0,61396564.24,25660208.70,48583841.61,50892268.79,32776615.43,0,
经营活动现金流出小计,595443754.66,407346887.74,0,515256979.56,379993474.53,236089340.83,0,389959212.67,165981590.15,251740747.49,172572632.70,154780267.71,0,
经营活动产生的现金流量净额,125108388.78,59688027.08,22214400.00,30776068.21,11864514.98,8724224.33,-1965200.00,19292458.93,-4571436.37,101682741.64,40104376.06,63451230.57,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,654900.00,13500.00,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,0,0,116.12,428.95,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,0,41006321.28,25291095.20,25291095.20,0,176000568.59,110167151.05,30325000.00,0,0,0,
投资活动现金流入小计,654900.00,13500.00,0,41006321.28,25291095.20,25291095.20,0,176000568.59,110167151.05,30325116.12,428.95,0.00,0,
购建固定资产、无形资产和其他长期资产所支付的现金,13510996.89,5139104.69,0,40057434.26,37780295.41,12011181.88,0,47659462.73,18847407.81,36083923.70,20677880.33,14918197.22,0,
投资所支付的现金,0,0,0,16530000.00,15530000.00,15530000.00,0,0,0,1000000.00,539326.02,0,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,
