,20200930,20200630,20191231,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,3299250035.43,2074602040.29,4612288580.46,3441902563.81,2231603400.00,4037070800.00,1846081600.00,3269954300.00,2066338500.00,1801372000.00,0,
收到的税费返还,73574119.34,51495806.98,75135933.88,58573655.90,34655400.00,43375400.00,13133500.00,21090700.00,17859900.00,92200500.00,0,
收到的其他与经营活动有关的现金,85635764.39,52897302.17,91062639.84,70438003.74,67219000.00,197160900.00,67717300.00,23666800.00,236496500.00,105066400.00,0,
经营活动现金流入小计,3458459919.16,2178995149.44,4778487154.18,3570914223.45,2333477800.00,4277607100.00,1926932400.00,3314711800.00,2320694800.00,1998638900.00,0,
购买商品、接受劳务支付的现金,1773229938.75,1204204208.54,2585448919.82,1808832824.99,1167565900.00,3021776000.00,1451038400.00,2075748900.00,1312487400.00,1452221700.00,0,
支付给职工以及为职工支付的现金,212443919.28,143536926.71,276286821.37,183184185.19,140586500.00,269990500.00,145880400.00,223776700.00,183884500.00,148904900.00,0,
支付的各项税费,31490257.19,22571630.99,53445746.63,53761024.59,37833200.00,30181000.00,16001400.00,42220400.00,60731100.00,64715000.00,0,
支付的其他与经营活动有关的现金,220621688.48,89594377.40,269533654.10,249137558.27,194004700.00,378005100.00,109870600.00,354324000.00,244454400.00,296440400.00,0,
经营活动现金流出小计,2237785803.70,1459907143.64,3184715141.92,2294915593.04,1539990300.00,3699952600.00,1722790800.00,2696070000.00,1801557400.00,1962282100.00,0,
经营活动产生的现金流量净额,1220674115.46,719088005.80,1593772012.26,1275998630.41,793487400.00,577654600.00,204141600.00,618641800.00,519137400.00,36356800.00,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,
取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,13788.80,0,0,124000.00,124000.00,181100.00,3137000.00,0,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0,0,7059980.84,10059980.84,21790700.00,0,2077800.00,55770200.00,206993800.00,1198698900.00,0,
投资活动现金流入小计,0.00,0.00,7073769.64,10059980.84,21790700.00,124000.00,2201800.00,55951200.00,210130800.00,1198698900.00,0,
